N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
SID_4865,Crime 1,4145.7896545,0,,4,0,2,2,392.33281282,3,2,313.12649165,4,No,0,0,11680,0.0096618357,,600.00006,0,1,3,1300.3277804,30,932.29283932,0,2,4,7.6595442011,2.8915416234,2037.5743179,No,2.6177100828,1,0,1290.2794975,52.878623491,0,0
SID_4866,Crime 1,,,,4,0,3,0,85.692122615,0,5,83.054892601,4,No,0,0,0,0.0217391304,,151.42401514,0,3,17,,0,0,,,,,,2.64131227,No,,0,,,,0,6
SID_4867,Crime 1,241.64031129,,,4,0,1,13,16.230660946,1,5,35.322195704,5,No,0,0,0,,,240.000024,,0,8,,0,6.233933041,1,0,1,,,0,No,,1,0,,,44.108140994,17
SID_4868,Crime 2,,,,7,,7,2,197.73441465,0,4,227.20763723,7,No,0,0,0,0.0217391304,,140.000014,0,3,2,,30,0,,,,,,0,No,,4,,,,0,0
SID_4869,Crime 2,,,,4,0,3,2,19.213729924,1,3,59.188544153,0,No,0,0,0,0.0326086957,,240.000024,0,1,4,,0,0,,0,3,,,383.25441037,No,,1,0,,,0,3
SID_4870,Crime 2,139.77233692,0,,2,0,1,4,95.663406276,1,2,137.47016706,8,Yes,0,22.222222222,106.66666667,0.0169082126,,224.0000224,0,4,17,318.41522552,0,135.4281188,1,2,1,15.576241544,0.4864472001,78.413958015,No,34.9743299,1,0,89.539364766,54.907361042,203.8100308,11
SID_4871,Crime 2,,,,1,0,6,3,3.9715925953,0,6,100.23866348,0,No,0,0,0,0,,80.000008,0,2,1,,0,0,,,,,,0,Yes,,2,,,,0,
SID_4872,Crime 2,,,,0,0,3,0,63.856729558,1,6,131.74224344,8,No,0,5.5555555556,0,0.0362318841,,116.0000116,0,4,1,,0,0,,,,,,1.0235085046,No,,0,,,,0,7
SID_4873,Crime 2,,,,5,0,3,0,6.7194508868,2,3,24.821002387,8,No,0,0,0,,,72.0000072,,1,1,,0,0,,,,,,0,No,,1,,,,0,2
SID_4874,Crime 2,2146.3345297,0,3359.245147,0,0,11,1,68.558582651,3,2,371.36038186,1,No,0,0,2666.6666667,0,,252.0000252,0,3,3,1871.760887,30,513.13923684,,1,8,11.572240654,1.3948461487,4762.1209407,No,,2,0,283.97723953,52.580370556,0,
SID_4875,Crime 1,,,,1,0,4,6,6.4045058251,3,1,210.02386635,2,No,0,0,0,0.0217391304,,0,0,1,3,,30,0,,,,,,0,Yes,,0,,,,0,
SID_4876,Crime 2,,,,10,1,3,1,84.755772849,2,4,,3,No,0,0,0,0.0434782609,,16.0000016,0,2,6,,0,0,,,,,,0,Yes,,0,,,,0,
SID_4877,Crime 1,142.61516411,0,,4,0,3,9,79.210351096,0,0,191.88544153,12,No,0,5.5555555556,0,0.0054347826,,360.000036,0,1,3,331.113739,0,5.4562593015,,1,2,19.365691414,0.0510814909,61.212411857,No,,1,0,14.246163692,54.298113837,38.024259478,5
SID_4878,Crime 1,75.334920579,0,,3,0,1,3,38.778057137,1,0,166.1097852,5,No,0,0,0,0.0289855072,19.678714859,240.000024,0,2,0,,0,7.7140217711,,0,2,,0.0419027855,201.30101137,No,28.150807899,1,0,8.1804143074,52.969454181,0,4
SID_4879,Crime 1,59.225566493,0,,1,0,3,0,140.3936201,2,4,173.74701671,2,No,0,0,8000,0.0108695652,,228.0000228,0,2,10,8370.2251605,0,950.19187845,,0,2,3.4872265334,1.3797839758,311.113569,No,,3,0,257.82217337,50.798364213,0,
SID_4880,Crime 2,127.92722362,0,,8,0,2,3,24.329232979,1,2,207.15990453,4,No,0,0,80,0.0260869565,4.3730477465,1200.00012,0,0,3,385.39988413,0,2.5713405904,0,0,0,4.4001315128,0.0252317848,86.106780001,No,9.5067111225,2,0,21.814438153,51.443832415,188.60032701,18
SID_4881,Crime 2,,,,4,1,3,11,149.43966527,2,1,50.596658711,4,No,0,0,0,0.0434782609,,70.880007088,0,2,0,,0,0,,,,,,0,Yes,,1,,,,0,14
SID_4882,Crime 2,234.53324331,,,2,0,1,2,25.842482403,3,2,55.369928401,1,No,0,0,0,0.0362318841,,240.000024,0,1,1,,0,4.1517743191,,1,1,,,54.906278812,Yes,,1,0,,,0,4
SID_4883,Crime 2,,,,7,,1,3,213.93833666,2,1,,9,Yes,,,,,,128.0000128,,2,12,,,,,,,,,,No,,3,,,,,16
SID_4884,Crime 1,293.7588098,,,1,0,6,5,74.599218673,3,1,73.508353222,8,No,0,0,0,0.0326086957,,252.0000252,0,4,4,,0,0,,0,3,,,0,No,,1,0,,,0,0
SID_4885,Crime 2,,,,1,0,5,3,91.023591574,1,2,281.62291169,2,No,0,0,0,0.0108695652,,72.0000072,0,3,1,,1,0,,,,,,443.31124811,Yes,,3,,,,0,
SID_4886,Crime 1,3583.9522405,0,2945.6584098,2,0,4,6,61.664774012,2,9,257.75656325,4,No,0,11.111111111,0,0.0046583851,28.380187416,288.0000288,0,6,10,2280.3355582,0,23.179694688,,2,15,19.778028768,11.132708701,8804.5173043,No,40.598444045,1,0,2545.9452691,54.388996521,0,3
SID_4887,Crime 1,35.108915817,0,,4,0,3,2,46.48844093,0,3,,1,No,,5.5555555556,,0.0362318841,30.486317741,16.0000016,0,2,2,,30,,,0,,,0.9620537496,6.2731166412,No,43.611306958,1,,37.563126922,54.586535674,,21
SID_4888,Crime 2,,,,3,0,2,6,145.87959974,1,1,,8,No,,0,,,,72.0000072,,1,8,,2,,,,,,,0,No,,2,,,,,2
SID_4889,Crime 1,23.690226597,0,,3,1,6,5,58.790220242,0,3,149.88066826,4,No,0,5.5555555556,0,0.0217391304,30.901383311,320.000032,0,0,0,324.44701942,0,0,0,0,0,20.956037016,0.0614130772,0.7593772776,No,,2,0,15.414794307,54.648639626,0,12
SID_4890,Crime 2,,0,,6,0,3,6,150.00576697,2,1,,6,No,,5.5555555556,,0.0652173913,28.614457831,108.0000108,0,1,10,326.35179644,0,,0,,0,19.403556785,0.0922184855,0.9574756979,No,,1,,9.5159921535,54.30645969,,3
SID_4891,Crime 2,,,,0,0,5,7,106.47316147,1,4,174.70167064,8,No,0,0,0,0.0434782609,,200.00002,0,0,2,,0,0,,0,3,,,0,Yes,,2,0,,,0,12
SID_4892,Crime 2,,,,3,0,3,3,81.853456065,3,3,116.46778043,5,Yes,0,0,0,,,254.0000254,,3,16,,0,0,,,,,,9.9049210124,No,,4,,,,0,1
SID_4893,Crime 2,,,,2,2,3,4,158.85952611,1,4,,5,No,,0,,,,120.000012,,1,13,,0,,,,,,,0,No,,1,,,,,1
SID_4894,Crime 2,2579.6287741,0,,2,0,0,6,16.204981436,2,4,295.94272076,7,No,0,0,3466.6666667,0.0043478261,,280.000028,0,1,14,2221.9223962,1,209.64578843,0,2,2,0.5658257414,0.0838055711,1362.3888688,Yes,,4,1,18.698089845,50.154462463,0,
SID_4895,Crime 1,23.832367957,0,,2,0,1,4,169.13500706,0,2,131.74224344,8,No,0,0,0,0.0869565217,,180.000018,0,1,11,,0,0,,0,4,,,0,Yes,,1,0,0,,0,12
SID_4896,Crime 2,9.4760906388,0,,1,0,6,6,99.093669846,0,2,92.601431981,3,No,0,0,53.333333333,0.0434782609,15.394912985,105.20001052,0,1,3,351.43136057,0,8.5794973844,0,1,0,10.429463742,0.0505713796,3.5657715645,No,,2,0,5.1197150767,52.328492739,44.108140994,11
SID_4897,Crime 2,710.70679791,0,,6,0,2,11,68.079838901,0,4,153.69928401,2,No,0,5.5555555556,0,0.0093167702,24.542614904,240.000024,0,0,4,342.54240113,0,55.616215501,0,1,3,16.639384667,0.0627116518,820.58968947,No,,1,0,12.242796923,53.697212485,503.44119548,7
SID_4898,Crime 2,9.4760906388,0,,8,0,2,2,104.32521686,5,0,145.10739857,2,No,0,11.111111111,0,0.0289855072,31.905399375,112.0000112,0,2,7,321.58985389,0,5.8325530464,0,0,1,19.880660466,0.2299927326,2.0470170092,Yes,,0,0,24.374295691,54.798864964,0,9
SID_4899,Crime 2,,,,1,,6,6,108.94672394,3,0,,2,Yes,,,,,,72.80000728,,2,15,,,,,,,,,,No,,2,,,,,
SID_4900,Crime 2,,,,2,0,1,2,57.263555858,0,3,122.19570406,0,No,0,0,0,0.027173913,,300.00003,0,2,3,,0,2.4960818414,,0,1,,,25.851843842,Yes,,2,0,,,0,0
SID_4901,Crime 2,270.06858321,,,4,0,0,5,101.25272937,0,1,201.43198091,8,No,0,11.111111111,0,0.018115942,,230.40002304,0,1,4,,0,24.496722795,,0,1,,,226.62459276,No,,2,0,,,0,2
SID_4902,Crime 2,185.25757199,0,,3,0,2,6,57.810731131,2,2,183.29355609,2,No,0,0,266.66666667,0.0310559006,6.7182309485,128.0000128,0,3,5,401.90795165,0,66.80468285,0,1,0,12.883139815,0.2731757561,80.064778183,No,13.883901855,3,1,31.99821923,52.869303956,66.92269668,35
SID_4903,Crime 2,72.160430215,0,,1,0,0,8,119.16392555,0,1,149.88066826,2,No,0,0,133.33333333,0.0869565217,,180.000018,0,3,10,383.17764427,0,4.5406111888,0,0,0,13.246647381,0.1059360466,6.8674119019,No,27.959305805,3,0,16.249530461,52.949424136,0,3
SID_4904,Crime 2,715.44484323,0,,3,0,1,9,43.580346304,3,2,205.25059666,0,No,1,27.777777778,246.66666667,0.0144927536,17.225765808,304.0000304,0,4,5,323.17716807,0,217.92425081,0,1,1,10.430780799,1.529706894,507.69323469,No,24.641813637,5,1,366.89436414,54.913451258,0,5
SID_4905,Crime 1,,,,2,0,4,2,91.173262423,1,3,129.83293556,1,No,0,0,0,0.0434782609,,21.60000216,0,3,3,,0,0,,,,,,0,Yes,,2,,,,0,12
SID_4906,Crime 1,7.1070679791,,,3,1,0,1,25.644856855,0,1,133.65155131,3,No,0,0,0,0.0434782609,,140.000014,0,2,18,,0,0,,0,1,,,0,Yes,,1,0,,,0,3
SID_4907,Crime 1,263.53008067,,,5,0,0,0,67.106495029,1,1,,7,No,,0,,,,10.000001,,4,1,,0,,,0,5,,,0,No,,1,0,0,,,
SID_4908,Crime 2,,,,1,,6,4,199.51276016,1,1,,3,No,,,,,,80.000008,,0,7,,,,,,,,,,No,,1,,,,,18
SID_4909,Crime 2,64.247894531,0,,1,0,2,8,109.27887594,1,2,150.8353222,4,No,0,5.5555555556,133.33333333,0.0062111801,0,214.40002144,0,1,10,317.14537417,0,69.238049067,0,0,1,23.043176293,0.6227690124,111.39734499,Yes,,0,0,110.46341769,55.593390085,0,17
SID_4910,Crime 1,490.10340784,,,3,0,7,4,93.099358261,1,2,72.553699284,8,No,0,0,0,0.0434782609,,260.000026,0,0,5,0,0,0,,2,4,,0.2828105462,0,No,,6,0,,0,0,11
SID_4911,Crime 1,,,,5,0,2,2,50.966724126,3,5,151.78997613,2,No,,0,,0.0434782609,,120.000012,0,3,9,,0,,,,,,,0,No,,2,,,,,6
SID_4912,Crime 2,3927.8395698,0,2674.5109771,9,0,8,7,187.61376236,0,0,307.39856802,5,No,0,11.111111111,1066.6666667,0.001552795,,315.20003152,0,0,3,411.7492996,29,191.89726679,0,3,4,11.909827652,2.4151176478,4363.5469192,No,,0,1,1285.8832204,54.659489234,308.75698696,
SID_4913,Crime 2,23.690226597,0,2383.6196527,0,0,1,6,59.590286873,2,0,208.11455847,2,Yes,0,0,133.33333333,0.027173913,,240.000024,0,0,4,400.00317463,0,9.6205767454,0,0,0,10.838409754,0.0681276581,508.84880881,No,,1,0,13.300129384,52.418627942,0,4
SID_4914,Crime 2,75.80872511,0,,1,0,5,0,134.85011,4,3,180.42959427,0,No,0,5.5555555556,0,0.027173913,9.5214190094,340.000034,0,3,14,330.79627616,0,19.542188487,0,0,0,8.1377856069,0.1734922349,65.174380261,Yes,,2,0,45.966137537,54.314805542,0,0
SID_4915,Crime 2,1807.7064307,0,,0,0,1,3,88.645580899,1,5,193.7947494,4,No,0,22.222222222,0,0.0144927536,8.5161144599,36.0000036,0,1,5,329.20896198,30,34.481050161,0,1,1,10.97840659,24.685886638,328.41416437,No,18.192698983,0,1,1308.0872021,55.007177433,626.63979619,33
SID_4916,Crime 2,,,,2,,4,4,69.095022334,1,1,,6,No,,,,,,60.000006,,1,0,,,,,,,,,,No,,0,,,,,10
SID_4917,Crime 1,322.18708172,0,,2,0,2,4,40.020206085,2,2,205.25059666,2,No,0,0,0,0.0155279503,0.9772423025,336.0000336,0,3,17,475.87679267,0,43.938566283,0,0,0,8.7056427052,0.6622932669,243.6610569,Yes,,2,0,173.62511999,52.52879319,0,24
SID_4918,Crime 1,200.60883882,4,,3,0,1,1,176.59953558,0,1,160.38186158,10,No,2,44.444444444,93.333333333,0.0048309179,,234.14402341,0,0,11,317.14537417,0,69.513997814,0,1,2,21.464514862,1.2644296608,1.848918589,No,,3,2,241.68394107,55.160012746,41.066200236,4
SID_4919,Crime 2,71.070679791,0,,3,0,2,8,144.58353674,0,2,196.65871122,5,No,0,11.111111111,173.33333333,0.0163043478,,368.0000368,0,2,1,338.41538425,0,99.002884292,0,0,1,19.047622293,0.2462913492,85.644550354,No,,2,0,70.062187843,54.58521115,0,1
SID_4920,Crime 2,702.17831634,0,2443.4821371,4,0,3,0,74.80811405,3,1,302.62529833,5,No,0,0,0,0.0054347826,,240.000024,0,1,1,882.22922404,2,72.336200901,,1,4,6.5217574046,0.2052381332,571.15076198,Yes,,0,0,40.067335383,51.467200801,498.87828435,0
SID_4921,Crime 2,,,,6,0,3,2,67.969024991,0,1,129.83293556,4,No,0,0,0,0.0434782609,,120.000012,0,1,5,,0,0,,,,,,0,Yes,,0,,,,0,16
SID_4922,Crime 1,11.845113299,,,1,0,7,1,214.62684364,1,2,124.10501193,4,No,0,0,0,0.0093167702,,160.000016,0,1,5,,0,7.9272548932,1,0,1,,,358.69020626,Yes,,2,0,,,60.838815164,18
SID_4923,Crime 2,,,,3,1,7,0,132.2847299,0,2,65.871121718,5,No,0,0,0,,,96.0000096,,0,4,,0,0,,0,1,,,0,No,,0,0,,,0,10
SID_4924,Crime 1,,,,3,0,0,1,93.237449796,3,3,,2,No,,0,,,,120.000012,,3,3,,1,,,,,,,0,No,,1,,,,,12
SID_4925,Crime 2,,,,2,3,5,3,71.997354277,1,1,165.15513126,7,No,0,0,0,0.0380434783,,180.000018,0,0,1,,0,23.217324062,,,3,15.732130366,,0,Yes,,1,,192.93534968,,82.132400472,0
SID_4926,Crime 2,0,,,6,0,8,5,14.825659287,1,2,,3,No,,0,,,,112.0000112,,1,20,,0,,,0,,,,0,No,,2,,,,,10
SID_4927,Crime 1,897.85958803,0,2467.5020726,0,0,1,1,34.699314303,3,5,254.89260143,7,No,1,11.111111111,0,0.0050167224,,260.000026,0,0,2,319.36761403,1,92.681149377,0,1,2,15.262574929,3.2753345572,999.40653015,Yes,,0,1,685.09578597,55.013075168,0,5
SID_4928,Crime 2,165.83158618,0,,2,0,2,4,39.514460405,0,1,201.43198091,0,No,0,16.666666667,80,0.0124223602,24.008733346,720.000072,0,1,14,319.68507687,30,17.585461013,0,1,0,17.266364771,0.3438338843,50.38303155,No,27.571949295,1,1,182.19507784,54.952428643,584.05262558,9
SID_4929,Crime 2,14.214135958,,,3,0,4,7,112.88352824,1,3,106.92124105,5,No,0,0,0,0,,300.00003,0,3,2,,0,0,,0,,,,29.64873023,Yes,,2,,,,0,4
SID_4930,Crime 1,,,,0,1,1,3,65.569666701,1,2,51.551312649,3,No,,0,,,,60.000006,,5,6,,0,,,0,3,,,0,No,,0,0,,,,0
SID_4931,Crime 2,1175.0352392,0,2678.6619274,4,0,3,1,41.144447473,1,4,262.52983294,1,No,0,16.666666667,1200,0.0067934783,,480.000048,0,1,4,555.24250192,30,451.55249392,0,0,3,5.6282336319,4.010234717,1196.9106551,No,,2,1,1453.9434327,54.338133707,219.01973459,3
SID_4932,Crime 1,139.77233692,0,,2,0,1,1,32.357538935,1,2,152.74463007,5,No,0,11.111111111,106.66666667,0.0169082126,17.1854083,160.000016,0,2,18,332.06612751,0,65.29950787,0,1,0,20.098765006,0.9298427648,93.799601987,Yes,16.742352237,0,1,129.66234923,54.509542091,25.856496445,5
SID_4933,Crime 1,,0,,6,0,5,4,138.2746359,1,3,299.76133652,0,No,0,0,0,0.0072463768,,177.60001776,0,2,15,6410.2096048,30,1497.5738461,,,9,9.7514068943,11.131161001,187.59920397,No,,1,,1688.7825373,52.568211291,8091.5624168,0
SID_4934,Crime 1,,0,,7,,7,6,8.0072347501,3,1,,5,Yes,,5.5555555556,,0.0217391304,25.301204819,180.000018,0,1,5,355.87584028,30,,0,,0,17.154353719,0.137136389,4.0280012117,No,,1,,21.035351076,53.810716074,,13
SID_4935,Crime 2,389.65684707,0,,3,0,2,4,83.077727047,2,0,278.75894988,10,No,0,5.5555555556,0,0.0173913043,21.439926372,160.000016,0,1,7,442.22573195,30,3.1232380829,0,1,2,19.780695885,5.504429723,226.9877732,No,20.446838221,3,0,767.56771797,54.621515607,0,21
SID_4936,Crime 2,8.4811011217,0,2454.3313123,4,1,3,2,132.65855854,2,5,65.871121718,1,No,0,0,0,0.0362318841,36.590807675,175.0000175,0,1,7,317.14537417,0,22.439650323,0,1,1,24.818304908,0.1217640191,728.80408809,No,,1,0,18.25289723,55.499916541,0,
SID_4937,Crime 1,,,,2,0,1,0,22.312384234,0,3,,5,No,0,0,0,,,180.000018,,2,2,,0,0.5769837422,0,0,1,,,0,No,,1,0,,,0,0
SID_4938,Crime 1,,,,1,,1,5,5.086856873,2,5,,9,No,,,,,,120.000012,,2,14,,,,,,,,,,Yes,,0,,,,,
SID_4939,Crime 1,90.022861069,0,2489.0029425,3,0,6,2,101.40886448,0,5,200.47732697,0,No,0,5.5555555556,0,0.0130434783,0,440.000044,0,2,14,317.14537417,0,20.671069722,0,0,2,22.697844105,0.2494213425,693.11335604,No,,4,0,83.473615381,55.032548823,222.06167535,3
SID_4940,Crime 1,,,,2,0,3,4,36.497089398,2,1,109.78520286,7,No,0,0,0,,,44.0000044,,2,1,,0,0,,,,,,0,No,,1,,,,0,12
SID_4941,Crime 1,923.96621774,0,2341.5347675,2,0,9,5,84.879830416,1,1,265.39379475,12,No,0,5.5555555556,0,0.0072463768,,280.000028,0,2,3,,30,0,,0,3,,1.8252653843,354.92633628,No,,2,0,407.23994491,54.911033216,0,8
SID_4942,Crime 2,,,,2,1,2,2,54.502598775,5,3,,2,No,,0,,,,124.0000124,,1,4,,0,,,,0,,,0,No,,1,,,,,4
SID_4943,Crime 2,293.7588098,0,,2,0,4,1,160.68299857,0,2,115.51312649,5,No,0,5.5555555556,0,0.0062111801,,200.00002,0,4,8,325.08194509,0,11.238639849,,1,1,21.56188296,0.1912230292,472.49774869,Yes,,0,0,31.99821923,54.78217326,54.754933648,0
SID_4944,Crime 2,4706.3004158,0,2637.8012309,0,0,5,5,7.7571733883,8,1,252.98329356,2,No,1,16.666666667,0,0.0048309179,28.424810353,1000.0001,0,1,16,389.20943817,0,98.438443674,0,3,3,18.564634129,0.9590058756,3099.4148668,No,,0,0,881.42572935,54.278083792,295.06825355,1
SID_4945,Crime 2,690.23844213,0,,2,0,2,5,30.869701495,1,0,237.70883055,0,No,1,38.888888889,200,0.0124223602,0,128.0000128,0,4,3,317.78029984,0,94.261583105,0,2,1,22.233893658,3.9603358304,472.10155185,Yes,22.260072529,7,1,463.89070521,55.713570356,117.11471919,19
SID_4946,Crime 2,,,,1,0,2,5,34.419927723,0,4,145.10739857,1,No,0,0,0,0.0108695652,,4.80000048,0,2,0,,0,9.871439242,0,0,0,,,107.79855702,Yes,,5,0,,,0,4
SID_4947,Crime 2,564.96452389,0,,2,0,2,2,230.56573252,0,1,244.39140811,3,No,0,0,0,0.0120772947,0,75.0000075,0,0,1,371.4315193,1,28.899359611,0,2,1,11.674477157,0.8932320495,294.27520328,No,0,1,2,71.620361997,53.31997997,358.94900947,0
SID_4948,Crime 2,,,,2,0,3,6,78.30199761,2,1,196.65871122,5,No,0,0,0,0.0217391304,,48.0000048,0,3,2,,30,0,,,,,,0,Yes,,0,,,,0,10
SID_4949,Crime 1,14.214135958,0,,4,0,5,1,104.32839575,1,4,185.20286396,5,No,0,5.5555555556,0,0.0217391304,0,194.40001944,0,3,7,334.60583021,0,10.962691102,0,0,0,18.532653241,0.0834242033,213.12088378,No,0,2,0,13.634023846,54.114505091,85.17434123,18
SID_4950,Crime 2,376.86412471,0,,2,0,5,4,50.263110825,1,2,226.25298329,4,No,0,5.5555555556,0,0.0217391304,,264.0000264,0,2,4,317.14537417,2,38.344332609,0,1,1,22.879597888,0.1338998786,106.47790088,Yes,0,1,0,34.279831383,55.072608913,0,11
SID_4951,Crime 2,,,,3,1,2,0,89.445485503,2,1,24.821002387,1,No,,0,,,,34.128003413,,2,6,,0,,,,,,,0,No,,2,,,,,5
SID_4952,Crime 2,23.690226597,0,,6,0,2,4,47.685231357,1,1,182.33890215,1,Yes,0,5.5555555556,0,0.0362318841,2.8686173264,224.0000224,0,0,1,333.97090453,0,10.925061728,0,0,0,9.5774928838,0.1532807523,24.26705648,No,,2,0,28.214081999,54.501752629,323.96669075,4
SID_4953,Crime 2,,,,1,0,5,2,3.100564414,1,1,127.92362768,11,No,0,0,0,0.0108695652,,132.0000132,0,2,0,,0,3.0354362091,0,0,1,,,0,Yes,,1,0,,,45.629111373,22
SID_4954,Crime 1,97.129929048,,,1,0,3,4,134.62046214,4,5,156.56324582,6,Yes,0,0,0,0.0062111801,,180.000018,0,1,4,,0,0,,0,2,,,3.5327551611,Yes,,1,0,,,0,0
SID_4955,Crime 2,621.82106772,,,3,0,1,7,152.03160505,2,2,108.83054893,1,No,0,0,0,,,160.000016,,0,10,,0,13.044849824,,2,3,7.026989647,,95.648520576,No,,2,0,72.510747228,,0,0
SID_4956,Crime 1,3565.0474397,0,2636.558104,2,2,0,6,12.00211593,2,7,179.47494033,4,No,0,0,133.33333333,0.0186335404,2.7108433735,568.0000568,0,2,7,386.66973547,0,10.235189862,0,5,1,6.5276841584,0.0870349211,2148.5094332,No,,1,1,36.895337999,52.428642964,0,23
SID_4957,Crime 2,274.80662853,0,,1,1,3,1,217.15834558,1,0,176.61097852,4,No,0,5.5555555556,0,0.0826086957,9.5046854083,148.0000148,0,4,0,634.60821118,0,18.56382475,0,1,1,10.747532863,0.9454660931,141.07909162,No,27.193297427,1,0,123.9304943,53.805708563,36.503289098,12
SID_4958,Crime 2,4466.176279,0,3035.7075398,1,0,7,3,29.676598402,0,2,344.6300716,6,No,0,5.5555555556,0,0.0066889632,,280.000028,0,1,2,1572.7108945,30,177.57301823,,1,2,18.205117778,4.0086998164,4698.1021346,Yes,,0,0,894.39196427,54.04231347,1476.8622381,1
SID_4959,Crime 2,,,,4,0,4,1,27.664331922,4,5,105.01193317,4,No,,0,,,,23.272002327,,0,5,,0,,,,,,,0,No,,1,,,,,10
SID_4960,Crime 2,284.28271916,,,3,1,3,3,114.06499871,3,2,61.097852029,3,No,,0,,0.0869565217,,420.000042,0,1,8,,0,,,1,4,22.697844105,,0,No,,4,0,5.5649076921,,,3
SID_4961,Crime 2,26.059249257,,,0,2,2,7,48.106295006,0,5,,4,No,,0,,,,168.9600169,,1,9,,0,,,0,0,,,0,No,,1,0,,,,1
SID_4962,Crime 2,5282.6362484,0,,6,0,1,11,14.077889087,1,1,331.26491647,2,No,0,0,0,0.0117056856,2.4031035384,400.00004,0,1,15,686.98957928,30,0,0,5,1,2.6958402693,0.4431537016,1844.1972433,No,0,1,2,135.95069492,51.449048573,0,17
SID_4963,Crime 2,,,,2,,0,11,240.8677965,1,4,,3,No,,,,,,69.820006982,,2,2,,,,,,,,,,No,,0,,,,,10
SID_4964,Crime 1,113.71308767,0,,10,0,3,2,15.131131849,3,1,298.80668258,3,Yes,0,0,640,0,,400.00004,0,1,18,777.78395067,30,57.159019855,,0,1,8.9621805971,0.1721460756,1568.3121767,No,,1,0,52.810973998,52.00509097,0,0
SID_4965,Crime 2,,,,8,0,4,4,92.394933693,0,0,96.420047733,4,No,0,0,0,0.0434782609,,98.616009862,0,1,1,,0,0,,0,2,,,0,Yes,,2,0,,,0,
SID_4966,Crime 1,310.81577295,0,,6,0,3,1,88.505884951,1,4,210.97852029,3,No,0,11.111111111,106.66666667,0.0093167702,,140.000014,0,1,6,322.5422424,0,79.222376433,0,2,0,19.399639678,1.0992275698,223.15787041,Yes,,2,0,137.95406169,54.819729594,103.42598578,7
SID_4967,Crime 2,,,,7,1,4,1,186.62843407,0,6,94.510739857,3,No,0,0,0,0.0579710145,,148.0000148,0,0,9,,0,0.1881468725,,0,2,,,255.94315896,No,,1,0,,,0,40
SID_4968,Crime 2,1083.2593014,0,,5,0,1,3,73.510006292,3,2,195.70405728,5,No,1,22.222222222,0,0.0130434783,18.607764391,220.000022,0,1,1,317.14537417,1,80.702465163,0,3,1,21.141471172,3.0596707945,19.314595974,Yes,,2,1,554.65434967,55.0665999,88.216281988,7
SID_4969,Crime 2,,,,1,0,2,5,28.752500296,2,3,92.601431981,1,No,0,0,0,0.0652173913,,180.000018,0,1,7,,0,0,,0,2,,,0,No,,0,0,,,0,15
SID_4970,Crime 2,119.39874205,0,,1,0,5,3,52.709050056,2,4,165.15513126,4,No,0,11.111111111,0,0.0314009662,34.805890228,4.80000048,0,1,11,340.32016127,0,0.3512074953,0,0,0,21.039340834,2.5779477327,45.562636657,Yes,16.596848195,2,0,80.524214305,55.232849274,39.545229857,3
SID_4971,Crime 1,9.4760906388,0,,4,1,2,10,24.499480812,2,3,145.10739857,0,No,,0,,0.0652173913,4.6854082999,200.00002,0,4,12,371.74898213,0,,0,0,0,,0.0093117301,5.6788213804,No,,1,0,1.5581741538,50.726089134,,6
SID_4972,Crime 1,1895.2181278,0,,1,0,8,8,62.072477535,0,6,231.98090692,3,No,1,22.222222222,0,0.0152173913,31.703201696,160.000016,0,0,7,333.97090453,30,20.671069722,0,2,1,13.878190723,4.8830712746,571.24981119,No,40.311190904,1,1,728.4464169,54.78217326,1023.6130651,14
SID_4973,Crime 2,,,,2,,4,4,196.83201311,2,2,,4,No,,,,,,80.000008,,2,5,,,,,,,,,,Yes,,1,,,,,
SID_4974,Crime 2,547.24423439,0,2641.0578244,4,0,2,3,53.261729313,4,0,249.1646778,2,No,0,5.5555555556,200,0.0108695652,,83.20000832,0,3,1,546.03607965,0,15.453129792,0,1,1,18.888411615,2.3367864476,626.65133605,No,,0,1,200.72622045,54.192917283,0,8
SID_4975,Crime 1,,,,4,0,6,5,65.02015546,1,6,124.10501193,3,No,0,0,0,0.1086956522,,180.000018,0,0,9,,0,0,,,,,,172.87388807,No,,0,,,,0,5
SID_4976,Crime 1,85.284815749,0,,3,0,2,4,90.621122308,1,0,186.1575179,3,No,0,5.5555555556,0,0.0217391304,,68.0000068,0,3,5,451.43215422,30,9.7710942434,0,0,0,17.358826725,1.0176390773,13.965938627,No,36.624775583,1,0,76.62877892,53.855783676,149.05509715,15
SID_4977,Crime 1,,,,0,,3,6,228.70114254,3,4,,7,No,,,,,,56.0000056,,2,6,,,,,,,,,,Yes,,0,,,,,
SID_4978,Crime 1,,,,14,0,1,4,26.000950716,2,4,28.639618138,11,No,0,0,0,,,4.0000004,,0,1,,0,1.2668556079,0,0,0,,,0,No,,1,0,,,0,6
SID_4979,Crime 2,,0,,4,0,4,1,119.07982739,2,0,114.55847255,5,No,0,0,0,0.1086956522,0,340.000034,0,1,2,,0,0,,,,,0,8.2541008437,No,0,4,,0,50.025037556,0,0
