@RELATION Crime1LData

@ATTRIBUTE mvar_1 NUMERIC
@ATTRIBUTE mvar_2 NUMERIC
@ATTRIBUTE mvar_3 NUMERIC
@ATTRIBUTE mvar_5 NUMERIC
@ATTRIBUTE mvar_12 NUMERIC
@ATTRIBUTE mvar_14 {0,1}
@ATTRIBUTE mvar_17 NUMERIC
@ATTRIBUTE mvar_18 NUMERIC
@ATTRIBUTE mvar_19 NUMERIC
@ATTRIBUTE mvar_20 NUMERIC
@ATTRIBUTE mvar_24 NUMERIC
@ATTRIBUTE mvar_25 NUMERIC
@ATTRIBUTE mvar_26 NUMERIC
@ATTRIBUTE mvar_27 NUMERIC
@ATTRIBUTE mvar_28 NUMERIC
@ATTRIBUTE mvar_29 NUMERIC
@ATTRIBUTE mvar_30 NUMERIC
@ATTRIBUTE mvar_32 NUMERIC
@ATTRIBUTE mvar_34 NUMERIC
@ATTRIBUTE mvar_36 NUMERIC
@ATTRIBUTE mvar_37 NUMERIC
@ATTRIBUTE mvar_38 NUMERIC
@ATTRIBUTE mvar_39 NUMERIC
@ATTRIBUTE mvar_40 NUMERIC
@ATTRIBUTE output {0,1,2}


@DATA
161.09354086,0,2513.5201485,1,222.43436754,0,666.66666667,0.0130434783,?,300.00003,930.48357527,0,93.195417495,?,0,3,5.1404286527,1041.469428,0,0,31.608675691,51.162744116,0,8,?
1719.9104509,0,2536.9198502,0,306.44391408,0,0,0.0108695652,0,280.000028,569.84579243,30,120.02516151,?,1,2,20.753274059,1640.1888868,6.3621251413,0,506.51789813,54.603948934,240.3133199,0,?
49.749475854,0,?,1,102.14797136,0,0,0.0217391304,?,356.0000356,361.90763419,0,2.5337112159,?,0,3,19.646977031,4.6553128758,?,0,50.585010921,54.360111596,0,0,?
80.925814055,0,?,0,189.97613365,0,0,0.0362318841,3.2128514056,508.0000508,460.6385765,0,0,0,0,0,?,127.93856308,?,0,2.6711556922,50.505758638,88.216281988,17,?
?,?,?,0,251.07398568,0,0,?,?,160.000016,?,30,0,?,?,?,?,0,?,?,?,?,0,13,?
197.10268529,0,?,0,157.51789976,0,0,0.0289855072,?,180.000018,382.22525576,0,11.401700471,2,2,3,20.369123758,354.1339426,?,0,102.28300338,54.519278918,38.024259478,0,?
184.78376746,0,?,0,205.25059666,0,0,0.0217391304,3.4184356474,260.000026,329.52642481,30,2.7720305877,0,0,0,20.378916527,75.805662148,0,0,144.9101963,54.954431647,95.821133883,8,?
?,?,?,1,163.24582339,0,0,0.0391304348,?,164.0000164,?,0,10.260276112,?,?,?,?,26.545188313,?,?,?,?,28.898437203,1,?
?,?,?,0,?,0,?,?,?,32.0000032,?,0,?,?,?,?,?,0,?,?,?,?,?,7,?
?,0,?,0,248.21002387,0,0,0,?,26.0000026,2497.4801387,30,0,?,?,7,10.714461659,0,?,?,342.40877029,52.39130872,0,0,?
18.857420371,0,?,0,56.324582339,0,0,0.0543478261,?,4.0000004,317.14537417,0,4.6534993123,0,0,3,28.150457599,15.616758796,?,0,22.148332615,56.234351527,0,6,?
?,?,?,?,?,1,?,?,?,68.0000068,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,0,?,?,?,250.000025,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,2,55.369928401,0,0,?,?,800.00008,?,0,0,?,?,?,?,0,?,?,?,?,0,14,?
773.86494202,?,?,0,163.24582339,0,0,0.0380434783,?,313.18803132,?,0,0,?,1,3,?,80.394942217,?,0,?,?,0,33,?
?,?,?,0,140.33412888,0,0,0.0217391304,?,120.000012,?,1,0,?,?,?,?,56.425033367,?,?,?,?,0,11,?
14.214135958,0,?,0,268.25775656,1,133.33333333,0.0108695652,?,64.0000064,384.13003278,30,12.61838358,0,0,1,8.1859404815,6.966461112,?,0,16.08258323,52.028042063,0,17,?
537.76814375,0,2609.8417084,0,256.80190931,0,0,0.0163043478,?,208.0000208,317.14537417,30,97.698399309,0,1,1,16.128281368,270.70149127,32.442195746,0,945.42216781,55.083465534,644.89144074,11,?
981.77037063,0,2462.9074702,0,234.84486874,0,400,0.0028985507,0,272.0000272,464.1306677,0,94.901282472,0,5,4,11.824192149,2022.2216903,?,1,144.35370553,52.694784201,320.92474999,4,?
334.03219502,0,2426.0836811,0,178.5202864,0,66.666666667,0.0217391304,25.568942436,260.000026,320.0025397,29,41.906580061,0,0,1,13.085865188,178.18952901,?,1,208.68403845,55.014521783,0,4,?
59.225566493,0,?,0,192.84009547,1,0,0.0217391304,33.400267738,10000.001,523.49621822,30,0,0,0,0,10.8838482,21.493678597,47.779772591,0,61.158335536,55.022533801,0,5,?
85.284815749,0,?,0,296.8973747,0,80,0.0217391304,0.8924587238,260.000026,873.34026461,30,1.4926318549,0,0,0,?,57.844738712,?,0,2.6711556922,50.15857119,0,2,?
9.4760906388,0,?,0,272.07637232,0,0,0.0199275362,?,240.000024,3001.6111239,30,120.81537837,?,0,1,7.3287442018,6.6032806749,0,?,225.04486707,51.645067601,862.39020495,?,?
271.25309454,0,?,0,214.79713604,0,326.66666667,0.0163043478,0,232.0000232,451.11469139,0,160.97846408,0,0,2,4.8240659541,178.42064384,0,0,67.94752292,51.709196448,0,9,?
68.701657131,0,?,0,145.10739857,0,0,0.0217391304,?,36.0000036,353.65360043,0,8.0526861415,0,0,0,20.895974703,3.7968863881,?,0,74.291517689,54.635401378,34.982318719,0,?
?,?,?,0,278.75894988,0,0,0.0217391304,?,240.000024,?,0,0,?,?,?,?,193.17897614,?,?,?,?,0,0,?
?,?,?,0,29.594272076,0,0,0.0093167702,?,152.80001528,?,0,0.3135781208,?,0,1,?,76.829170653,?,0,?,?,0,8,?
647.4538929,0,2671.7359184,0,209.06921241,0,0,0.0022883295,?,400.00004,324.76448226,0,71.558527161,0,3,3,15.893477564,1040.0827391,?,2,394.49630629,54.872308463,16.73067417,2,?
23.690226597,?,?,0,33.412887828,0,0,0.1739130435,?,100.00001,?,0,5.8325530464,0,0,0,15.927515683,53.42054066,?,0,19.532825999,?,27.377466824,18,?
572.35587458,0,?,0,126.96897375,0,400,0,?,150.000015,369.84420511,0,80.627206414,?,1,1,20.183583438,5.4807229602,?,0,74.235868613,54.478384243,0,11,?
2828.6130557,0,2498.7589421,0,282.57756563,0,0,0.0066889632,0.0495810402,200.00002,475.87679267,30,39.247437596,0,2,2,?,2965.2031871,0,2,2.3372612307,50.032456092,0,6,?
9.4760906388,?,?,1,?,0,?,?,?,96.0000096,?,0,?,?,0,0,21.902671304,0,?,0,10.740271846,?,?,24,?
?,?,?,0,120.28639618,0,0,0.0652173913,?,150.80001508,?,0,0,?,0,3,?,6.5042314648,?,0,?,?,0,6,?
767.56334174,0,2642.9303271,0,282.57756563,0,2000,0.0062111801,26.050033467,360.000036,552.38533639,1,220.33253078,0,0,0,14.395000829,935.81693725,?,0,543.80277967,53.922759139,690.52055211,4,?
75.856105564,0,?,0,152.74463007,0,0,0,?,50.000005,317.14537417,0,8.0025136422,?,0,1,22.773574848,33.016403375,?,0,16.750372153,55.049240527,0,0,?
?,?,?,2,?,0,?,?,?,119.80801198,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?
996.1740284,0,?,0,243.43675418,0,0,0.0072463768,14.191902746,204.0000204,369.20927944,1,62.113554163,0,3,3,14.700200602,574.58446793,29.156193896,3,527.66454736,54.211316975,74.527548576,5,?
?,?,?,0,57.279236277,0,?,?,?,300.00003,?,0,?,?,0,0,?,0,?,0,?,?,?,14,?
113.71308767,?,?,0,214.79713604,0,0,?,?,140.000014,?,30,19.943568481,0,0,0,?,23.111482362,?,0,0,?,0,16,?
247.27858522,0,?,2,175.65632458,0,?,0.0652173913,3.8616002471,360.000036,499.68650545,0,?,0,1,1,2.6000700067,155.11106305,?,0,4.1736807691,50.602827318,?,6,?
241.64031129,0,?,1,213.8424821,0,160,0.027173913,5.5778670237,240.000024,348.89165787,0,32.800271433,0,0,0,18.911306956,250.72656723,0,0,27.82453846,54.197963612,0,5,?
19.757648982,0,?,0,113.60381862,0,0,0.0144927536,?,260.000026,?,0,12.59329733,?,0,1,?,0.8914428911,?,0,86.75691092,52.628943415,27.377466824,11,?
606.46980088,0,2355.682792,0,247.25536993,0,0,0.016722408,?,160.000016,360.32032,0,100.48297302,0,2,2,15.00555496,436.3778034,0,0,646.47532659,54.941745952,386.32647629,2,?
?,?,?,0,55.369928401,0,0,0.1086956522,?,140.000014,?,0,0,0,0,0,?,0,?,0,?,?,0,1,?
?,?,?,?,?,0,?,0.0217391304,?,44.792004479,?,30,?,?,?,?,?,2.4762302531,?,?,?,?,?,14,?
529.47656444,0,?,0,273.98568019,0,0,0.0108695652,0,90.000009,350.16150922,30,9.6832923696,0,1,3,16.781758463,454.83397289,0,1,109.962576,54.726206957,0,26,?
14.214135958,0,?,0,233.8902148,0,0,0.0108695652,?,140.000014,?,30,4.1141449446,?,0,18,?,4.8864276994,24.256931977,?,8.458659692,52.562176598,202.28906042,1,?
?,?,?,0,153.69928401,0,0,0.0124223602,?,160.000016,?,0,0,?,0,2,?,706.71611423,?,0,?,?,0,0,?
2798.3843265,0,?,0,231.02625298,0,826.66666667,0.0276679842,23.923279324,201.36002014,339.36777276,1,98.701849296,0,7,1,18.100691852,360.63817406,7.2914647269,2,446.0830006,54.883388913,649.45435188,8,?
638.5463677,?,?,0,239.61813842,0,0,0,?,120.000012,?,0,24.158058425,?,1,2,3.9786383264,278.32828045,?,0,50.918905383,?,0,?,?
47.380453194,0,?,0,68.735083532,0,0,0.0652173913,?,70.000007,317.78029984,0,7.7014786463,?,1,1,15.632165785,10.26810145,?,0,38.342213999,54.999165415,28.898437203,?,?
2357.1775464,0,2464.8826593,0,357.99522673,0,1466.6666667,0.0027173913,?,250.000025,1428.2653037,30,223.25507887,0,1,4,3.6196365403,1492.2753997,?,1,272.90307322,51.168571038,0,?,?
374.02129751,0,?,2,151.78997613,0,0,0.0434782609,32.240071397,172.80001728,320.63746538,0,0,0,2,1,21.864805932,11.357642761,?,0,16.08258323,54.848940077,0,7,?
74.718974687,0,?,1,32.45823389,0,0,0.0144927536,?,460.000046,317.14537417,0,71.182233416,?,1,4,26.008359441,3.3346567408,?,0,44.630559691,55.762214751,60.838815164,2,?
?,?,?,0,139.37947494,0,0,0.0326086957,?,43.20000432,?,0,0,?,?,?,?,0,?,?,?,?,0,12,?
500.81139026,0,2520.313382,0,218.61575179,0,66.666666667,0.0158102767,10.78783218,256.0000256,393.33645505,0,61.988122915,0,1,2,12.491903665,529.51707732,10.082022037,1,315.41896799,54.191735364,313.31989809,7,?
?,?,?,?,?,0,?,?,?,180.000018,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
368.95158902,0,?,0,132.69689737,0,0,0.0434782609,?,180.000018,319.68507687,0,43.123263169,0,1,1,20.91059857,9.5417405753,46.705233061,0,200.39232599,54.97913537,30.419407582,9,?
1354.9862004,0,?,0,288.30548926,0,7466.6666667,0.0217391304,?,60.000006,317.14537417,30,138.63915876,0,0,2,2.76232389,922.51132669,?,0,194.32657661,56.014021032,126.24054147,0,?
?,?,?,1,?,0,?,?,?,60.000006,?,0,?,?,?,?,?,0,?,?,?,?,?,15,?
103.8579534,?,?,0,?,0,?,?,?,800.00008,?,0,?,0,0,0,?,0,?,0,?,?,?,18,?
965.13983156,0,?,0,228.16229117,0,0,0.0186335404,?,184.0000184,?,0,0,?,3,1,?,370.27896385,?,0,0,?,0,26,?
147.25844853,0,?,0,131.74224344,0,0,0.027173913,?,188.0000188,347.62180652,0,6.1210449176,?,0,7,21.139954535,20.272071672,?,0,155.42787184,55.773660491,115.59374881,5,?
?,?,?,4,51.551312649,0,0,?,?,140.000014,?,0,0,?,?,?,?,91.719568575,?,?,?,?,0,3,?
62.542198216,0,?,0,177.56563246,0,85.333333333,0.0093167702,?,388.0000388,361.90763419,0,45.594258761,?,0,4,12.687186517,665.280528,?,0,9.9611847688,52.826114171,0,5,?
68.843798491,0,2846.5597091,0,218.61575179,0,0,0.0326086957,33.534136546,340.000034,317.14537417,0,152.81288982,0,0,3,20.489682215,2870.6111914,?,0,1557.4507158,55.042563846,3429.7882049,6,?
?,?,?,?,?,0,?,?,?,112.0000112,?,?,?,?,?,?,?,?,?,?,?,?,?,6,?
?,?,?,0,95.465393795,0,0,?,?,14.0000014,?,0,0.4390093691,?,0,1,?,0,?,0,?,?,0,7,?
?,?,?,0,?,0,?,?,?,52.0000052,?,0,?,?,?,?,?,0,?,?,?,?,?,11,?
968.93026782,0,?,0,181.38424821,0,0,0,?,140.000014,475.87679267,0,0,?,1,4,?,1529.1217059,?,0,0,50.025037556,0,0,?
?,?,?,0,78.281622912,0,0,0.0326086957,?,48.0000048,?,0,2.2075899703,?,0,?,?,0,?,?,?,?,68.44366706,12,?
316.78571006,0,?,0,171.83770883,0,0,0.0244565217,?,192.0000192,317.14537417,0,15.064292922,?,1,1,23.289920823,400.38992372,?,0,188.42777445,55.163047602,164.26480094,8,?
?,?,?,?,?,0,?,?,?,420.000042,?,?,?,?,?,?,?,?,?,?,?,?,?,3,?
151.61745022,?,?,2,138.424821,0,0,0.0260869565,?,160.000016,?,0,4.6284130627,1,1,1,9.0753980578,55.071360829,?,0,55.704725998,?,168.82771208,6,?
?,?,?,?,?,0,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1479.5967923,0,2417.7780773,0,294.03341289,0,1333.3333333,0.0108695652,12.186201852,11.0000011,729.84706228,1,106.94268231,0,2,1,?,1446.6467303,24.156621356,1,239.51362707,52.55168467,0,14,?
?,?,?,?,?,0,4933.3333333,?,?,40.000004,?,?,556.46319001,?,?,?,?,?,?,?,?,?,0,?,?
1209.8124919,0,?,0,115.51312649,0,0,0.0072463768,0,286.0000286,398.73332328,0,37.980581988,0,1,3,17.632298852,1545.2667271,?,0,233.50352676,54.355217036,127.76151184,0,?
0,?,?,0,69.68973747,0,0,0.0108695652,?,128.44801284,?,0,0,?,0,0,?,512.54664599,?,0,?,?,0,8,?
56.856543833,0,?,0,?,0,0,0.0217391304,26.522757697,108.0000108,396.19362058,30,0,0,0,0,17.983605354,8.2210844403,?,0,52.922272152,53.993490235,0,4,?
328.34654063,0,?,0,201.43198091,0,0,0.0012787724,?,140.000014,321.58985389,1,84.992213855,?,1,1,21.493725291,24.696269724,?,0,140.29132292,55.127691537,31.940377961,3,?
26.059249257,0,?,0,133.65155131,0,0,0.0163043478,6.2751004016,320.000032,322.22477956,0,6.0834155431,0,0,0,11.630336952,19.512694394,?,0,19.978018615,54.765481556,80.611430092,17,?
16.251495446,0,?,0,157.51789976,0,0,0.0217391304,32.597054886,350.000035,317.14537417,30,4.6911286868,0,0,0,23.549814963,0.4292132439,?,0,46.188733844,55.750292105,0,3,?
?,?,?,1,80.190930788,0,0,0.1304347826,?,120.000012,?,0,0,?,0,0,?,2.8394106902,?,0,?,?,0,22,?
104.23699703,0,?,0,224.34367542,0,26.666666667,0.0217391304,22.925033467,41.60000416,340.63762411,30,14.976491048,?,0,2,19.335399117,13.041479333,40.915159048,0,133.83602999,55.032548823,33.46134834,2,?
184.92590882,2,2475.2964567,0,190.93078759,0,0,0.0155279503,?,232.0000232,317.14537417,1,34.957688904,0,1,1,16.162280986,88.748092271,50.064119005,0,159.65720169,55.520781172,533.86060306,12,?
14.214135958,0,?,0,203.34128878,0,53.333333333,0.0108695652,3.1236055332,300.00003,403.49526584,0,0.7525874899,0,0,0,?,8.9804617179,?,0,1.5581741538,50.492405275,0,7,?
?,?,?,0,?,0,?,?,?,288.0000288,?,0,?,?,?,?,?,0,?,?,?,?,?,6,?
94.760906388,?,?,0,172.79236277,1,0,0.0434782609,?,160.000016,?,30,0,0,0,0,?,0,?,0,?,?,0,12,?
195.01794535,0,?,0,112.64916468,0,0,0.0434782609,33.597805858,89.220008922,317.14537417,0,1.6556924777,0,0,1,22.786504487,91.686552171,?,0,229.05160061,55.052090331,0,2,?
267.69956055,0,?,0,201.43198091,0,93.333333333,0.016722408,26.773761714,256.0000256,322.5422424,0,31.20729458,0,2,1,20.430970532,225.56806786,18.228162333,2,268.22855076,54.890669337,73.006578197,5,?
317.4490364,0,?,0,243.43675418,0,0,0.0186335404,?,200.00002,334.60583021,30,21.022277217,0,1,3,21.465498378,54.014835921,25.374027528,0,265.11220245,54.825571691,94.300163504,2,?
?,?,?,1,?,0,?,?,?,116.0000116,?,0,?,?,?,?,?,0,?,?,?,?,?,1,?
52.592303045,0,?,0,147.01670644,0,0,0.0289855072,31.841652324,57.20000572,317.14537417,0,49.984352452,0,0,2,12.286254681,1.1225577147,?,0,575.8009989,55.157736605,115.59374881,18,?
?,?,?,0,?,0,?,?,?,314.0000314,?,0,?,?,?,?,?,0,?,?,?,?,?,3,?
118.45113299,?,?,0,161.33651551,0,0,0.0043478261,?,162.80001628,?,0,6.1963036665,?,0,2,21.56188296,17.069480545,?,0,132.16655769,?,97.342104263,6,?
?,?,?,?,?,1,?,?,?,120.000012,?,?,?,?,?,?,?,?,?,?,?,?,?,10,?
23.690226597,0,?,0,109.78520286,0,0,0.0652173913,?,100.00001,320.95492821,0,2.6089699649,0,0,0,22.152582755,0.3961968405,?,0,27.156749537,54.912368553,34.982318719,2,?
?,?,?,1,44.868735084,0,?,?,?,100.00001,?,0,?,?,?,?,?,0,?,?,?,?,?,0,?
128.92221314,0,?,0,188.06682578,1,320,0.0072463768,?,216.0000216,317.14537417,30,81.981863896,0,0,1,20.33297954,24.762302531,?,0,109.68433061,55.13770656,444.1233507,4,?
?,?,?,?,?,1,?,?,?,28.0000028,?,?,?,?,?,?,?,?,?,?,?,?,?,23,?
?,?,?,0,138.424821,0,0,0.0652173913,?,82.944008294,?,0,0,?,?,?,?,0,?,?,?,?,0,15,?
?,?,?,?,?,0,?,?,?,96.0000096,?,?,?,?,?,?,?,?,?,?,?,?,?,35,?
6851.9242387,0,?,0,185.20286396,0,66.666666667,0.0091533181,18.769522535,204.0000204,318.73268835,0,52.254658046,0,8,3,21.796791247,56.16090214,11.05489364,2,492.49433075,55.022537805,112.55180805,3,?
?,0,?,0,204.29594272,0,0,0.0217391304,6.6456301396,120.000012,414.28900229,30,0,0,?,0,8.7936796939,55.566606879,6.6726511071,?,23.205665076,51.967951928,0,30,?
354.12150717,2,?,0,147.01670644,0,0,0.0260869565,?,360.000036,317.14537417,0,79.535954554,0,1,0,18.323773736,388.80116614,33.018719856,0,772.24224043,56.026998244,0,7,?
302.05038911,0,?,0,165.15513126,0,0,0.0217391304,?,144.0000144,592.70311669,0,22.2765897,0,0,1,2.9775586332,144.01755152,?,0,7.3456781536,50.686029044,0,17,?
104.61604065,0,?,0,153.69928401,0,66.666666667,0.0253623188,?,240.000024,317.14537417,0,58.67673796,0,1,1,20.625213244,38.431093528,33.704368642,0,91.654029689,55.421367345,295.06825355,0,?
206.05759094,?,?,1,71.599045346,0,?,?,?,200.00002,?,0,?,?,0,1,?,0,?,0,?,?,?,8,?
?,?,2526.8343932,0,161.33651551,0,0,0.0108695652,?,620.000062,?,0,0,?,0,1,?,1005.6796468,?,0,?,?,0,6,?
522.1325942,0,?,0,189.97613365,0,0,0.0217391304,30.287817938,245.10002451,317.14537417,1,39.071833849,0,1,0,21.064223792,213.15390019,40.11464928,1,522.43353413,55.116007344,190.12129739,1,?
1288.4166637,1,?,0,210.97852029,0,66.666666667,0.0239130435,33.400267738,47.736004774,317.14537417,30,68.021365959,0,7,0,22.243459647,136.15964752,19.402185896,1,229.10724968,55.69354031,68.44366706,11,?
?,0,?,?,284.48687351,0,10666.666667,0,?,240.000024,9410.8683402,30,1349.9036374,?,?,7,6.4280406102,0,?,?,631.89526844,51.446544817,0,15,?
265.89910332,0,?,0,63.961813842,0,0,0.0054347826,?,7.20000072,?,0,3.3239280802,?,2,2,?,566.4624327,?,0,0,?,0,2,?
11.845113299,?,?,1,142.24343675,0,0,0.0217391304,?,180.000018,?,0,0,?,0,1,?,12.777348106,?,0,?,?,0,7,?
64.816459969,?,?,2,?,0,?,?,?,300.00003,?,0,?,?,0,1,?,0,?,0,?,?,?,4,?
?,?,?,0,96.420047733,0,?,?,?,400.00004,?,0,?,0,?,0,?,0,?,?,?,?,?,4,?
?,?,?,0,167.06443914,0,?,0.0217391304,?,56.0000056,?,0,?,?,?,?,?,42.492111143,?,?,?,?,?,16,?
?,?,?,0,35.322195704,0,?,0.1739130435,?,66.480006648,?,0,?,?,?,?,?,0,?,?,?,?,?,14,?
343.50828566,0,?,0,150.8353222,0,0,0.0260869565,28.265841142,148.0000148,333.65344169,0,6.459709288,0,0,1,19.632552127,196.54664929,27.37283064,0,278.91317353,54.864797196,47.150081752,17,?
99.546332161,?,?,2,?,0,0,?,?,90.000009,?,0,0,?,1,1,?,110.20875446,?,0,0,?,0,10,?
?,?,?,2,67.780429594,0,0,0.0507246377,?,86.40000864,?,0,0,?,0,0,?,0,?,0,?,?,0,0,?
?,?,?,?,?,1,0,?,?,16800.00168,?,?,145.09886805,?,?,?,?,?,?,?,?,?,0,?,?
1448.4678346,1,?,1,142.24343675,0,0,0.0163043478,36.055332441,100.00001,317.14537417,0,3.1859537071,0,2,1,23.286478516,0.528262454,?,0,125.59996661,55.419796361,6.0838815164,3,?
?,?,?,1,13.365155131,1,0,0.0391304348,?,55.380005538,?,0,0,?,0,0,?,0,?,0,?,?,0,32,?
35.961763974,0,?,0,203.34128878,0,0,0.0086956522,?,72.0000072,317.14537417,1,2.4208230924,?,0,3,22.97047478,19.644760008,?,0,42.237649383,55.092638958,30.419407582,1,?
?,?,?,?,?,1,?,?,?,8.0000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
45.011430534,0,?,0,198.56801909,0,0,0.0217391304,?,236.0000236,331.113739,30,11.326441722,0,0,0,19.349748099,4.6222964724,?,0,45.075752306,54.391587381,100.38404502,6,?
355.35339896,0,?,0,312.17183771,0,2000,0,?,240.000024,1852.3956539,30,253.43383721,?,0,5,8.048489183,239.17082605,?,0,148.24914092,51.803705558,0,7,?
?,?,?,0,62.052505967,0,0,?,?,32.0000032,?,0,0,?,0,2,?,0,?,0,?,?,0,25,?
?,?,?,?,?,1,?,?,?,48.0000048,?,?,?,?,?,?,?,?,?,?,?,?,?,14,?
?,?,?,2,113.60381862,0,0,0.0434782609,?,1740.000174,?,0,0,?,?,?,?,129.65541605,?,?,?,?,0,14,?
370.98894851,0,?,0,197.61336516,0,0,0.0072463768,?,260.000026,?,0,0,?,1,1,?,533.08284889,34.071414323,0,118.81077923,53.588716408,0,1,?
23.690226597,0,?,0,217.66109785,1,0,0.0217391304,?,4.0000004,330.79627616,30,19.717792234,0,0,0,20.743990936,1.4197053451,?,0,25.431628153,54.601902854,202.28906042,1,?
745.01024602,?,?,0,?,0,0,?,?,220.000022,?,0,0,?,1,1,?,0,?,0,?,?,0,3,?
97.129929048,0,?,0,247.25536993,0,186.66666667,0.027173913,8.4783578759,140.000014,?,30,15.60364729,?,0,?,?,165.80837775,15.997431069,?,38.119617691,51.93174377,0,3,?
1749.3337124,2,?,0,153.69928401,1,200,0.004576659,8.8874014577,332.0000332,317.14537417,0,523.71309107,?,3,1,9.7499067721,926.5393279,12.713611277,2,1070.4656437,56.020697713,774.17392296,22,?
609.54953034,0,?,0,122.19570406,0,0,0.0144927536,?,392.0000392,?,0,13.985584187,?,6,2,?,1494.8176628,?,0,14.524409076,54.381572359,0,11,?
11.845113299,?,?,0,57.279236277,0,0,0.0326086957,?,100.00001,?,0,0,?,0,?,?,20.569219302,?,?,?,?,0,1,?
35.535339896,0,?,0,198.56801909,1,133.33333333,0.0217391304,?,152.0000152,367.30450242,30,9.3195417495,0,0,0,17.911661149,14.494201081,?,0,32.944253537,53.977633116,0,9,?
9.760373358,0,?,0,107.87589499,0,53.333333333,0.0652173913,?,200.00002,317.14537417,0,4.4778955647,0,0,0,23.379420792,0,?,0,11.463709846,55.182774161,0,6,?
151.85435249,2,?,0,77.326968974,0,85.333333333,0,?,240.000024,317.14537417,0,43.712790036,?,1,1,26.374626554,720.120774,?,0,133.83602999,56.785177767,150.57606753,?,?
?,?,?,?,?,0,?,?,?,160.000016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
786.51552302,0,2584.3996259,0,270.16706444,0,0,0.0163043478,?,308.0000308,?,0,44.252144404,0,1,4,?,812.40162144,?,0,50.918905383,54.606910366,0,0,?
647.21699063,0,?,0,87.828162291,0,0,0,?,600.00006,?,0,34.205101414,?,0,5,?,1128.1044705,?,0,0,50.025037556,0,3,?
37.714840742,0,?,0,84.964200477,0,0,0.0652173913,?,152.0000152,317.14537417,0,3.9887136963,2,1,0,41.327606877,0,?,0,30.384395999,59.138708062,79.090459713,27,?
118.92493752,0,?,0,175.65632458,0,0,0.0086956522,?,260.000026,317.14537417,0,23.305125936,0,0,2,21.798162878,861.69511167,?,0,133.61343369,55.132699049,56.275904027,16,?
1789.0859126,0,?,0,266.34844869,0,0,0.0093167702,1.4457831325,192.0000192,332.70105318,30,102.3393555,0,3,5,16.849729668,1361.3323439,19.520858671,1,1116.0978867,54.985967323,191.64226777,2,?
14.68794049,?,?,0,94.510739857,0,0,?,?,40.000004,?,0,3.5747905769,?,0,1,?,0,?,0,?,?,0,17,?
23.690226597,0,?,0,225.29832936,1,133.33333333,0.0217391304,?,120.000012,351.7488234,30,5.5064318008,0,0,0,17.745053514,3.5987879678,?,0,21.758789076,53.940911367,0,5,?
928.08831716,0,?,0,99.284009547,0,26.666666667,0.0217391304,22.922397266,100.00001,317.14537417,0,23.41801406,1,2,1,14.659488839,90.29986323,40.316230432,0,256.15270107,55.863795694,197.72614928,2,?
1204.4585006,0,?,0,225.29832936,0,0,0.0108695652,?,320.000032,320.32000254,0,49.909093703,0,3,2,11.904220316,130.1176457,10.402045591,0,233.72612307,55.018241648,71.485607818,8,?
153.98647288,?,?,0,223.38902148,0,0,0.0652173913,?,120.000012,?,30,0,0,0,0,?,168.71382124,?,0,0,?,0,4,?
279.35515203,1,?,0,99.284009547,0,0,0.0244565217,33.02097278,100.00001,317.14537417,0,47.162149365,0,2,1,23.80609888,942.48625073,?,0,232.89138691,55.460463422,465.41693601,2,?
?,?,?,0,?,0,?,?,?,188.0000188,?,30,?,?,?,?,?,0,?,?,?,?,?,10,?
?,?,?,0,108.83054893,0,0,0.0108695652,?,272.0000272,?,0,0,?,0,2,?,0,?,0,?,?,0,?,?
?,?,?,?,?,0,?,?,?,160.000016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
14.214135958,?,?,0,43.914081146,0,0,0.0108695652,?,288.0000288,?,0,0,?,0,3,?,49.227457432,?,0,?,?,0,8,?
14.214135958,0,?,0,233.8902148,0,80,0.0217391304,?,200.00002,359.68539433,0,9.0310498784,0,0,0,12.549924546,4.4241980522,?,0,9.2377467689,52.795860457,0,14,?
360.09144427,0,?,0,207.15990453,0,0,0.0326086957,?,154.80001548,429.52721847,0,3.6124199513,0,1,0,6.6126342962,14.989447132,?,0,8.1247652305,51.487230846,0,5,?
?,?,?,?,?,0,?,?,?,100.00001,?,?,?,?,?,?,?,?,?,?,?,?,?,7,?
379.84909326,0,?,0,217.66109785,0,0,0.004076087,32.998661312,170.000017,323.81209375,0,7.2499261524,0,1,1,20.355239789,333.53170689,?,0,112.29983723,54.962443665,0,5,?
23.690226597,?,?,0,151.78997613,0,0,0.0144927536,?,128.0000128,?,0,0,?,0,1,?,1536.9135771,?,0,?,?,0,3,?
3630.8115087,0,?,0,191.88544153,0,0,0.0072463768,?,320.000032,?,0,0,?,4,5,?,607.00657604,?,0,0,50.025037556,0,0,?
746.1473769,0,?,0,220.52505967,0,3760,0.0081521739,?,320.000032,340.63762411,0,34.343075787,0,2,2,6.4421729078,1953.3494729,?,0,294.43926599,56.071607411,150.57606753,5,?
