@relation Crime2TrainData-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S100

@attribute mvar_1 numeric
@attribute mvar_2 numeric
@attribute mvar_3 numeric
@attribute mvar_5 numeric
@attribute mvar_12 numeric
@attribute mvar_14 {0,1}
@attribute mvar_15 numeric
@attribute mvar_17 numeric
@attribute mvar_18 numeric
@attribute mvar_19 numeric
@attribute mvar_20 numeric
@attribute mvar_21 numeric
@attribute mvar_24 numeric
@attribute mvar_25 numeric
@attribute mvar_26 numeric
@attribute mvar_27 numeric
@attribute mvar_28 numeric
@attribute mvar_29 numeric
@attribute mvar_30 numeric
@attribute mvar_32 numeric
@attribute mvar_34 numeric
@attribute mvar_36 numeric
@attribute mvar_37 numeric
@attribute mvar_38 numeric
@attribute mvar_39 numeric
@attribute mvar_40 numeric
@attribute output {0,1,2}

@data
676.119067,0,?,0,204.295943,0,0,0,0.003953,29.339581,400.00004,0,323.494631,0,113.628168,?,1,2,9.271229,593.634933,41.970876,0,130.719682,54.982474,850.222442,2,0
2264.50138,0,2473.437683,0,228.162291,0,2,0,0.008152,?,605.000061,0,349.209121,0,195.346626,0,3,4,15.487311,1108.888924,48.410603,0,1398.516952,55.239526,0,8,0
23.690227,0,?,0,172.792363,0,0,0,0.021739,?,130.560013,0,343.812253,0,1.881469,0,0,0,18.881015,59.957789,?,0,23.150016,54.191287,106.467927,9,0
71.07068,0,?,0,255.847255,1,0,106.666667,0.018116,9.088205,340.000034,0,436.511401,30,44.992189,0,0,0,5.310539,108.22777,11.313742,0,68.003172,52.378568,0,18,0
152.138635,0,?,0,105.966587,1,1,0,0.021739,35.508701,10400.00104,0,317.145374,0,21.323312,0,0,0,22.62349,3.994985,41.771394,0,171.955648,55.338007,80.61143,13,0
106.60602,0,?,0,256.801909,1,0,0,0.021739,15.402268,260.000026,0,408.892134,30,23.468187,0,0,0,14.21463,75.079301,?,0,192.657104,54.453681,101.905015,3,1
?,0,?,0,171.837709,0,0,0,0.016304,33.467202,40.000004,0,?,0,0,?,?,?,?,1.947968,47.875524,?,2.281612,55.032549,0,6,0
285.656752,0,?,0,284.486874,0,0,0,0.01087,?,312.000031,0,1904.459559,30,0,0,1,1,?,165.082017,?,0,0,50.025038,0,21,1
?,?,?,0,63.961814,0,0,0,0.043478,?,100.00001,0,?,0,0,?,?,?,?,0,?,?,?,?,0,1,0
?,?,?,?,?,1,?,?,?,?,8.000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,25,0
126.411049,?,?,0,172.792363,0,0,0,0.01087,?,320.000032,0,?,0,0,?,1,1,22.697844,0,?,0,9.349045,?,0,37,0
?,?,?,?,?,0,?,?,?,?,120.000012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,1,62.052506,0,0,0,?,?,120.000012,?,?,0,0,?,?,?,?,0,?,?,?,?,0,4,0
?,?,?,0,?,0,?,?,?,?,136.000014,?,?,0,?,?,?,?,?,0,?,?,?,?,?,10,0
73.439702,0,?,0,292.124105,1,0,0,0.017391,3.260353,100.00001,0,474.606941,30,0,0,0,0,7.037661,46.189948,7.979254,0,717.539198,51.597698,0,6,1
900.228611,0,?,0,186.157518,0,0,2133.333333,0,?,272.000027,0,2718.751736,0,27.431814,?,0,4,2.712853,249.769092,?,0,57.596795,50.627686,0,?,1
799.971572,0,2433.097829,0,140.334129,0,0,0,0.021739,?,192.000019,0,317.145374,0,60.909414,0,0,2,22.925036,361.100404,?,0,449.644542,55.082624,404.578121,13,0
?,?,?,0,258.711217,0,0,0,0,?,168.000017,0,?,30,0,?,?,?,?,0.132066,?,?,?,?,0,?,0
55.198228,0,?,0,123.150358,0,0,0,0.009317,?,200.00002,0,317.145374,0,7.864539,?,1,0,25.007632,0.132066,?,0,36.78404,56.11751,698.125404,0,0
14.214136,0,?,0,?,1,0,0,0.021739,22.630203,96.00001,0,370.796594,30,1.480089,0,0,0,15.341143,11.225577,?,0,39.510845,53.90419,184.037416,16,0
33.166317,?,?,2,126.01432,0,0,0,0.028986,?,184.000018,0,?,0,0,0,0,0,?,0,?,0,?,?,0,13,0
1752.934627,0,?,0,246.300716,0,0,0,0.006522,?,600.00006,0,800.958738,0,40.037654,0,3,3,5.055262,753.038128,?,1,162.272708,51.854885,323.966691,4,0
?,?,?,0,?,1,?,?,?,?,80.000008,?,?,0,?,?,0,1,?,0,?,0,?,?,?,?,0
14.214136,?,?,1,67.78043,0,0,0,0.086957,?,140.000014,0,?,0,0,?,0,0,?,0,?,0,?,?,0,1,0
11.845113,0,?,3,85.918854,0,0,0,0.076087,?,120.000012,0,317.145374,0,0,0,1,0,22.697844,396.758119,?,0,18.642441,55.032549,0,19,0
109.211945,?,?,0,126.968974,0,0,0,0.152174,?,16.800002,0,?,0,0,?,2,1,?,267.069687,?,0,?,?,0,16,0
?,?,?,1,?,0,?,?,?,?,12.000001,?,?,0,?,?,?,?,?,0,?,?,?,?,?,22,0
?,?,?,0,?,0,?,?,?,?,27.200003,?,?,0,?,?,?,?,?,0,?,?,?,?,?,12,0
?,?,?,0,-7.637232,0,0,0,0.086957,?,7.600001,0,?,0,0,?,0,?,?,0,?,?,?,?,0,12,0
?,?,?,2,?,0,?,?,?,?,80.000008,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
?,?,?,?,?,0,?,?,?,?,24.000002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
35.53534,0,?,1,81.145585,0,0,0,0.032609,?,80.000008,0,396.511083,0,9.495145,?,0,1,?,152.766898,?,0,0,50.025038,0,6,0
57.235587,0,2630.070412,0,219.570406,0,0,0,0.004348,?,560.000056,0,?,0,125.054955,?,1,2,?,1592.249069,20.905645,0,7.290029,52.211651,0,0,1
14.214136,0,?,0,263.484487,0,0,0,0.021739,14.677759,48.000005,0,441.908269,30,0,0,0,0,9.942623,22.880368,0,?,17.084267,52.221189,0,0,0
?,?,?,0,?,0,?,?,?,?,102.30001,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
?,?,?,?,?,1,?,?,?,?,9.600001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
180.045722,0,?,0,237.708831,0,0,0,0.017391,15.24617,103.84001,0,388.574513,30,5.807467,0,0,0,5.658427,66.858217,22.704604,?,91.264486,54.561843,112.551808,6,0
?,?,?,0,78.281623,0,?,?,0.152174,?,185.320019,0,?,0,?,?,?,0,?,0,?,?,?,?,?,8,0
?,?,?,0,87.828162,0,?,?,0.021739,?,240.000024,0,?,0,?,?,?,?,?,46.222965,?,?,?,?,?,7,0
701.230707,0,?,0,120.286396,0,1,0,0.050725,?,98.00001,0,?,0,65.261878,2,2,1,?,187.797302,?,0,0,?,269.211757,21,0
14.214136,1,?,0,113.603819,0,0,0,0.021739,29.160119,289.600029,0,317.145374,0,0,0,0,1,21.789075,19.776826,26.427289,0,55.760375,55.566683,0,15,0
23.690227,0,?,0,?,1,?,?,0.021739,11.512718,152.000015,0,421.273185,30,?,0,0,0,7.794034,10.82938,?,0,9.571641,51.747621,?,4,0
?,?,?,0,113.603819,0,0,0,0.021739,?,120.000012,0,?,0,0,?,?,?,?,165.247099,?,?,?,?,0,1,0
?,?,?,0,111.694511,0,0,0,0.014493,?,14.000001,0,?,0,0,?,?,?,?,3.070526,?,?,?,?,0,25,0
?,?,?,3,?,0,?,?,0.065217,?,288.000029,0,?,0,?,?,?,?,?,0.033016,?,?,?,?,?,13,0
71.07068,0,?,0,64.916468,0,0,0,0.027174,33.032129,180.000018,0,317.145374,0,6.785831,0,0,0,22.24346,30.705255,?,0,109.072191,55.302954,15.209704,5,0
1460.834133,0,?,0,220.52506,0,0,0,0.01087,0,43.600004,0,666.354495,0,13.734722,0,6,1,?,478.539751,0,0,5.008417,50.346949,0,2,1
?,?,?,0,?,0,?,?,?,?,6.000001,?,?,1,?,?,?,?,?,0,?,?,?,?,?,2,0
?,?,?,0,?,0,?,?,?,?,4,?,?,0,?,?,0,1,?,0,?,0,?,?,?,?,0
1601.601459,0,?,0,278.75895,0,0,0,0.004658,0.180996,80.000008,0,539.36936,1,23.367842,0,3,2,2.777629,1007.462533,2.537403,1,60.434898,51.765148,514.087988,15,1
?,0,?,0,110.739857,0,0,0,0.024845,16.810833,12.800001,0,317.145374,1,15.979941,0,?,0,20.061358,21.361613,44.33489,?,243.57601,55.279586,222.061675,17,0
18.999562,0,?,0,156.563246,0,0,0,0.021739,10.081995,370.400037,0,405.400043,0,0.301035,0,0,0,6.94736,32.190993,14.422502,0,20.256264,51.561007,88.216282,16,0
1784.063585,0,?,0,298.806683,0,0,0,0.01087,40.205266,76.000008,0,317.145374,30,2.383194,0,0,5,27.271981,529.153897,?,0,200.559273,56.040728,0,1,0
192.31726,0,?,0,214.797136,0,0,200,0.014493,?,340.000034,0,448.257526,1,34.430878,0,0,2,0.527665,62.070838,?,0,66.556296,52.275079,0,1,1
33.166317,?,?,0,75.417661,0,0,0,?,?,80.000008,?,?,0,2.571341,0,0,0,20.977674,1.749869,?,0,36.004953,?,69.964637,31,0
?,?,?,?,?,0,?,?,?,?,96.00001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
7.107068,?,?,0,67.78043,0,0,0,?,?,6.400001,?,?,0,3.650049,?,0,1,?,0,?,0,?,?,0,2,0
5864.752496,0,2444.571102,0,329.355609,0,0,266.666667,0.001976,?,240.000024,0,587.306249,0,282.634232,?,3,5,16.416019,3552.13579,7.037702,1,370.678501,53.95808,381.763565,?,1
71.07068,?,?,0,100.238664,0,0,0,?,?,6.000001,?,?,0,9.858896,0,0,1,?,0,?,0,?,?,124.719571,3,0
?,?,?,0,?,0,?,?,?,?,50.880005,?,?,0,?,?,?,?,?,0,?,?,?,?,?,19,0
?,?,?,0,?,0,?,?,?,?,119.996012,?,?,0,?,?,?,?,?,0,?,?,?,?,?,1,0
411.357095,0,?,0,244.391408,0,0,133.333333,0.014493,8.293173,400.00004,0,399.050786,29,51.828192,0,1,2,5.89261,421.850586,?,0,94.158238,52.448673,188.600327,9,0
?,?,?,?,?,1,?,?,?,?,60.000006,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,0
22.268813,0,?,0,143.198091,0,0,58.666667,0.021739,?,100.00001,0,?,0,3.675136,?,0,0,?,5.87692,9.139873,0,2.337261,50.981017,0,22,0
?,?,?,2,?,0,?,?,?,?,96.00001,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
0,?,?,4,?,0,0,0,?,?,128.000013,?,?,0,0,?,0,?,?,0,?,?,?,?,0,9,0
?,?,?,0,230.071599,1,0,0,0.021739,?,288.000029,0,?,0,0,?,?,?,?,28.790304,?,?,?,?,0,0,1
201.366926,0,?,0,220.52506,0,0,0,0.016304,30.025986,60.000006,0,372.701371,30,88.604634,0,0,0,6.377038,14.428168,?,0,249.975654,54.595226,723.981901,3,0
?,?,2437.945444,2,66.825776,0,0,0,0.23913,?,120.000012,0,?,0,0,?,0,1,?,146.922995,?,0,?,?,10.646793,1,0
280.871327,1,?,0,145.107399,0,1,40,0.007905,1.740295,636.000064,0,317.145374,0,45.757319,0,1,4,21.319181,163.431197,7.468582,1,218.088733,55.5333,0,13,0
?,?,?,0,?,1,?,?,0.065217,?,104.00001,0,?,0,?,?,?,?,?,6.801379,?,?,?,?,?,4,0
?,0,?,?,?,0,?,?,0.021739,32.574743,4,0,319.685077,30,?,0,?,0,22.091998,0.264131,?,?,16.24953,54.899015,?,19,0
?,?,?,0,76.372315,0,?,?,?,?,128.000013,?,?,0,?,?,0,1,?,0,?,0,?,?,?,2,0
1005.887021,0,2640.958918,0,290.214797,0,0,253.333333,0.01087,?,776.000078,0,?,1,6.208847,?,1,1,?,3131.836975,?,0,23.53956,52.254698,0,4,1
47.380453,0,?,0,152.74463,0,0,66.666667,0.065217,?,160.000016,0,?,0,23.781765,?,1,1,?,111.034165,?,0,3.505892,51.28693,0,0,0
227.426175,0,?,0,175.656325,0,0,0,0.021739,?,204.00002,0,813.022326,0,32.348719,0,2,1,14.248457,63.127363,0,0,146.802265,53.170232,424.350736,2,0
213.212039,0,?,0,158.472554,0,0,0,0.027174,30.404953,625.000063,0,375.241073,0,13.797437,0,0,0,14.936324,113.939608,?,0,163.38569,54.574362,387.847447,8,0
760.171991,0,?,0,268.257757,0,0,0,0.012077,?,200.00002,0,369.844205,0,48.918187,0,2,2,21.943566,1263.735856,?,0,269.007638,54.866299,247.918172,11,0
?,?,?,7,?,0,?,?,0.304348,?,124.000012,0,?,0,?,?,?,?,?,1.980984,?,?,?,?,?,0,0
?,?,?,0,?,0,?,?,?,?,100.00001,?,?,0,?,?,?,?,?,0,?,?,?,?,?,10,0
?,0,?,2,?,0,?,?,0.152174,34.582776,84.000008,0,317.145374,0,?,0,?,0,23.455152,0,?,?,17.251214,55.199466,?,24,0
267.699561,?,2395.533291,1,118.377088,0,0,0,0.086957,?,200.00002,0,?,0,0,?,0,3,?,166.930936,?,0,?,?,0,0,0
?,?,?,?,?,0,?,?,?,?,40.000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,0
4312.758372,0,?,0,330.310263,0,0,2666.666667,0.005435,?,250.000025,0,1269.533885,29,183.568632,0,4,5,14.232662,1371.897593,?,0,351.813464,53.16675,0,11,0
331.900075,0,?,0,180.429594,0,0,0,0.086957,?,100.00001,0,317.145374,1,47.714047,0,0,0,22.714072,11.75384,?,0,389.821784,55.036126,1320.202289,0,0
?,?,?,2,?,0,?,?,?,?,4.72,?,?,0,?,?,?,?,?,0,?,?,?,?,?,10,0
94.760906,0,?,0,258.711217,0,0,533.333333,0.01087,0,20.000002,0,?,30,20.344948,?,0,?,?,180.434644,0,?,0,50.025038,0,?,1
4.738045,0,?,1,90.692124,0,?,?,0.043478,33.467202,96.00001,0,321.907317,0,?,0,0,1,22.697844,0.495246,47.875524,0,4.730172,55.032549,?,8,0
563.827393,0,?,0,218.615752,0,0,80,0.014493,?,260.000026,0,407.30482,0,23.857023,0,1,3,?,134.541844,?,0,0.890385,50.292105,0,0,0
454.852351,?,2491.759693,0,185.202864,0,0,0,0.021739,?,300.00003,0,?,29,0,?,0,5,?,386.093821,?,0,?,?,0,17,0
52.118499,0,?,0,249.164678,0,0,0,0.021739,?,300.00003,0,475.876793,30,0,0,0,0,?,36.318044,0,0,0,50.025038,0,4,0
?,?,?,?,?,1,?,?,?,?,92.000009,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
23.690227,0,?,0,57.279236,0,?,?,0.043478,?,180.000018,0,?,0,?,?,0,1,?,15.286595,?,0,2.059016,?,?,0,0
14.214136,0,?,0,88.782816,0,0,0,0.014493,29.116466,168.000017,0,329.526425,0,0.639699,0,0,1,19.744345,519.414058,?,0,14.524409,54.381572,179.474505,1,0
?,?,?,1,70.644391,0,?,?,0.065217,?,140.000014,0,?,0,?,?,?,?,?,16.376136,?,?,?,?,?,22,0
242.919584,0,?,0,170.883055,0,0,0,0.021739,14.453648,100.00001,0,329.843888,0,36.52558,0,3,2,18.254974,36.747257,0,0,84.252702,55.483225,243.355261,2,0
?,?,?,2,?,0,?,?,?,?,160.000016,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
?,?,?,?,?,0,?,?,?,?,4.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,0
225.057153,0,2418.785176,0,289.260143,0,0,933.333333,0.013587,?,400.00004,0,475.876793,29,259.253847,0,0,3,1.748048,645.43767,?,0,18.419844,50.599232,0,10,1
572.971821,0,?,0,171.837709,0,0,0,0.018116,7.996315,124.000012,0,483.813364,0,7.701479,0,0,0,5.658427,28.229025,10.472771,0,55.370832,55.032549,6.083882,42,0
40.605048,0,?,3,98.329356,0,0,133.333333,0.108696,?,200.00002,0,365.717188,0,11.627477,0,0,1,15.745762,5.05151,?,0,19.31023,53.50025,0,2,0
557.24151,0,?,0,213.842482,0,0,0,0.003106,?,12.400001,0,446.987675,0,25.926639,?,2,1,4.11352,361.265486,?,0,5.064066,50.936405,57.796874,0,0
?,?,?,2,?,0,?,?,?,?,87.960009,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
118.782796,0,?,0,187.112172,0,1,0,0.026087,22.64614,240.000024,0,317.145374,29,32.925703,?,0,2,22.856879,174.095495,32.395771,0,84.753544,55.067601,73.006578,26,0
538.005046,0,2495.424743,0,156.563246,0,0,0,0.086957,?,180.000018,0,734.926468,0,41.743519,?,0,1,19.707994,164.058508,?,0,483.256584,54.37356,313.319898,1,0
?,?,?,0,?,1,?,?,?,?,64.000006,?,?,0,?,?,?,?,?,0,?,?,?,?,?,22,0
?,?,?,0,94.51074,0,0,0,0.043478,?,8.800001,0,?,0,0,?,?,?,?,20.073973,?,?,?,?,0,10,0
0.426424,0,?,0,?,0,?,?,0.086957,?,96.00001,0,?,0,?,?,0,1,?,0,?,0,0,?,?,17,0
?,?,?,0,?,0,?,?,?,?,4,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
118.782796,0,?,0,101.193317,0,0,0,0.052174,28.504824,90.000009,0,317.145374,0,10.473509,0,0,0,15.399873,27.865844,43.361546,0,92.544415,55.983976,100.384045,14,0
14.214136,?,?,0,28.639618,1,0,0,?,?,160.000016,?,?,0,0,?,0,1,?,0,?,0,?,?,0,10,0
152.328157,0,?,0,215.75179,1,0,0,0.011706,0,169.200017,0,352.701212,0,21.135165,?,0,2,17.608738,274.333296,0,0,163.496988,56.321983,97.342104,9,0
949.030478,0,?,0,231.026253,0,0,4133.333333,0.01087,?,320.000032,0,475.876793,0,724.766839,0,1,3,9.051653,928.685394,0,0,344.467786,52.024811,0,5,0
?,?,?,0,?,0,?,?,?,?,10.000001,?,?,0,?,?,?,?,?,0,?,?,?,?,?,9,0
23.311183,0,?,0,62.052506,0,0,0,0.021739,?,60.000006,0,317.145374,0,0,0,0,0,37.238147,0,?,0,27.379346,58.237356,54.754934,3,0
195.681272,?,?,2,63.00716,0,0,0,?,?,200.00402,?,?,0,0,0,1,0,17.586019,0,?,0,25.876821,?,0,24,0
?,?,?,4,108.830549,0,0,0,0.121739,?,120.000012,0,?,0,0,?,?,?,?,36.185978,?,?,?,?,0,8,0
37.904363,0,?,0,?,1,?,?,0.021739,8.283133,156.000016,1,380.955404,0,?,1,0,0,5.601629,19.875875,?,0,11.018517,51.677516,?,13,0
?,0,?,?,?,0,?,?,0.021739,19.968764,152.000015,0,355.558378,30,?,0,?,0,13.534424,3.994985,?,?,9.961185,53.012853,?,?,0
?,0,?,1,60.143198,0,?,?,0.086957,34.136546,68.000007,0,317.145374,0,?,0,0,0,23.152229,0,?,0,17.028618,55.132699,?,11,0
?,?,?,1,?,0,?,?,?,?,260.000026,?,?,0,?,?,0,1,?,0,?,0,?,?,?,?,0
35.53534,?,?,0,117.422434,0,0,0,0.043478,?,620.000062,0,?,0,0,?,0,?,?,6.306133,?,?,?,?,0,5,0
?,?,?,0,56.324582,0,?,?,?,?,6.000001,?,?,0,?,?,?,?,?,0,?,?,?,?,?,6,0
367.198512,0,?,0,248.210024,0,0,0,0,?,160.000016,0,872.705339,0,5.368457,?,0,3,16.212539,1373.020151,?,0,129.717998,51.744283,0,3,0
33.166317,?,?,0,192.840096,0,0,0,0.015528,?,260.000026,0,?,0,0,?,0,2,?,0,?,0,?,?,0,7,0
?,?,?,0,121.24105,0,0,0,0,?,28.775003,0,?,0,0,?,?,?,?,1966.952231,?,?,?,?,0,0,0
?,?,?,0,132.696897,0,0,0,0.021739,?,120.000012,0,?,0,0,?,?,?,?,231.015774,?,?,?,?,0,22,0
59.225566,?,?,3,83.054893,0,0,0,0.152174,?,80.000008,0,?,0,4.264662,0,0,0,21.743637,1.386689,?,0,53.311816,?,74.527549,47,0
400.41221,0,2440.111976,0,217.661098,0,1,0,0.022947,8.902276,275.000028,0,317.145374,0,72.9759,0,2,0,22.509823,1918.22002,19.840508,0,309.353219,55.043677,368.074832,13,0
106.60602,0,?,0,158.472554,0,0,200,0.027174,19.210174,1840.000184,0,317.145374,0,17.397314,0,0,1,18.681517,59.561592,?,0,208.350144,55.032549,0,22,0
?,?,?,0,191.885442,0,0,0,0.01087,?,381.284038,0,?,1,0,?,?,?,?,234.878694,?,?,?,?,0,12,0
111.107163,0,?,0,51.551313,0,0,0,0.027174,?,132.810013,0,317.145374,0,17.673263,0,2,3,37.162416,132.527843,?,0,27.323697,58.220664,79.09046,12,0
584.911695,0,?,0,200.477327,0,0,266.666667,0.008951,10.635133,224.000022,0,328.256574,0,42.533736,0,2,3,17.917585,383.947755,0,1,444.636125,54.798865,214.456824,4,1
26.059249,?,?,1,?,0,?,?,?,?,180.000018,?,?,0,?,?,0,0,?,0,?,0,?,?,?,8,0
132.665269,0,?,5,104.057279,0,0,0,0.07971,29.202279,224.000022,0,410.161985,0,0,0,0,0,20.696805,61.707658,?,0,396.221428,54.783842,0,20,0
209.04256,?,?,0,105.966587,0,1,0,0.043478,?,356.000036,0,?,0,30.228931,?,1,7,14.107138,1154.814741,?,0,85.310035,?,0,0,0
?,0,?,1,136.515513,0,0,0,0.038043,?,16.000002,0,460.321114,0,0,0,0,1,?,45.925817,?,0,2.726805,50.515774,0,1,0
61.594589,0,?,0,150.835322,0,0,0,0.01087,?,196.00002,0,501.591283,0,48.479177,?,0,5,21.705373,753.599407,?,0,707.800609,54.8138,844.13856,11,0
260.592493,0,2486.134117,0,204.295943,0,0,0,0.021739,?,240.000024,0,480.321272,0,15.390414,0,0,0,4.658781,323.626786,?,0,63.050404,53.316642,53.233963,3,0
?,?,?,?,?,1,?,?,?,?,1800.00018,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,0,53.460621,0,?,?,?,?,108.000011,?,?,0,?,?,0,?,?,0,?,?,?,?,?,10,0
154.365517,?,?,0,?,0,0,0,?,?,100.00001,?,?,0,0,?,2,1,?,9.904921,?,0,0,?,0,?,0
688.769648,0,?,0,197.613365,0,1,0,0.019763,?,132.000013,0,321.907317,1,50.799656,0,3,0,21.789075,37.836798,45.002992,1,181.082096,54.982474,79.09046,4,0
151.61745,0,?,0,277.804296,1,0,533.333333,0.021739,0,160.000016,0,810.16516,30,15.402957,0,0,0,5.056368,90.894158,0,0,24.875137,51.144216,0,3,1
26.059249,0,?,0,178.520286,0,0,66.666667,0.014493,25.100402,328.000033,0,340.002698,0,8.504239,0,0,0,17.103235,69.301431,?,0,45.854839,54.451678,0,15,0
148.774623,?,?,0,86.873508,0,0,133.333333,0.038043,?,160.000016,0,?,0,13.784894,?,1,2,4.355858,268.258277,?,0,16.082583,?,149.055097,1,0
28.854696,0,?,1,78.281623,0,0,0,0.043478,?,275.000028,1,?,0,0,?,0,0,?,783.017022,?,0,28.492327,?,0,7,0
128.874833,0,?,0,230.071599,0,0,0,0.021739,28.804105,480.000048,0,383.495107,1,36.92696,0,0,0,14.448242,183.736285,?,0,159.490255,54.334836,0,4,1
543.169515,0,?,0,197.613365,0,3,122.666667,0.01023,31.057564,196.00002,0,323.177168,0,92.44283,0,4,2,13.050568,130.546859,41.523594,1,422.487792,54.852278,62.359786,36,1
?,?,?,?,?,0,?,?,?,?,100.00001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,0
61.594589,0,?,0,275.894988,1,0,186.666667,0.027174,4.807107,200.00002,0,439.051104,30,10.23519,0,0,0,10.234728,123.74548,0,0,17.585108,52.285571,0,15,0
?,?,?,0,?,0,?,?,?,?,120.000012,?,?,0,?,?,?,0,?,0,?,?,0,?,?,0,0
229.795198,0,?,0,192.840096,0,0,0,0.014493,?,408.000041,0,412.384225,2,0,0,0,1,?,23.111482,?,0,0,50.025038,0,?,0
?,?,?,0,?,0,?,?,?,?,40.000004,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
?,?,?,1,50.596659,0,?,?,?,?,180.000018,?,?,0,?,?,0,0,?,0,?,0,?,?,?,6,0
17.72029,?,?,0,1.909308,0,0,0,0.054348,?,100.00001,0,?,0,1.191597,0,0,0,?,0,?,0,20.812755,?,212.935853,4,0
75.808725,?,?,0,94.51074,0,0,0,0.108696,?,184.000018,0,?,0,30.404535,0,0,1,11.360952,116.911084,?,0,27.880188,?,114.072778,21,0
111.344065,0,?,0,178.520286,0,0,186.666667,0.021739,25.309572,328.000033,0,343.49479,0,80.489232,0,0,1,18.163667,34.469125,?,1,104.675914,54.438801,0,22,0
165.831586,0,?,0,298.806683,0,0,400,0.021739,4.81184,320.000032,0,634.608211,30,41.455028,0,0,0,3.245141,193.245009,3.291442,0,36.004953,51.2669,0,1,1
?,?,?,0,174.701671,0,0,0,0,?,416.000042,0,?,0,0,?,?,?,?,132.329745,?,?,?,?,0,1,0
864.693271,0,?,0,226.252983,0,0,3733.333333,0.007246,0.38822,240.000024,0,509.210391,0,47.864564,0,1,1,0.545067,583.763028,?,1,20.534509,51.245618,0,1,1
?,?,?,0,?,0,?,?,?,?,70.000007,?,?,0,?,?,?,1,?,0,?,?,?,?,?,16,0
?,?,?,0,85.918854,0,0,0,0.043478,?,180.000018,0,?,0,0,?,?,?,?,0,?,?,?,?,0,4,0
?,?,?,3,98.329356,0,0,0,0.086957,?,133.120013,0,?,0,0,?,?,?,?,23.342597,?,?,?,?,0,0,0
322.187082,0,2536.351136,0,294.033413,0,0,0,0.005435,?,375.000038,0,2537.480456,30,0,?,0,16,9.201009,814.547688,?,0,265.946939,52.057731,0,6,1
?,?,?,0,?,0,?,?,?,?,64.000006,?,?,0,?,?,?,?,?,0,?,?,?,?,?,4,0
62.021013,0,?,0,168.973747,0,0,106.666667,0.032609,20.649264,286.000029,0,317.145374,0,50.598966,0,0,0,20.023966,126.419809,?,0,63.829491,55.145218,247.918172,31,0
3343.638582,0,?,1,145.107399,0,0,161.333333,0.019324,?,175.000018,0,370.479131,0,105.098843,0,4,3,14.92787,177.000939,5.222784,0,155.817415,54.233994,0,7,0
121.199199,1,?,0,175.656325,0,0,93.333333,0.028986,32.396252,7.200001,0,317.145374,30,16.870503,0,0,0,22.970475,3.367673,45.875391,0,148.137843,55.092639,130.803453,20,0
?,?,?,0,?,0,?,?,?,?,236.000024,?,?,0,?,?,?,?,?,0,?,?,?,?,?,13,0
?,?,?,0,248.210024,0,0,0,0.008696,?,120.000012,0,?,30,0,?,?,?,?,0,?,?,?,?,0,?,0
?,?,?,0,26.73031,0,0,0,?,?,40.000004,?,?,0,0,?,0,3,?,0,?,0,?,?,7.604852,2,0
676.592872,0,?,0,170.883055,0,1,0,0.006211,8.478358,480.000048,0,357.780617,0,42.471021,?,2,2,14.740291,321.810884,2.798877,0,286.258852,52.896011,15.209704,2,0
?,?,?,?,?,1,?,?,?,?,160.000016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,38,0
?,?,?,4,97.374702,0,0,0,0.369565,?,159.360016,0,?,0,0,?,?,?,?,0,?,?,?,?,0,4,0
47.380453,0,?,0,303.579952,0,0,0,0.021739,?,48.000005,0,634.608211,30,0,0,0,0,?,33.016403,?,0,0,50.025038,0,?,0
?,?,?,0,?,0,?,?,?,?,32.000003,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
108.975042,0,?,0,133.651551,0,0,66.666667,0.016304,29.979567,96.00001,0,317.7803,0,33.502686,0,0,0,22.091998,9.211577,34.661879,0,112.466785,55.012519,524.734781,10,0
89.643817,0,?,0,144.152745,0,0,133.333333,0.026087,23.427042,396.00004,0,325.399408,0,34.217645,0,1,0,17.266868,14.890398,?,0,44.463612,54.598565,74.527549,1,0
981.72299,0,?,0,126.01432,0,0,0,0.065217,?,440.000044,0,?,0,18.751972,0,1,3,?,489.798344,36.580946,0,60.379248,53.851199,655.538233,13,0
