@RELATION Crime2LData

@ATTRIBUTE mvar_1 NUMERIC
@ATTRIBUTE mvar_2 NUMERIC
@ATTRIBUTE mvar_3 NUMERIC
@ATTRIBUTE mvar_5 NUMERIC
@ATTRIBUTE mvar_12 NUMERIC
@ATTRIBUTE mvar_14 {0,1}
@ATTRIBUTE mvar_15 NUMERIC
@ATTRIBUTE mvar_17 NUMERIC
@ATTRIBUTE mvar_18 NUMERIC
@ATTRIBUTE mvar_19 NUMERIC
@ATTRIBUTE mvar_20 NUMERIC
@ATTRIBUTE mvar_21 NUMERIC
@ATTRIBUTE mvar_24 NUMERIC
@ATTRIBUTE mvar_25 NUMERIC
@ATTRIBUTE mvar_26 NUMERIC
@ATTRIBUTE mvar_27 NUMERIC
@ATTRIBUTE mvar_28 NUMERIC
@ATTRIBUTE mvar_29 NUMERIC
@ATTRIBUTE mvar_30 NUMERIC
@ATTRIBUTE mvar_32 NUMERIC
@ATTRIBUTE mvar_34 NUMERIC
@ATTRIBUTE mvar_36 NUMERIC
@ATTRIBUTE mvar_37 NUMERIC
@ATTRIBUTE mvar_38 NUMERIC
@ATTRIBUTE mvar_39 NUMERIC
@ATTRIBUTE mvar_40 NUMERIC
@ATTRIBUTE output {0,1,2}


@DATA
?,?,2423.5184876,1,106.92124105,0,0,0,0.0652173913,?,251.20002512,0,?,0,0,?,0,1,?,396.2298569,?,0,?,?,0,2,?
4.7380453194,0,?,0,223.38902148,0,0,0,0.0108695652,0,199.20001992,0,952.07104818,0,0,0,0,0,?,69.334447087,?,?,0,50.025037556,0,21,?
182.4147448,0,?,0,162.29116945,0,0,200,0.0086956522,?,140.000014,0,361.59017135,0,47.086890616,0,0,0,20.10435743,18.720300713,?,0,160.21369246,54.569854782,0,15,?
?,?,?,0,?,0,?,?,?,?,144.0000144,?,?,0,?,?,?,?,?,0,?,?,?,?,?,38,?
9.4760906388,0,?,0,?,0,0,0,0.0434782609,26.941097724,160.000016,0,329.52642481,0,0,0,0,0,18.267595641,1.2876397316,?,0,8.9595013843,54.056084126,0,18,?
653.23430819,0,?,0,216.70644391,0,1,186.66666667,0.0139751553,29.562695225,307.51603075,0,317.14537417,0,164.02644342,0,2,1,16.842211352,287.24270936,29.346029256,0,521.65444706,55.096644967,705.7302559,8,?
37.904362555,0,?,0,224.34367542,0,0,213.33333333,0.0054347826,?,324.0000324,0,320.63746538,30,10.222646737,0,0,3,17.668155731,18.918399134,?,0,155.20527553,54.963695543,0,0,?
?,?,?,?,?,1,?,?,?,?,152.0000152,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
248.88952063,0,?,0,104.05727924,0,0,0,0.0434782609,?,160.000016,0,?,0,0,?,0,3,?,0,?,0,0,?,0,2,?
?,?,?,?,?,0,?,?,?,?,134.40001344,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
30.797294576,0,?,0,210.02386635,0,0,0,0.0217391304,14.328920621,80.000008,0,455.24170827,29,4.7413011861,0,0,0,8.5794698781,26.049942263,23.053905998,?,32.16516646,53.814054415,130.8034526,18,?
4578.7048553,0,2649.4211278,0,332.21957041,0,1,2133.3333333,0.0012077295,?,800.00008,0,475.87679267,30,2130.9765638,?,2,11,16.808464379,6304.8123884,0,0,3209.226617,54.292423484,1169.6262215,0,?
287.88363361,0,?,0,105.96658711,0,0,0,0.0031055901,?,120.000012,0,?,0,7.3377280262,?,1,1,?,210.21544029,?,0,32.053868306,60.707728259,62.359785543,5,?
299.77612736,?,?,0,120.28639618,0,0,0,0.0217391304,?,392.0000392,0,?,0,0,?,1,3,?,1322.5710864,?,0,?,?,0,18,?
?,?,?,0,234.84486874,0,0,0,0.0434782609,?,2.90000029,0,?,0,0,?,?,?,?,0,?,?,?,?,0,?,?
?,?,?,0,?,0,0,0,0.0217391304,?,93.908009391,0,?,30,0,?,?,?,?,0,?,?,?,?,0,5,?
2615.4010163,0,3191.2250532,0,400,0,0,3333.3333333,0.0054347826,?,800.00008,0,639.37015373,30,154.83233291,0,2,7,1.9994981184,5033.7799077,?,0,216.5305583,53.727303847,0,0,?
1525.0820274,0,2481.6031089,0,207.15990453,0,2,0,0.0019762846,?,240.000024,0,362.8600227,0,115.23368782,?,2,3,18.355948174,1464.5746373,?,2,546.91912798,54.584734244,142.97121564,25,?
?,?,?,0,153.69928401,0,0,0,0.0380434783,?,192.0000192,0,?,1,0,?,?,?,?,120.64193793,?,?,?,?,0,17,?
?,?,?,?,?,0,0,0,?,?,112.0000112,?,?,?,19.780507859,?,?,?,?,?,?,?,?,?,47.150081752,?,?
27.812326025,0,?,0,134.60620525,0,?,?,0.0217391304,37.594823739,140.000014,0,317.14537417,0,?,0,0,0,25.499881595,0,?,0,18.753738922,55.650141879,?,5,?
75.192779219,0,?,0,99.284009547,0,0,0,0.0169082126,?,120.000012,0,?,0,13.283169196,?,1,1,?,37.902831074,56.134051466,0,88.315085074,55.896344517,177.95353435,0,?
2809.3765917,0,2404.3676544,0,349.40334129,0,0,0,0.0072463768,?,128.0000128,0,1377.7887126,30,110.93139601,?,2,7,3.2924917271,1422.5777722,?,1,271.67879353,51.593686827,144.49218601,?,?
3023.5836206,0,4078.9567248,0,138.424821,0,1,373.33333333,0,?,280.000028,0,396.51108342,0,260.85936711,?,2,3,15.584377075,11563.8302,?,0,157.54253676,54.197963612,0,15,?
84.479348045,0,?,0,147.97136038,0,0,78.933333333,0.0434782609,?,40.000004,0,?,0,3.2361262064,?,1,1,?,7.1975759357,12.615847445,0,4.3406279998,51.344584444,0,0,?
130.29624628,0,?,0,251.07398568,0,0,0,0.0193236715,0,236.0000236,0,?,30,0,?,0,?,?,90.79510928,0,?,0,50.025037556,0,1,?
1912.9857977,0,2592.9608128,0,126.96897375,0,0,0,0,?,600.00006,0,325.08194509,0,67.469468466,?,3,3,19.31908788,2201.203613,?,0,739.01974151,54.78217326,282.90049051,0,?
0,?,?,0,222.43436754,0,?,?,0.0217391304,?,180.000018,0,?,30,?,?,0,9,?,0,?,?,?,?,?,8,?
?,?,?,0,?,0,?,?,?,?,80.000008,?,?,0,?,?,?,?,?,0,?,?,?,?,?,3,?
37.904362555,0,2722.4012553,0,193.7947494,0,0,0,0.0163043478,?,173.74801737,0,371.74898213,1,19.554731612,0,0,0,14.882431429,729.92664581,36.066227808,0,30.829588614,53.797362711,212.93585307,9,?
?,?,?,0,?,0,?,?,?,?,112.0000112,?,?,1,?,?,?,?,?,0,?,?,?,?,?,3,?
1561.1859327,0,?,0,273.98568019,0,0,0,0.0173913043,4.9002594741,160.000016,0,362.8600227,30,85.719715095,0,0,2,22.252732799,771.36223204,7.00992235,0,533.50770044,54.93444248,255.52302369,0,?
?,0,?,0,137.47016706,0,0,80,0.1304347826,?,136.0000136,0,?,0,10.210103612,?,?,?,?,0,20.905645322,?,7.2900290766,52.21165081,0,0,?
?,?,?,?,?,0,?,?,0.0217391304,?,52.0000052,0,?,30,?,?,?,?,?,0,?,?,?,?,?,?,?
?,?,?,1,66.825775656,0,0,0,0.0434782609,?,4.80000048,0,?,0,0,?,0,?,?,0.792393681,?,?,?,?,0,37,?
126.31628822,0,?,0,157.51789976,0,0,0,0.0098814229,30.840003105,40.000004,0,317.14537417,0,1.2417693583,?,0,2,22.734194861,27.271549187,44.117261175,0,142.18339153,55.040560841,0,2,?
666.31131327,0,?,0,160.38186158,0,1,0,0.0239130435,30.947318687,248.0000248,0,324.12955658,30,76.337457722,0,1,1,21.484681717,224.37947733,20.754459458,1,423.87901891,55.486006788,398.49423932,25,?
37.904362555,?,?,0,?,0,?,?,0,?,288.0000288,0,?,0,?,?,1,3,?,0,?,0,?,?,?,1,?
9.4760906388,0,?,2,143.19809069,0,0,0,0.0217391304,8.3668005355,204.0000204,0,368.8918166,0,7.2875555268,0,0,1,5.6584269346,12.810364509,?,0,6.2326966151,51.276915373,0,11,?
196.62888076,0,?,0,112.64916468,0,1,80,0.0144927536,?,80.000008,0,320.32000254,0,43.273780667,0,1,1,22.030466932,3.1035419172,?,0,172.84603292,54.91987982,51.712992889,0,?
?,?,?,0,10.501193317,0,?,?,?,?,40.000004,?,?,0,?,0,0,0,?,0,?,0,?,?,?,15,?
?,?,?,1,65.871121718,0,?,?,?,?,40.000004,?,?,0,?,?,?,?,?,52.859261803,?,?,?,?,?,18,?
272.48498632,0,?,0,105.01193317,0,0,0,0.0289855072,?,1250.000125,0,317.14537417,0,12.731271704,?,3,4,31.352786159,518.95182824,?,0,96.829393842,56.894717076,133.84539336,40,?
?,?,?,0,80.190930788,0,0,0,?,?,23.568002357,?,?,0,0,?,0,?,?,0,?,?,?,?,0,1,?
?,0,?,?,284.48687351,0,0,0,0,?,280.000028,0,2042.8733561,30,0,?,?,3,18.127431269,0,?,?,1201.2409744,54.025190698,0,?,?
?,?,?,1,63.961813842,0,0,0,0.1086956522,?,720.000072,0,?,0,1.6682356025,?,0,1,?,227.91223249,?,0,?,?,53.233963269,10,?
4643.0001303,0,2445.3917156,0,344.6300716,0,1,0,0.0057971014,?,194.80001948,0,1321.2803276,30,137.96183002,0,3,3,7.2920155676,3192.2569931,0,2,1223.5006052,52.78668002,176.43256398,0,?
379.65957144,1,?,0,178.5202864,0,0,0,0.0279503106,33.849684452,205.0000205,0,317.14537417,30,34.970232029,0,0,0,22.680804688,116.11869067,?,0,444.85872091,55.116007344,238.79234952,5,?
?,?,?,2,98.329355609,0,0,0,0.0724637681,?,180.000018,0,?,0,0,?,0,1,?,19.875874832,?,0,?,?,0,23,?
340.71283892,0,?,1,84.009546539,0,0,0,0.0489130435,?,112.0000112,0,317.14537417,0,23.794307805,1,0,1,21.405900236,339.77180713,?,0,351.64651706,55.251968862,141.45024526,3,?
37.904362555,0,?,0,194.74940334,0,0,213.33333333,0.0217391304,?,168.0000168,0,339.36777276,30,22.690512819,0,0,0,20.709912102,2.3111482362,?,0,40.623826152,54.594391587,0,3,?
?,?,?,0,?,0,?,?,?,?,108.0000108,?,?,0,?,?,?,?,?,0,?,?,?,?,?,3,?
147.92177487,0,?,0,209.06921241,0,0,0,0.0144927536,?,200.00002,0,317.14537417,30,15.302612294,0,0,1,7.4800955339,2.0140006059,43.008178735,0,535.2884709,55.076614922,250.96011255,7,?
?,?,?,0,?,0,?,?,?,?,12.80000128,?,?,0,?,?,?,?,?,0,?,?,?,?,?,14,?
?,?,?,0,110.7398568,0,0,0,0.0086956522,?,508.0000508,0,?,0,0,?,0,1,?,23.309580782,?,0,?,?,0,3,?
683.36827642,0,?,0,202.38663484,0,0,0,0.0217391304,0,500.00005,0,475.87679267,0,13.935411687,0,2,1,?,122.16069249,0,1,0,50.025037556,0,14,?
34.872013551,0,?,0,119.33174224,0,0,0,0.0565217391,26.625018593,136.0000136,0,317.14537417,0,6.1586742921,0,0,0,22.447932653,62.698150008,33.512866547,0,60.880090152,55.290077974,95.821133883,20,?
?,?,?,0,105.01193317,0,0,0,0.0652173913,?,80.000008,0,?,0,0,?,0,?,?,0,?,?,?,?,0,13,?
236.90226597,0,?,0,274.94033413,1,0,1333.3333333,0.0217391304,3.9290495315,420.000042,0,1718.1088739,30,40.45157758,0,0,0,2.645857979,185.98140021,?,0,32.666008153,50.612919379,0,1,?
75.80872511,0,?,0,211.93317422,0,0,0,0.0163043478,1.9708463484,192.0000192,0,433.33677251,0,16.657269776,0,0,0,10.818936135,41.732733866,2.819336392,0,21.536192768,52.414335789,42.587170615,9,?
0,?,?,2,83.054892601,0,0,0,0.152173913,?,216.94802169,0,?,0,0.1128881235,0,0,1,?,0,?,0,?,?,0,0,?
47.380453194,0,?,0,263.48448687,1,0,0,0.0217391304,0.2141900937,100.00001,0,629.52880578,30,0,0,0,0,?,98.52094767,?,0,0.8903852307,50.105157737,0,32,?
?,?,?,0,78.281622912,0,?,?,0.0652173913,?,13.60000136,0,?,0,?,?,0,0,?,182.51467785,?,0,?,?,?,4,?
339.10190351,2,?,0,172.79236277,0,1,224,0.0347826087,0,200.00002,0,317.14537417,0,52.041424924,0,1,0,22.747542405,82.507992033,30.60957174,0,267.05992014,55.182774161,200.76809004,4,?
24.590455208,0,?,1,105.96658711,0,0,0,0.0869565217,?,88.0000088,0,317.14537417,0,0.3512074953,0,0,0,23.561174575,0,?,0,28.881870922,55.222834251,51.712992889,2,?
450.49334897,1,?,0,121.24105012,0,0,280,0.0138339921,7.0084258603,168.0000168,0,317.14537417,0,122.87245085,0,1,3,13.820723355,200.77274892,24.829237087,0,126.32340461,55.900517443,428.91364691,5,?
?,?,?,?,?,0,?,?,?,?,128.0000128,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,0,?,0,?,?,?,?,276.0000276,?,?,0,?,?,0,0,?,0,?,?,?,?,?,?,?
990.29885221,0,?,0,143.19809069,0,0,0,0.0130434783,?,740.000074,0,1014.6112271,0,152.68745857,?,2,3,19.370235258,17.531710192,?,0,730.89497628,55.549991654,644.89144074,3,?
9.4760906388,0,?,0,191.88544153,0,0,0,0.0217391304,18.340026774,160.000016,0,317.46283701,30,12.944504826,0,0,0,12.428755357,7.5607563728,?,0,15.247847076,55.007511267,304.19407582,4,?
?,0,?,?,214.79713604,0,0,0,0,?,340.000034,0,317.14537417,30,0,?,?,2,21.393093253,0,?,?,1856.8427496,58.231913087,0,11,?
1352.948841,2,?,0,220.52505967,0,1,0,0.0372670807,33.950617284,244.0000244,0,317.14537417,30,15.177181046,0,2,2,23.062045388,560.55249649,22.817039334,0,487.04072121,55.178221878,327.00863151,15,?
465.27605037,0,4741.0051299,0,182.33890215,0,0,0,0.0217391304,20.732279768,38.40000384,0,410.79691109,0,1.2543124831,0,1,1,3.5487848088,457.9044984,29.657954254,0,229.16289876,55.056394115,188.60032701,7,?
198.85576206,2,?,0,164.20047733,0,1,0,0.0118577075,?,220.000022,0,317.14537417,0,22.753228444,0,1,1,23.073205179,23.012433152,?,0,115.80572907,55.396731461,39.545229857,19,?
45.011430534,?,?,0,136.51551313,0,0,0,0.0217391304,?,120.000012,0,?,0,0,?,0,1,?,34.039911879,?,0,?,?,0,2,?
254.95421864,8,?,0,162.29116945,0,1,146.66666667,0.0201863354,27.645465583,200.00002,0,317.14537417,0,132.34251009,0,1,0,5.7813145519,65.240413068,48.067025733,1,472.46066306,55.506593223,44.108140994,10,?
4688.2958435,0,?,0,255.84725537,0,0,0,0.0135869565,?,340.000034,0,4246.065445,0,348.19714531,0,4,3,7.4043323928,1123.7132889,?,1,773.80041459,52.021921772,3589.4900947,0,?
?,0,?,0,144.15274463,0,0,0,0.0051150895,33.244087461,180.000018,0,317.78029984,0,0,0,0,0,22.546382619,72.933235055,?,0,16.583424922,54.999165415,0,21,?
2153.8206413,0,2499.3593754,0,312.17183771,0,0,0,0.0066889632,?,540.000054,0,317.14537417,30,51.915993676,0,2,2,22.620331462,2078.4816416,?,1,471.4033306,55.212819229,237.27137914,?,?
933.39492792,0,?,0,254.89260143,0,1,0,0.0043478261,?,80.000008,0,522.54382971,30,132.55574321,0,0,1,13.253138588,261.42388192,?,0,655.65742428,54.261153635,333.09251302,10,?
1005.3658363,0,2722.687336,0,353.22195704,0,0,0,0.0086956522,?,460.000046,0,2698.1166517,30,0,?,1,5,7.311763529,615.85497215,?,0,576.58008598,51.641324916,0,0,?
?,?,?,?,?,0,?,?,?,?,356.0000356,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
14.214135958,0,?,0,110.7398568,0,0,80,0.0434782609,31.793842035,160.000016,0,321.90731672,0,5.0423361821,0,0,6,21.56188296,6.1740674311,?,0,15.859986922,54.78217326,0,8,?
56.856543833,0,?,0,307.39856802,0,0,6826.6666667,0.0054347826,0.3882195448,48.0000048,0,9096.5801316,30,169.69593584,?,0,10,5.2450632959,202.78674953,0.5553560742,?,467.61919337,51.185806488,0,2,?
?,?,?,0,198.56801909,0,0,0,0.0434782609,?,100.00001,0,?,30,0,?,?,?,?,34.105944686,?,?,?,?,0,1,?
9769.8494486,0,2341.5347675,0,357.04057279,0,0,6666.6666667,0.0062111801,?,10000.001,0,6482.2736688,30,3340.7107813,?,1,4,1.924113978,33868.622779,?,0,637.12628167,51.142714071,0,2,?
90.259763335,?,?,0,?,0,0,0,?,?,100.00001,?,?,0,0,?,0,3,37.5789351,0,?,0,92.099222304,?,0,11,?
?,?,?,0,76.372315036,0,0,0,?,?,120.000012,?,?,0,0,?,0,1,?,0,?,0,?,?,0,7,?
?,?,?,?,?,0,?,?,?,?,107.50001075,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
23.690226597,0,?,0,187.11217184,1,0,0,0.0217391304,?,80.000008,0,340.00269843,30,5.7322080478,0,0,0,19.426276008,6.3391494479,?,0,23.817804922,54.311467201,176.43256398,7,?
444.66555323,0,2433.4942055,0,167.06443914,0,0,0,0.0086956522,?,200.00002,0,332.06612751,0,9.2442830005,?,1,1,21.985975121,399.69657925,?,0,80.858108766,54.875646804,73.006578197,13,?
?,?,?,0,59.188544153,0,?,?,?,?,144.0000144,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,?
?,?,?,0,?,0,?,?,0.027173913,?,62.0000062,0,?,0,?,?,?,0,?,67.815692531,?,?,?,?,?,14,?
54.487521173,0,?,0,226.25298329,0,0,0,0.0217391304,?,160.000016,0,?,30,0,?,0,?,?,89.078256305,25.353212083,?,33.890287845,52.676841349,0,8,?
2018.4073061,0,2572.8552191,0,280.66825776,0,0,0,0.0054347826,?,380.000038,0,1401.9158882,0,305.95190088,?,1,5,6.8546635686,3450.4122511,?,0,82.527581074,51.54057617,1347.5797559,2,?
?,?,?,0,?,0,0,0,0.0217391304,?,160.000016,0,?,30,0,?,?,?,?,50.38303155,?,?,?,?,0,47,?
1006.1239236,0,?,0,303.57995227,0,0,0,0.0108695652,0,10.000001,0,2260.3353995,2,57.485141101,?,0,3,2.831506486,632.36317383,2.513464991,0,58.264583536,50.726089134,0,10,?
489.77174467,?,?,0,65.871121718,0,0,0,0.2826086957,?,10409.001041,0,?,0,11.338984847,0,4,1,?,0,?,0,?,?,16.73067417,2,?
?,?,?,?,?,0,?,?,?,?,48.0000048,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?
?,?,?,0,88.782816229,0,0,0,0.0760869565,?,80.000008,0,?,0,0,?,?,?,?,0,?,?,?,?,0,6,?
23.690226597,0,?,0,184.24821002,1,1,0,0.0108695652,?,235.20002352,0,366.66957674,0,39.347782595,?,0,3,16.38190014,1169.2759255,?,0,154.25924122,54.723752295,0,9,?
71.070679791,0,?,0,119.33174224,0,0,400,0.0108695652,?,144.0000144,0,329.52642481,0,81.26690578,?,0,2,22.10714431,189.15097493,?,0,81.303301381,54.90235353,0,3,?
1296.8503844,0,?,0,208.11455847,0,0,0,0.0043478261,?,856.0000856,0,888.57848078,0,98.137408678,?,1,4,18.395503077,1000.9583011,?,1,572.9072469,54.08427602,369.59580212,6,?
?,?,?,?,?,0,?,?,?,?,340.000034,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
23.73760705,0,?,0,127.92362768,0,0,0,0.0289855072,?,128.0000128,0,317.14537417,0,10.561311108,0,0,0,22.743282551,17.102496948,?,0,27.880187537,55.042563846,44.108140994,15,?
575.43560404,0,?,0,222.43436754,1,0,266.66666667,0.0193236715,?,220.000022,0,319.68507687,30,108.86178041,0,1,0,17.070446415,193.7072386,0,1,349.36490491,55.01919546,497.35731397,15,?
576.85701764,1,?,0,126.01431981,0,?,?,0.0072463768,?,480.000048,0,317.14537417,0,?,?,2,2,20.948463942,778.72488999,?,0,308.18458799,55.314638625,?,13,?
?,?,?,1,60.143198091,0,?,?,0.1086956522,?,960.000096,0,?,0,?,?,?,?,?,26.148991473,?,?,?,?,?,5,?
104.23699703,0,?,0,83.054892601,0,0,0,0.0326086957,0,136.0000136,0,?,0,3.9636274466,?,0,1,?,64.38198658,0,0,0,50.025037556,73.006578197,20,?
?,?,?,0,?,0,?,?,?,?,120.000012,?,?,0,?,?,?,4,?,0,?,?,?,?,?,10,?
90.022861069,?,?,0,208.11455847,0,0,0,0.0217391304,?,3000.0003,0,?,0,0,?,0,1,?,258.38637281,?,0,?,?,0,0,?
?,?,?,0,106.92124105,0,0,0,0.0434782609,?,20.000002,0,?,0,9.6080336206,?,0,2,?,0,?,0,?,?,31.940377961,6,?
23.690226597,0,?,0,?,0,0,0,0.0217391304,33.400267738,104.0000104,0,317.46283701,30,0,0,0,0,22.652405659,0.0330164034,?,0,27.768889384,55.022533801,0,15,?
?,?,?,?,?,0,?,?,?,?,165.0000165,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,?
?,?,?,0,75.417661098,0,0,0,0.1304347826,?,150.000015,0,?,0,0,?,0,3,?,6.6032806749,?,0,?,?,0,0,?
990.25147176,0,?,0,339.85680191,0,0,4000,0.0086956522,?,600.00006,0,1015.5636156,30,740.80949565,0,0,2,3.008380516,520.76773043,0,0,424.49115875,51.615423135,1890.5661812,0,?
?,?,?,?,?,0,?,?,?,?,180.000018,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3929.7347879,0,2792.2275987,0,392.3627685,0,0,0,0.0054347826,?,340.000034,0,952.07104818,30,169.18166772,?,1,5,0.3992513951,2877.8748001,?,1,18.030300922,50.117748051,0,1,?
1714.5564597,0,3057.8624834,0,274.94033413,0,2,0,0.0076086957,?,560.000056,0,369.20927944,0,122.10732023,0,4,4,10.643997899,2138.9346762,?,3,1337.8594583,54.933871395,104.94695616,10,?
14.214135958,0,2463.6188489,0,169.92840095,0,0,80,0.0217391304,?,120.000012,0,362.22509702,0,10.724371731,?,0,1,11.944078602,25.950893052,?,0,8.7925541535,52.662326824,0,0,?
23.690226597,0,?,0,153.69928401,0,0,0,0.027173913,?,5.20000052,0,?,0,0,?,0,?,?,33.874829862,34.757630162,?,20.200614922,53.660490736,0,21,?
52.118498513,0,?,1,115.51312649,0,0,0,0.0706521739,?,156.0000156,0,?,0,0,?,1,2,14.405327749,126.94807098,?,0,14.134865538,?,0,18,?
4.7380453194,?,?,0,261.575179,1,?,?,0.0217391304,?,80.000008,0,?,1,?,?,0,?,?,3.3016403375,?,?,0,0,?,0,?
?,?,?,1,51.551312649,0,?,?,?,?,137.63201376,?,?,0,?,?,?,?,?,0,?,?,?,?,?,9,?
669.48580363,0,?,0,233.8902148,0,0,666.66666667,0.0217391304,?,220.000022,0,394.92376924,0,33.02604768,0,2,0,17.131634496,408.51195895,10.686072639,0,155.53916999,53.805708563,89.737252367,7,?
?,0,?,0,?,1,?,?,0.0217391304,20.867094107,140.000014,0,317.14537417,0,?,0,?,0,23.068924745,72.471005407,8.9544960879,?,197.77681938,55.114338174,?,9,?
737.71365623,0,2739.0031279,0,217.66109785,0,0,0,0.0125858124,?,480.000048,0,416.19377932,0,139.80566937,?,2,2,16.800943585,307.61383024,31.565928586,0,443.57879214,55.016524787,1082.9309099,1,?
?,?,?,1,73.508353222,0,?,?,0.0869565217,?,140.000014,0,?,0,?,?,?,?,?,3.0375091105,?,?,?,?,?,11,?
238.32367957,0,?,0,192.84009547,0,0,133.33333333,0.018115942,3.770638108,140.000014,0,320.0025397,0,25.926639026,0,1,0,22.288898093,304.80743595,5.3939756633,0,82.972773689,54.94241362,79.090459713,1,?
30.276109591,0,?,0,71.599045346,0,0,0,0.0173913043,35.029004909,140.000014,0,317.14537417,0,1.4926318549,0,0,0,23.758074506,17.465677385,?,0,34.947620306,55.683525288,197.72614928,25,?
16.583158618,?,?,0,225.29832936,1,0,0,0,?,120.000012,0,?,30,0,?,0,0,?,53.354507853,?,0,?,?,0,20,?
437.08468071,1,?,0,179.47494033,0,1,40,0.0072463768,0,425.0000425,0,317.14537417,0,109.78997165,?,2,5,22.438734253,697.80168532,0,0,318.36836906,55.319646136,153.61800829,6,?
165.83158618,0,?,0,256.80190931,0,0,933.33333333,0,?,120.000012,0,?,30,118.8084784,?,0,?,?,70.589070415,?,?,75.794042766,51.973674798,0,?,?
?,?,?,0,?,0,?,?,?,?,300.00003,?,?,30,?,?,?,?,?,0,?,?,?,?,?,12,?
?,?,?,2,34.367541766,0,0,0,?,?,200.00002,?,?,0,0,?,0,2,?,0,?,0,?,?,0,16,?
108.97504235,0,?,0,273.03102625,0,0,613.33333333,0.0217391304,?,60.000006,0,788.89514996,30,10.937604853,0,0,0,8.019250531,49.062375415,?,0,45.298348614,51.797261109,0,8,?
578.04152897,?,?,0,107.87589499,0,0,0,0.0652173913,?,120.000012,0,?,0,0,?,1,0,?,123.11816818,?,0,0,?,0,11,?
?,?,?,?,?,1,?,?,?,?,57.60000576,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?
170.28534878,?,?,0,?,0,0,0,?,?,260.000026,?,?,0,0,?,0,6,?,0,?,0,?,?,0,14,?
715.44484323,?,?,0,127.92362768,0,?,?,0.0652173913,?,280.000028,0,?,0,?,?,1,1,?,0,?,0,0.3895435384,?,?,6,?
14.214135958,0,?,0,116.46778043,0,0,0,0.0652173913,?,180.000018,0,412.38422527,0,3.1483243326,0,0,1,?,9.9049210124,?,0,0,50.025037556,0,5,?
?,?,?,?,?,1,?,?,?,?,144.0000144,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
23.690226597,0,?,1,197.61336516,0,0,80,0.0183946488,15.127175368,80.000008,0,404.13019151,0,2.4709955917,0,0,0,10.247709959,124.40580792,?,0,12.576691384,52.288432649,0,11,?
?,?,?,1,100.23866348,0,0,0,0.0434782609,?,150.000015,0,?,0,0,?,0,1,?,0,?,0,?,?,0,20,?
?,?,?,?,?,1,?,?,?,?,144.0000144,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,6,40.095465394,0,0,0,?,?,12.80000128,?,?,0,0,?,0,4,?,0,?,0,?,?,16.73067417,1,?
?,0,?,0,98.329355609,0,?,?,0.0652173913,21.642124052,80.000008,0,350.79643489,0,?,0,0,0,14.670385349,3.4997387577,?,?,10.795920923,53.263228176,?,5,?
397.99580683,0,?,0,213.8424821,0,0,800,0.0190217391,0.6961178046,180.000018,0,475.87679267,0,92.016363761,0,1,1,3.4708903303,385.76365703,3.4880738651,1,95.493815996,51.727591387,0,15,?
977.31660803,3,?,0,96.420047733,0,1,205.33333333,0.0314009662,38.248231019,15000.0015,0,317.14537417,0,37.115106375,1,4,1,25.943447375,1970.1548222,59.276808134,0,292.88109183,61.417125689,164.26480094,3,?
?,?,?,1,37.23150358,0,?,?,?,?,100.00001,?,?,0,?,?,0,1,?,0,?,0,?,?,?,3,?
?,?,?,?,?,0,?,?,?,?,600.00006,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,0,?,0,231.98090692,0,0,133.33333333,0.0217391304,?,208.0000208,0,411.11437392,30,25.399827783,0,?,0,9.2480641518,23.111482362,?,?,11.352411692,52.068102153,0,2,?
90.165002428,0,?,4,103.1026253,0,0,0,0.0101449275,28.558679161,80.000008,0,331.113739,0,0.1630606228,0,1,2,19.365691414,190.53766387,?,0,60.657493844,54.298113837,60.838815164,11,?
?,?,?,?,?,0,?,?,?,?,112.0000112,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,0,74.46300716,0,0,0,0.0186335404,?,80.000008,0,?,0,0,?,0,?,?,0,?,?,?,?,0,2,?
?,?,?,0,?,0,?,?,0.0434782609,?,128.0000128,0,?,0,?,?,0,2,?,0,?,0,?,?,?,1,?
?,?,?,1,19.093078759,0,?,?,?,?,120.000012,?,?,0,?,?,?,?,?,0,?,?,?,?,?,4,?
?,?,?,0,63.007159905,0,0,0,0.0652173913,?,80.000008,0,?,0,0,?,?,?,?,17.663775805,?,?,?,?,0,1,?
?,?,?,?,?,0,?,?,?,?,120.000012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
