@relation Crime1TrainData-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1

@attribute mvar_1 numeric
@attribute mvar_2 numeric
@attribute mvar_3 numeric
@attribute mvar_5 numeric
@attribute mvar_12 numeric
@attribute mvar_14 {0,1}
@attribute mvar_17 numeric
@attribute mvar_18 numeric
@attribute mvar_19 numeric
@attribute mvar_20 numeric
@attribute mvar_24 numeric
@attribute mvar_25 numeric
@attribute mvar_26 numeric
@attribute mvar_27 numeric
@attribute mvar_28 numeric
@attribute mvar_29 numeric
@attribute mvar_30 numeric
@attribute mvar_32 numeric
@attribute mvar_34 numeric
@attribute mvar_36 numeric
@attribute mvar_37 numeric
@attribute mvar_38 numeric
@attribute mvar_39 numeric
@attribute mvar_40 numeric
@attribute output {0,1,2}

@data
?,?,?,0,181.384248,0,0,0.021739,?,224.000022,?,0,0,?,0,?,?,53.387524,?,?,?,?,0,21,0
145.742274,0,?,1,183.293556,0,0,0.021739,0,260.000026,324.764482,0,43.073091,0,1,1,20.880306,141.409256,27.325876,0,77.296568,54.631948,65.401726,8,0
24.685216,0,?,0,?,0,?,0,?,84.000008,?,30,?,?,0,6,?,0,?,0,0,?,?,22,0
?,?,?,0,244.391408,0,0,0,?,248.000025,?,0,0,?,?,?,?,627.44373,?,?,?,?,0,9,0
9.476091,0,?,1,100.238664,0,0,0.043478,20.414993,128.000013,341.907476,0,0,0,0,1,13.837347,2.575279,?,0,6.789187,53.079619,0,4,0
?,0,?,?,?,0,?,0.021739,29.674253,40.000004,327.939111,30,?,0,?,0,20.122999,1.122558,?,?,14.802654,54.465031,?,3,0
405.576679,0,?,0,193.794749,0,146.666667,0.021739,5.865044,240.000024,317.145374,30,15.21481,0,1,0,7.083542,250.099256,1.279027,1,82.638879,55.43315,0,8,1
281.913697,0,?,0,138.424821,0,53.333333,0.023715,?,241.200024,337.780459,0,55.967423,0,3,0,10.62895,413.068223,0,1,111.632048,54.782173,9.125822,12,0
1513.80548,0,?,0,339.856802,0,0,0.009317,?,240.000024,348.891658,30,10.272819,0,1,2,?,980.323049,0.916889,1,8.792554,50.879653,0,?,1
14.214136,0,?,0,247.25537,1,80,0.021739,?,144.000014,349.526584,30,3.123238,0,0,0,14.973308,3.367673,?,0,11.018517,53.329995,0,0,1
1643.154117,0,?,0,233.890215,0,266.666667,0.005721,?,168.000017,355.240915,0,75.258749,0,4,3,9.253431,899.663976,?,1,398.169145,54.770155,0,0,1
71.354963,0,?,0,52.505967,0,0,0.021739,?,100.00001,317.145374,0,0.501725,1,0,0,28.491246,135.697418,?,0,83.80751,56.309464,59.317845,16,0
1894.270519,0,?,0,189.976134,0,0,0.017391,22.709887,156.000016,317.145374,0,91.113259,0,3,2,19.299984,88.516977,37.766176,2,1028.50624,55.116007,582.531655,4,0
?,?,?,1,84.9642,0,0,0.108696,?,90.000009,?,0,0,?,?,?,?,0,?,?,?,?,0,31,0
?,?,?,0,90.692124,0,0,0,?,60.000006,?,0,0,?,?,?,?,0,?,?,?,?,0,0,0
540.137166,0,?,0,252.983294,0,0,0.003106,?,150.000015,697.465853,29,15.315155,0,0,2,15.893437,149.894471,?,0,155.928714,53.532799,28.898437,?,1
?,?,?,0,?,0,0,0.021739,?,80.000008,?,30,0,?,?,?,?,17.795841,?,?,?,?,0,4,0
3031.117113,0,2607.278819,0,294.033413,0,0,0.002717,?,295.20003,423.495425,0,109.112643,?,3,5,18.998497,1548.997581,9.613405,0,823.773286,54.697046,199.24712,3,1
161.093541,0,2521.935667,0,270.167064,0,266.666667,0.008696,32.072735,260.000026,621.909698,1,54.55005,?,0,5,?,1342.579027,45.88071,0,130.21884,54.823903,0,1,1
3774.705945,0,?,0,161.336516,0,66.666667,0.024457,?,240.000024,321.272391,0,69.300765,0,3,3,18.808848,507.528153,33.129862,0,481.754059,54.924053,0,2,0
25.06426,0,?,0,142.243437,0,133.333333,0.043478,?,512.000051,317.145374,0,31.683933,?,0,2,24.015559,187.566188,?,0,29.438362,55.322984,0,4,0
27.338521,?,?,3,35.322196,0,0,?,?,120.000012,?,0,0.903105,?,1,1,?,0,?,0,?,?,0,29,0
5809.412127,0,?,0,274.940334,0,800,0.006616,0,104.00001,347.304344,0,205.055005,0,9,2,6.721616,2395.604196,0,4,639.073999,54.386195,593.178448,0,1
68.749038,0,?,0,259.665871,0,0,0.027174,9.036145,260.000026,369.209279,1,3.61242,0,0,0,7.962805,122.821021,?,0,22.593525,51.947922,123.198601,29,0
346.967059,1,?,0,189.976134,0,93.333333,0.011858,11.964525,192.000019,317.145374,0,102.050864,1,2,1,20.976529,465.300173,0,1,360.383422,55.225696,0,39,0
4.738045,?,?,0,72.553699,0,0,?,?,200.00002,?,0,0,?,0,3,?,0,?,0,?,?,0,12,0
?,?,?,0,?,0,?,?,?,100.00001,?,0,?,?,?,?,?,0,?,?,?,?,?,10,0
61.594589,0,?,0,236.754177,0,0,0.009662,?,99.84001,328.256574,30,2.257762,0,0,0,21.902671,47.477588,?,0,53.701359,54.857286,22.814556,0,1
?,?,?,1,124.105012,0,0,0.028986,?,200.00002,?,0,0,?,0,1,?,0,?,0,?,?,0,23,0
251.116402,?,?,0,162.29117,0,0,0.01087,?,80.000008,?,0,0,?,0,1,?,165.445197,?,0,?,?,0,0,0
?,0,?,?,?,0,?,0.021739,0,40.000004,?,30,?,?,?,?,?,8.254101,0,?,0,50.025038,?,4,0
?,0,?,0,129.832936,0,0,0.021739,35.300623,56.420006,317.145374,30,0,0,?,0,23.942462,2.707345,?,?,135.004661,55.55333,0,22,0
844.414437,0,?,0,224.343675,0,0,0.036232,?,380.000038,793.33963,0,0,0,0,2,?,89.144289,?,0,0,50.025038,0,4,0
198.997903,0,?,0,158.472554,0,0,0.030797,1.9308,168.000017,322.22478,0,48.441548,0,0,0,15.716847,385.532542,?,1,43.517578,54.765482,225.103616,19,0
?,?,?,1,37.231504,0,?,?,?,240.000024,?,0,?,?,?,?,?,0,?,?,?,?,?,3,0
?,?,?,0,?,0,?,?,?,32.640003,?,0,?,?,?,?,?,0,?,?,?,?,?,2,0
471.672412,0,?,0,160.381862,1,85.333333,0.014493,?,8.900001,321.272391,0,65.500198,0,2,4,27.602572,3.367673,?,1,374.852182,54.955963,155.138979,8,0
45.011431,0,?,0,248.210024,0,200,0.021739,0,260.000026,365.082263,30,48.253401,0,0,0,18.123707,87.526485,?,0,33.333797,54.02437,0,11,1
442.343911,2,?,0,137.470167,0,0,0.016304,34.359661,12.800001,317.145374,0,29.250567,0,1,3,22.871579,0.693344,?,0,95.326869,55.220331,0,22,0
?,?,?,2,27.684964,0,0,?,?,104.00001,?,0,0,?,0,1,?,0,?,0,?,?,0,?,0
1758.47814,0,2360.188609,0,239.618138,0,0,0.012681,?,600.00006,432.384384,0,141.662052,?,2,4,20.223482,488.015458,0,1,1416.992446,54.881072,2305.791095,4,1
163.462564,0,2481.787387,0,254.892601,0,253.333333,0.008696,?,272.000027,611.433424,0,31.583588,0,0,1,1.448689,590.201227,?,0,7.401327,50.349053,413.703943,1,1
?,?,?,1,?,0,?,?,?,80.000008,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
618.078012,1,?,0,122.195704,1,0,0.006522,33.467202,265.540027,317.145374,0,28.033884,0,2,2,21.239417,244.222336,0.266964,0,248.584427,55.266233,0,18,0
?,?,?,0,63.00716,0,?,0.043478,?,160.000016,?,0,?,?,?,?,?,0,?,?,?,?,?,12,0
?,?,?,?,?,0,?,?,?,160.000016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,0,?,?,?,199.04002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,2,43.914081,0,?,?,?,160.000016,?,0,?,?,?,?,?,0,?,?,?,?,?,18,0
?,?,?,1,55.369928,0,0,0.23913,?,252.000025,?,0,0,?,?,?,?,191.49514,?,?,?,?,0,15,0
426.424079,?,?,0,202.386635,0,0,0.021739,?,360.000036,?,1,0,?,0,3,?,300.647369,?,0,0,?,0,1,1
99.498952,0,?,2,148.926014,0,?,0.032609,?,22000.0022,470.797387,0,?,0,0,0,16.588898,15.979939,?,0,73.234185,53.686085,?,2,0
14.214136,0,?,0,213.842482,0,?,0.021739,20.526551,80.000008,?,30,?,?,0,?,?,3.829903,29.363655,?,10.23943,53.096311,?,1,0
?,?,?,?,?,0,0,?,?,60.000006,?,?,0,?,?,?,?,?,?,?,?,?,0,?,1
?,?,?,1,?,0,?,?,?,188.000019,?,0,?,?,?,?,?,0,?,?,?,?,?,2,0
14.214136,0,?,0,68.735084,0,0,0.054348,?,80.000008,?,0,4.502982,?,0,1,?,3.004493,?,0,11.630657,53.513604,0,9,0
0,?,?,1,114.558473,0,0,0.01087,?,80.000008,?,0,0,?,0,2,?,270.503393,?,0,?,?,0,10,0
388.519716,0,?,0,227.207637,0,0,0.019022,?,148.000015,332.38359,0,19.253697,?,2,1,21.607321,867.109802,0,0,52.977921,54.792188,126.240542,?,1
199.803371,1,?,0,157.5179,0,0,0.004831,34.694333,160.000016,317.145374,0,16.694899,0,1,2,19.792405,49.260474,?,0,252.368564,55.216158,136.887334,33,0
385.203085,0,?,0,247.25537,0,200,0.002174,?,200.00002,555.242502,0,55.5535,?,2,1,5.761696,762.513836,0,0,126.657299,53.161129,18.251645,10,1
?,?,?,0,97.374702,0,0,0.025362,?,72.000007,?,0,2.182504,0,0,1,?,5.447707,?,0,?,?,114.072778,3,0
533.030098,0,?,0,217.661098,0,80,0.017903,17.001339,528.000053,326.986722,1,149.451332,0,2,1,14.383575,695.622603,14.471677,2,205.011199,54.773827,746.796456,7,1
11.845113,?,?,0,?,0,?,?,?,112.000011,?,0,?,?,0,0,?,0,?,0,?,?,?,15,0
37.904363,?,?,0,170.883055,0,0,0.036232,?,180.000018,?,0,0,?,0,2,?,47.543621,?,0,0,?,0,11,0
135.981901,?,?,0,44.868735,0,0,?,?,260.000026,?,0,0.60207,1,0,1,?,0,?,0,?,?,0,7,0
?,?,?,0,218.615752,0,0,0.021739,?,80.000008,?,30,0,?,?,?,?,32.389092,?,?,?,?,0,4,0
1019.390451,0,?,0,197.613365,0,0,0.005115,?,136.000014,334.60583,0,57.246822,0,9,1,20.646366,868.562524,37.023738,0,400.562056,54.947421,182.516446,9,0
?,0,?,?,227.207637,1,0,0.014493,4.788384,180.000018,332.701053,30,8.42898,0,?,0,6.183809,36.780273,?,?,24.318647,54.214655,51.712993,18,0
28.428272,0,?,0,189.02148,0,0,0.021739,6.827309,104.00001,443.495583,0,0,0,0,0,4.613343,16.376136,1.227578,0,5.787504,51.04657,0,31,0
?,?,?,0,?,0,?,?,?,40.000004,?,0,?,?,?,?,?,0,?,?,?,?,?,10,0
428.745721,?,?,0,128.878282,0,0,0.048913,?,178.900018,?,0,9.068679,?,1,2,?,0,?,0,?,?,0,25,0
701.230707,0,?,0,221.479714,0,0,0.012077,0.594972,80.000008,362.54256,30,71.872105,0,1,2,21.038055,155.573293,28.30862,0,684.372348,54.783175,225.103616,23,0
36.814612,1,?,1,130.78759,0,320,0.025692,33.690317,140.000014,317.145374,0,32.436521,0,0,1,23.985267,47.972834,60.163575,0,88.203787,56.31781,0,3,0
94.760906,0,?,0,264.439141,0,133.333333,0.043478,?,240.000024,407.939746,30,21.461287,0,0,0,9.702449,9.442691,?,0,11.908902,52.168252,0,1,1
?,0,?,1,159.427208,0,0,0.086957,12.382865,92.000009,397.146009,0,7.651306,0,?,0,8.384734,8.320134,17.713944,?,16.972968,51.877817,71.485608,0,0
?,?,?,?,?,0,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,0,130.78759,0,0,?,?,120.000012,?,0,0,?,?,?,?,0,?,?,?,?,0,0,0
?,?,?,0,147.97136,0,0,0.021739,?,164.000016,?,0,0,?,?,?,?,0,?,?,?,?,0,1,0
2665.434775,1,?,0,231.026253,0,0,0.021739,?,166.428017,317.145374,1,42.358133,0,2,2,22.799483,254.226306,?,0,637.23758,55.065932,299.631165,1,1
152.328157,1,?,0,160.381862,0,?,0.032609,36.367693,128.000013,317.145374,0,?,0,0,0,24.666843,0,?,0,36.283198,55.549992,?,12,0
9.476091,0,?,0,124.105012,0,0,0.021739,?,184.000018,380.637942,0,1.843839,0,0,0,?,6.603281,?,0,0,50.025038,54.754934,12,0
796.702321,0,?,0,341.76611,0,0,0.007246,?,168.000017,1454.614719,30,1.116338,0,1,2,2.3471,266.739523,?,0,23.428261,50.547071,0,?,1
16.251495,0,?,1,47.732697,0,0,0.065217,38.264168,208.000021,317.145374,0,0,0,0,0,25.954266,0,?,0,19.087633,55.750292,0,35,0
?,?,?,0,298.806683,0,0,0.013043,?,160.000016,?,0,0,?,0,4,?,29.714763,?,0,?,?,0,7,0
2508.036909,0,2436.017231,0,250.119332,0,240,0.004348,?,320.000032,365.399725,0,760.163537,?,2,3,22.229479,553.718101,?,0,1545.486164,55.778112,693.562493,0,1
11.845113,?,?,0,143.198091,0,0,0.014493,?,96.00001,?,0,0,?,0,?,?,0,?,?,?,?,0,21,0
?,?,?,?,?,0,?,?,?,36.000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,2,?,0,?,?,?,78.720008,?,0,?,?,0,2,?,0,?,0,?,?,?,6,0
1501.960366,0,?,0,181.384248,0,0,0.021739,?,670.000067,3870.824372,0,0.250862,?,1,7,?,369.585619,?,0,0.333894,50.02772,0,3,0
?,?,?,0,91.646778,0,0,0.021739,?,4,?,0,0,?,0,?,?,0,?,?,?,?,0,7,0
768.937375,0,?,0,192.840096,0,0,0.008951,0,388.000039,475.876793,0,52.405176,0,7,3,13.037631,965.465668,2.663751,0,87.981191,52.903355,0,0,1
?,?,?,0,95.465394,0,0,0.043478,?,120.000012,?,0,0,?,?,?,?,0,?,?,?,?,0,16,0
?,?,?,0,59.188544,0,0,?,?,416.000042,?,0,0,?,0,3,?,0,?,0,0,?,0,16,0
213.212039,0,?,0,233.890215,1,133.333333,0.015528,?,88.000009,367.304502,0,48.090341,0,1,1,16.859004,52.859262,24.024808,0,161.326674,54.631948,0,7,1
165.831586,0,?,0,122.195704,0,0,0.01087,?,100.00001,393.336455,0,26.817201,0,0,4,16.572281,7.923937,?,0,160.547587,54.631948,0,2,0
?,?,?,0,88.782816,0,0,0.002899,?,160.000016,?,0,0,?,?,?,?,0,?,?,?,?,0,15,0
60.410078,1,?,0,174.701671,0,0,0.003106,?,200.00002,317.145374,0,23.016634,?,0,3,23.152229,409.172287,?,0,70.952573,55.192789,48.671052,0,0
454.852351,0,?,0,239.618138,0,0,0.009662,?,280.000028,1428.265304,0,5.180311,0,0,2,?,502.938873,?,0,0,50.025038,0,1,0
?,?,?,0,73.508353,0,?,0.043478,?,17.600002,?,0,?,?,0,0,?,0,?,?,?,?,?,10,0
935.242766,0,2884.685599,0,230.071599,0,266.666667,0.013043,22.423025,216.000022,400.955563,0,160.60217,0,2,0,15.200501,2394.877835,?,0,191.655421,54.458961,66.922697,2,1
3961.005887,0,3419.358205,0,354.176611,0,0,0,?,1200.00012,3491.773744,30,1157.366671,?,1,3,11.700831,6510.570614,?,0,717.817443,52.608713,6304.422221,0,1
71.828767,?,?,0,97.374702,0,?,0.014493,?,224.000022,?,0,?,?,0,?,?,256.20729,?,?,?,?,?,7,0
61.594589,0,?,3,54.415274,0,0,0.282609,?,310.000031,2221.922396,0,234.117425,0,1,2,?,0,?,0,0,50.025038,0,19,0
113.239283,0,?,0,180.429594,0,0,0,?,8.000001,356.193303,0,12.342435,?,1,2,13.382963,4.061018,?,0,9.849887,52.979469,104.946956,7,0
119.540883,?,?,5,73.508353,0,0,0.108696,?,260.000026,?,0,0.313578,0,1,1,?,52.463065,?,0,?,?,0,4,0
14.214136,0,?,0,172.792363,0,0,0.021739,31.641718,63.280006,323.177168,30,4.402637,0,0,0,21.0507,3.268624,44.60403,0,72.399449,54.842263,60.838815,14,0
37.904363,0,?,0,201.431981,0,0,0.021739,2.247084,260.000026,412.384225,0,17.535289,0,0,1,5.317639,42.921324,?,0,5.231013,51.201803,129.282482,2,0
113.713088,0,?,0,163.245823,0,0,0.018116,?,140.000014,322.542242,0,8.805274,0,0,0,21.041234,371.038341,?,0,123.819196,54.947421,301.152135,17,0
14.214136,0,?,0,125.059666,0,346.666667,0.021739,0,260.000026,317.145374,0,41.10382,0,0,0,22.989948,120.509872,0,0,168.616703,55.096931,0,22,0
?,0,?,0,102.147971,0,0,0.032609,21.317442,8000.0008,317.145374,0,0,0,0,0,23.249597,27.733779,22.211554,?,80.357267,55.15416,0,30,0
?,?,?,0,50.596659,0,?,?,?,144.000014,?,0,?,?,?,?,?,0,?,?,?,?,?,18,0
35.630101,?,?,0,105.966587,0,0,0.065217,?,332.000033,?,0,0,?,1,2,?,0,?,0,?,?,0,40,0
?,0,?,1,45.823389,0,0,0.054348,36.033021,168.000017,317.145374,0,0,0,?,0,24.439651,126.023612,?,?,17.974652,55.416458,0,16,0
99.498952,0,?,0,159.427208,0,0,0.021739,17.881048,300.00003,325.399408,0,15.892139,0,1,0,14.49368,23.177515,20.10772,0,47.190417,54.772158,50.192023,21,0
?,?,?,7,?,0,?,?,?,48.000005,?,0,?,?,?,?,?,0,?,?,?,?,?,5,0
142.14136,0,?,0,264.439141,0,0,0.021739,?,180.000018,445.082898,30,24.697413,0,0,0,13.541997,73.329432,4.356673,0,43.350631,53.014522,314.840869,0,1
729.658979,0,?,0,303.579952,0,266.666667,0.001976,?,70.000007,373.336296,30,88.83041,?,2,2,7.688306,421.982652,0,0,161.159727,54.478246,0,?,1
1402.935219,0,?,0,323.627685,0,0,0.014493,5.016096,352.000035,775.561711,30,25.838837,0,1,1,17.943271,739.270288,9.273121,0,443.745739,53.9846,0,1,1
?,?,?,?,?,0,?,?,?,62.400006,?,?,?,?,?,?,?,?,?,?,?,?,?,17,0
409.84092,0,?,0,309.307876,0,0,0.018116,?,240.000024,393.653918,30,78.858626,0,0,3,9.012217,158.610802,?,1,47.079119,52.183831,807.635271,0,1
3606.600097,0,?,0,187.112172,0,0,0,?,140.000014,1890.491194,0,125.393619,?,3,3,11.881568,400.687071,?,0,577.860015,51.214514,180.995475,0,0
?,?,?,?,?,0,?,?,?,140.000014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,2,34.367542,0,0,0.043478,?,9.600001,?,0,0,?,?,?,?,0,?,?,?,?,0,1,0
71.07068,0,?,0,191.885442,0,0,0.014493,?,100.00001,?,0,7.086866,?,0,?,?,63.820708,28.246559,?,49.249433,53.249875,0,0,0
?,?,?,0,?,0,?,?,?,105.000011,?,0,?,?,?,0,?,0,?,?,?,?,?,20,0
180.045722,0,?,0,203.341289,0,0,0.01087,?,240.000024,406.034969,1,53.258108,?,0,1,18.456923,33.940863,0,0,67.891874,54.097813,664.664056,4,0
1288.748327,0,?,0,173.747017,0,0,0.017391,?,480.000048,?,0,0,?,1,3,?,151.677357,?,0,0,?,0,25,0
80.54677,0,?,0,191.885442,1,320,0.043478,?,184.000018,602.227002,0,25.362198,0,0,0,5.696292,31.695747,47.875524,0,18.920686,55.032549,0,0,0
318.87045,0,?,0,215.75179,0,80,0.01581,8.13253,104.00001,393.971381,0,28.573238,?,1,3,3.905801,904.187223,7.247119,0,70.50738,52.238358,0,5,1
142.14136,?,?,0,264.439141,0,0,0.017391,?,160.000016,?,30,0,?,0,0,?,0,?,0,?,?,0,22,0
254.622556,0,2542.441382,0,316.945107,0,200,0.014493,5.404953,200.00002,388.25705,30,100.570775,0,0,1,4.256787,897.517909,4.548175,0,95.88336,53.536972,0,2,1
?,?,?,0,?,0,?,?,?,171.600017,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
35.53534,?,?,3,28.639618,0,0,?,?,200.00002,?,0,0,?,0,2,?,0,?,0,?,?,0,12,0
?,?,?,0,112.649165,0,0,0.173913,?,60.000006,?,0,0,?,?,1,?,59.660641,?,?,?,?,0,12,0
118.451133,?,?,0,138.424821,0,0,0.086957,?,80.000008,?,0,0,?,0,0,?,0,?,0,?,?,0,?,0
913.352996,3,?,0,197.613365,0,0,0.019565,11.474469,280.000028,317.145374,0,63.618729,0,3,2,18.979756,38.893323,41.090878,1,351.256974,55.150225,103.425986,12,0
85.284816,?,?,1,135.560859,0,0,0.039855,?,110.400011,?,0,0,?,0,1,?,0,?,0,?,?,0,11,0
441.064639,0,?,0,227.207637,0,0,0,?,480.000048,367.304502,0,0,?,2,3,10.732387,133.980565,?,1,7.902169,52.39526,0,3,1
47.380453,0,?,0,251.073986,1,0,0.021739,0,216.000022,634.608211,30,0,0,0,0,?,120.509872,0,0,0,50.025038,0,2,1
?,0,?,0,223.389022,0,0,0.021739,10.988398,128.000013,573.020421,30,0,0,?,0,7.438099,26.611221,15.71913,?,21.925736,51.66917,0,4,0
46.290703,0,?,0,82.100239,0,0,0.032609,?,200.00002,317.145374,0,5.280656,0,0,0,28.529111,0,?,0,20.979702,56.31781,240.31332,3,0
?,0,?,0,211.933174,0,0,0.012422,3.750452,152.000015,372.066445,1,0,0,?,0,14.836993,92.34688,1.915021,?,19.644124,53.29995,0,26,0
?,?,?,1,56.324582,0,0,?,?,60.000006,?,0,0,?,?,5,?,0,?,?,?,?,0,25,0
147.40059,0,?,0,126.968974,0,0,0.016798,?,210.000021,?,0,0,0,0,0,32.285356,228.341446,?,0,142.90683,53.899599,60.838815,26,0
37.904363,0,?,0,190.930788,0,0,0.021739,3.164172,160.000016,?,0,0,?,0,?,?,144.875978,3.31937,?,11.575008,51.557336,0,41,0
14.214136,0,?,0,194.749403,0,0,0.01087,?,260.000026,412.384225,0,6.108502,?,0,3,?,346.110957,?,0,0,50.025038,0,0,0
665.93227,0,?,0,183.293556,0,226.666667,0.018116,22.07162,320.000032,338.732847,0,259.153502,0,3,1,15.326826,210.017342,?,3,440.68504,55.416458,1642.648009,11,0
?,?,?,0,?,0,?,?,?,120.000012,?,0,?,?,?,?,?,0,?,?,?,?,?,15,0
?,?,?,1,20.047733,0,?,?,?,14.000001,?,0,?,?,?,?,?,0,?,?,?,?,?,2,0
?,?,?,0,?,0,?,?,?,48.000005,?,0,?,?,0,4,?,0,?,0,?,?,?,10,0
42.642408,0,?,0,231.980907,0,0,0.021739,20.988717,260.000026,322.859705,30,6.597684,0,0,0,21.607321,17.234563,21.703571,0,75.682745,54.852278,191.642268,29,0
873.648176,0,?,0,181.384248,0,0,0.007673,?,340.000034,337.780459,0,4.41518,0,2,1,21.959469,3.30164,?,0,107.680964,54.869805,136.887334,14,0
227.426175,0,?,0,94.51074,0,0,0.032609,?,144.000014,?,0,0,?,0,2,?,0,?,0,0,?,0,17,0
208.473994,0,?,0,216.706444,1,0,0.019565,24.431058,460.000046,338.732847,0,50.962716,0,2,0,12.180909,179.246054,31.392665,2,107.736613,53.897513,0,21,0
?,?,?,0,?,0,?,?,?,91.200009,?,0,?,?,?,?,?,0,?,?,?,?,?,25,0
28.428272,?,?,0,136.515513,0,0,0,?,60.000006,?,0,9.382257,?,0,1,?,0,?,0,?,?,0,1,0
?,?,?,0,168.019093,0,0,0.021739,?,100.00001,?,30,0,?,?,?,?,16.045972,?,?,?,?,0,13,0
14.214136,0,?,0,232.935561,1,80,0.021739,?,100.00001,343.177327,30,10.925062,0,0,0,16.487923,2.707345,?,0,12.131499,53.663829,0,6,1
215.438921,0,?,0,105.011933,0,0,0.152174,24.826345,6.000001,?,0,0,?,0,1,?,13.272594,35.514598,0,64.274684,53.739665,0,?,0
0,?,?,2,85.918854,0,0,0.070652,?,4,?,0,0,?,0,?,?,0,?,?,?,?,0,8,0
161.188302,0,?,0,194.749403,0,0,0.009881,?,128.000013,317.145374,0,15.127009,?,0,2,22.714072,75.244383,0.558548,0,156.318257,55.036126,194.684209,0,0
45.011431,0,?,0,103.102625,0,0,0.014493,?,376.000038,412.384225,0,1.467546,0,1,6,?,2150.886614,?,0,0,50.025038,79.09046,4,0
23.690227,0,?,0,158.472554,1,80,0.065217,?,141.812014,466.352908,0,6.597684,0,0,0,?,15.51771,?,0,1.669472,50.325488,0,6,0
404.676451,0,?,0,91.646778,0,0,0.028986,?,212.000021,317.145374,0,139.241229,0,4,1,53.428582,0,112.633469,0,71.063871,61.805867,0,4,0
72.918517,1,?,0,149.880668,0,186.666667,0.065217,34.71027,300.00003,317.145374,0,12.60584,0,0,1,5.500579,0,?,0,168.394107,55.45318,18.251645,3,0
?,?,?,2,104.057279,0,0,0.032609,?,320.000032,?,0,5.054879,?,1,3,?,0,?,0,?,?,0,4,0
44.679767,0,?,0,162.29117,0,0,0.021739,?,216.000022,347.939269,0,12.20446,1,1,1,11.679021,13.107512,?,0,5.731855,52.603906,25.856496,7,0
280.018478,0,?,0,209.069212,0,0,0.004831,?,240.000024,363.177486,0,28.121686,?,0,1,16.109269,90.630027,35.80155,0,212.022983,53.769679,91.258223,0,1
153.986473,0,?,0,220.52506,0,0,0.01087,33.319946,700.00007,320.637465,30,18.551282,0,0,0,19.971537,12.876397,?,0,159.15636,55.010516,0,3,0
?,?,?,1,40.095465,0,0,0.119565,?,13.000001,?,0,12.141745,?,0,2,?,0,?,0,?,?,146.013156,4,0
?,?,?,?,?,0,?,?,?,140.000014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
187.15279,0,?,0,180.429594,0,0,0.021739,?,300.00003,327.939111,0,10.473509,0,1,2,20.76671,73.692612,44.364652,0,77.352217,54.686575,0,2,0
277.175651,0,?,0,171.837709,0,266.666667,0.021739,12.819394,220.000022,326.669259,0,55.014146,0,0,0,13.201784,215.299966,18.399221,0,237.009419,54.932399,0,33,0
64.721699,0,?,0,185.202864,0,0,0.018116,27.199708,420.000042,317.145374,0,7.149581,0,0,1,21.871691,224.90774,30.124753,0,81.748494,55.147006,486.710521,11,0
?,?,?,0,?,0,?,?,?,160.000016,?,2,?,?,?,?,?,0,?,?,?,?,?,1,0
90.022861,0,?,0,138.424821,0,133.333333,0.014493,?,384.000038,475.876793,0,17.121365,?,1,6,?,8.056002,?,0,14.246164,52.588883,0,7,0
2869.78667,0,3290.759672,0,384.725537,0,400,0.002836,6.69344,560.000056,317.145374,30,347.770679,0,4,7,4.062953,6919.01654,0,1,496.389766,52.24159,1203.08757,4,1
190.469422,0,?,0,189.976134,0,112,0,?,422.800042,325.399408,0,47.576072,?,1,3,15.774357,227.912233,?,0,89.761961,54.869805,56.275904,?,1
?,?,?,0,254.892601,1,0,0.021739,?,6.000001,?,30,0,?,?,?,?,7.791871,?,?,?,?,0,1,1
?,?,?,?,?,0,?,?,?,12.000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
1236.629828,0,?,0,212.887828,0,0,0.008152,?,240.000024,793.33963,0,19.62999,0,1,1,?,657.026427,0,1,0,50.025038,0,18,0
1698.589247,0,2657.77623,0,318.854415,0,8000,0.014493,?,660.000066,8311.811999,30,756.513488,?,1,9,3.626571,11871.11387,?,0,268.061604,50.829077,0,0,1
51.170889,?,?,0,188.066826,0,0,0.065217,?,50.000005,?,0,12.84416,?,0,?,?,412.209796,?,?,0,0,0,3,0
?,0,?,0,132.696897,0,0,0.021739,32.351629,260.000026,320.320003,0,0,0,0,2,21.940537,0.330164,?,0,16.138232,54.865632,0,7,0
?,?,?,1,5.727924,0,0,0.021739,?,300.00003,?,0,0,?,?,0,?,0,?,?,?,?,0,0,0
119.398742,0,?,0,223.389022,0,133.333333,0.017391,10.809906,152.000015,400.6381,0,36.676097,0,0,2,11.712269,37.308536,27.555896,0,253.648493,53.155223,0,5,1
115.513545,?,?,1,?,0,?,?,?,322.664032,?,0,?,?,0,1,?,0,?,0,0,?,?,13,0
