@relation 'Crime1Train_trainData-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.8 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.344mvar_37-0.34mvar_1-0.333mvar_36-0.327mvar_28-0.316mvar_15... numeric
@attribute -0.359mvar_30-0.332mvar_16+0.306mvar_12-0.273mvar_2+0.261mvar_24... numeric
@attribute -0.282mvar_12-0.275mvar_25+0.274mvar_5+0.269mvar_29+0.267mvar_24... numeric
@attribute 0.365mvar_19+0.358mvar_25-0.346mvar_28+0.263mvar_34-0.241mvar_36... numeric
@attribute '0.498mvar_31+0.41 mvar_37+0.305mvar_39-0.226mvar_32-0.222mvar_2...' numeric
@attribute -0.419mvar_14+0.394mvar_33-0.34mvar_10-0.324mvar_40-0.302mvar_18... numeric
@attribute 0.364mvar_24+0.339mvar_27+0.291mvar_2+0.262mvar_21-0.242mvar_3... numeric
@attribute -0.41mvar_21-0.352mvar_27-0.316mvar_20+0.281mvar_40-0.268mvar_39... numeric
@attribute -0.514mvar_10-0.414mvar_33-0.386mvar_40-0.3mvar_21-0.21mvar_26... numeric
@attribute 0.523mvar_9-0.411mvar_6+0.388mvar_11-0.29mvar_35+0.251mvar_22... numeric
@attribute -0.518mvar_4-0.44mvar_13-0.354mvar_20+0.333mvar_23+0.264mvar_22... numeric
@attribute '0.461mvar_8+0.442mvar_35+0.43 mvar_7+0.294mvar_9+0.243mvar_11...' numeric
@attribute -0.441mvar_23-0.396mvar_20-0.33mvar_8-0.291mvar_9+0.269mvar_3... numeric
@attribute -0.474mvar_6-0.39mvar_22-0.382mvar_8-0.34mvar_4+0.318mvar_35... numeric
@attribute -0.53mvar_22+0.365mvar_11+0.341mvar_8-0.271mvar_35-0.256mvar_7... numeric
@attribute -0.377mvar_4+0.344mvar_7+0.334mvar_6-0.324mvar_23+0.294mvar_9... numeric
@attribute '-0.601mvar_13-0.341mvar_35+0.32 mvar_7+0.311mvar_6+0.283mvar_11...' numeric
@attribute 0.444mvar_23+0.432mvar_6+0.333mvar_13-0.313mvar_4+0.308mvar_11... numeric
@attribute '-0.525mvar_7+0.468mvar_9+0.39 mvar_35+0.222mvar_20+0.217mvar_6...' numeric
@attribute -0.451mvar_23-0.316mvar_4+0.273mvar_38-0.273mvar_33+0.251mvar_35... numeric
@attribute -0.474mvar_11-0.435mvar_22-0.435mvar_20+0.371mvar_9-0.223mvar_8... numeric
@attribute -0.351mvar_26+0.312mvar_20+0.296mvar_33-0.267mvar_4+0.259mvar_25... numeric
@attribute 0.592mvar_3-0.321mvar_38-0.296mvar_26-0.295mvar_5+0.207mvar_34... numeric
@attribute '-0.439mvar_21+0.435mvar_39+0.398mvar_27+0.36 mvar_40-0.295mvar_10...' numeric
@attribute '-0.465mvar_21+0.43 mvar_27-0.392mvar_39-0.361mvar_40-0.187mvar_8...' numeric
@attribute output {0,1,2}

@data
1.303983,0.839351,-0.227616,0.244631,-0.525274,0.30086,-0.775367,-0.730968,0.385659,-0.105242,-0.286781,0.028394,-0.51274,0.385953,0.602735,1.46372,-0.58321,-0.626439,-1.353249,0.887081,0.534323,-0.085788,0.516076,-0.506039,-0.228544,1
-3.180053,0.394958,2.579847,-0.676241,0.625908,1.019048,0.561795,-3.940992,-2.006305,0.846425,-1.354227,-0.148902,2.331002,-2.506943,-2.212629,-2.404702,1.226232,-1.504912,0.577305,-2.17436,0.406382,-3.738273,-1.038156,-2.547814,-2.438826,0
2.150167,-0.801633,1.264725,-0.621801,0.695885,-0.600382,-0.098283,-0.503379,0.835889,1.028212,0.546363,0.015823,-0.967531,0.727907,0.649426,0.637468,0.270979,-1.010671,-0.884016,0.140539,0.834538,-0.121564,0.864352,-0.642043,0.787521,0
1.139855,1.784144,-2.147389,1.921758,-1.108949,-1.922635,0.865517,-1.359992,1.276271,0.282752,0.254823,-0.327496,-0.346331,-0.413353,0.050182,0.392021,1.075198,-1.065895,-0.636755,-0.930207,0.976371,0.347933,-0.065037,-0.530539,0.251842,1
0.236775,1.0538,-0.916127,-1.85493,0.545678,-0.009356,-0.470697,-0.336178,0.61858,-0.204569,0.126731,0.594413,1.044309,-0.060332,-0.441509,-1.38013,1.023831,0.522684,0.286599,-0.034389,-1.45032,-0.86455,-0.970074,0.104292,0.089036,0
1.363694,-0.192397,1.082572,-0.37343,0.72142,-0.523305,0.419538,0.006174,0.208114,-0.201704,-0.829406,-0.794254,0.454779,0.03399,0.189371,-0.229071,0.313792,-0.216577,1.030119,0.600737,0.356899,-0.907233,0.490093,0.322819,0.505263,0
0.647772,0.348147,-0.710539,-0.880607,0.092054,-0.285786,-0.611049,-0.324982,-0.010961,-0.560196,1.165774,-0.647775,-0.622782,-0.607809,-0.921476,-0.200421,-0.550853,1.039565,-0.039932,0.446765,-0.293169,0.125936,-0.39822,0.263461,-0.183928,0
1.685609,-1.200788,1.123877,-0.466351,0.232112,0.156647,-0.546451,0.682542,-0.242856,-1.339321,1.159559,-1.959638,-0.63768,-1.832601,0.1055,1.712189,0.129969,1.194803,0.925426,-0.849955,0.970397,1.420284,-1.313965,-0.814432,0.507639,0
0.680984,-0.797945,0.18036,1.110843,-0.566902,-0.316291,-0.297998,0.363847,-0.112112,-0.906004,-0.350034,-1.008647,-1.561967,-1.815374,-0.123972,1.641536,1.045434,1.770689,1.136646,1.064283,2.216113,-0.685748,-0.857343,-0.026951,-0.019459,0
-0.036263,0.070239,0.05056,0.050745,0.05584,0.252167,-0.124441,-0.149119,0.153207,0.386306,-0.842756,-0.358043,1.510587,0.614559,1.277203,-0.163295,-1.152403,0.812387,-1.195764,0.502279,-0.554996,0.020261,0.047001,0.020401,-0.147611,0
0.655468,-0.242754,0.147492,0.034959,0.286045,1.094721,-0.605314,0.028224,-1.005056,-0.751814,-0.2752,-0.731567,0.773615,0.412421,0.219483,1.112937,2.401791,0.218208,-0.831515,0.297759,0.812605,0.041736,0.107991,-0.041292,0.875027,0
-0.028971,0.122449,0.097613,0.02352,0.040576,0.048536,0.037046,-0.266761,0.952683,-0.671747,0.295344,0.310784,0.099516,0.722365,-0.936585,-0.883396,-0.489817,-0.131132,-0.522565,-0.070182,-0.693876,-0.577098,-0.1209,-0.114042,-0.050819,0
0.556193,-0.031768,-0.702999,1.697439,-0.958751,-0.302987,0.265996,-0.061341,1.164586,-0.861687,0.157463,1.012093,-0.773824,-0.169254,-0.417663,-0.149103,0.418551,-1.081857,-0.181237,-1.147801,-0.864248,-0.757467,-0.027641,-0.295927,-0.172522,0
1.149383,-0.520885,0.184033,-0.105317,-0.233571,-0.287959,-0.021207,-0.026519,-0.303325,-0.573407,-0.434008,-0.841673,-0.400718,-0.873631,-1.158383,0.408043,1.205537,0.118968,0.362455,0.517318,0.470358,-0.788095,0.15335,0.313818,0.256524,0
1.328515,0.803156,-1.930171,2.025682,-1.25074,-2.442469,0.524891,-0.455825,0.85208,1.467106,0.142472,-1.011993,-0.000817,-0.622242,-0.31062,-1.016566,-0.758035,-0.629107,1.070144,-0.934305,1.042629,0.320905,0.018095,-0.300285,-0.003449,1
0.03078,-0.027591,0.03689,0.092743,-0.07077,0.527063,-0.444941,0.620938,-0.487607,1.154901,0.769261,-0.169483,-0.215021,-0.468494,-1.538668,-0.093241,-0.133759,-1.997065,1.130679,-0.722995,-0.477871,-0.012781,0.1114,-0.149351,0.353061,0
-1.05414,-1.896589,-0.940611,-0.34245,-0.435394,0.033522,-0.762981,0.049134,1.186369,0.343863,0.518946,-1.419783,0.112124,0.952813,-0.85727,0.205758,-0.764499,0.025472,-1.376472,-0.100574,-0.224781,-0.164657,0.050974,-0.246915,-0.066793,0
-6.685065,1.568386,-1.550564,-0.620617,3.093577,1.042352,-0.157208,0.478174,0.203156,1.439123,2.163217,1.465984,0.658566,-0.744413,0.01482,-0.387622,1.524141,1.565319,0.323467,-0.406296,-1.406336,0.934905,-1.868451,-1.115721,1.303888,1
0.901222,0.158254,-0.034097,0.42327,0.172028,0.405377,-0.285611,0.144294,0.052827,1.637197,0.721609,0.005975,-1.39337,1.173593,0.370516,-0.300906,1.147337,-0.323021,0.065819,0.6508,1.026445,-0.379056,1.382815,-0.612691,0.442686,0
-3.593286,-1.642335,-0.028198,1.2223,1.573167,-1.007721,-0.14506,-0.889129,0.064043,1.477348,-0.639219,1.24308,-2.741093,-0.615204,-2.023489,1.9836,1.480008,-0.645107,-0.993988,-2.049707,0.896888,-0.303253,-0.438524,1.775978,-2.207475,0
1.370519,0.566841,0.379184,-0.851645,0.740074,-0.509776,-0.348151,-0.094914,-0.12301,3.069793,-0.268449,-0.272883,-0.589634,0.639844,1.041178,0.362645,-1.501969,-0.223863,1.066481,1.260005,1.876657,0.358473,0.789967,-0.504474,0.804184,0
0.036879,-3.134409,2.117405,-1.016615,-2.167718,1.538943,2.241448,-2.228386,-2.315712,0.309937,1.869625,0.546046,-0.275196,-0.076327,-0.261282,-2.920218,0.607057,-1.982934,0.04718,1.728359,1.633799,2.724539,-0.531063,4.980044,3.641771,0
-1.53163,-2.885638,-0.782876,-0.326811,-1.473581,0.273292,0.04871,0.372975,0.947315,-0.227151,-0.359713,-0.11289,-1.359967,1.206785,0.40043,-0.503191,-0.344259,-1.33556,-0.053055,0.173751,0.970713,-0.589204,0.654337,-0.404436,0.157216,0
0.079733,-0.675825,0.642712,-0.94638,-0.332965,-0.030849,-0.744214,0.407473,1.302305,0.783789,0.745907,-0.964764,-0.695086,-0.935997,-2.153361,-0.909972,-1.393806,1.718766,0.27947,-0.673517,0.787335,0.357044,-0.327971,-0.592983,-0.340133,0
-1.055576,0.692015,-1.714929,-2.524558,-0.121652,-0.196586,-0.698693,0.358985,0.088015,0.25105,-0.805446,-0.292672,-0.205934,1.05357,0.660003,-1.014293,-2.096695,1.226978,-0.949614,0.122712,1.61236,1.081309,-0.26281,-0.16971,-0.434125,1
1.455902,-2.802702,0.979921,1.737128,-1.140813,0.141446,-0.879323,1.320029,-0.756146,-1.896123,-0.38364,-0.664101,-0.491865,-0.791886,1.075637,1.177199,0.879781,0.367035,1.199568,-0.333322,1.15085,-0.373063,0.129547,0.558717,-0.668468,0
0.828693,1.124365,0.182004,0.428128,0.054653,1.48127,-0.180397,0.261249,0.465339,2.622112,0.868656,1.93566,-0.592351,-1.160356,1.070399,-0.681716,0.853213,0.014633,0.236151,1.04748,-1.699219,-0.942481,0.988604,-0.113793,-0.318645,0
1.002775,-0.496583,0.369162,-0.687043,0.317177,-0.236224,-0.482991,-0.234481,0.587721,-0.144596,1.093711,-1.370025,1.53317,0.495621,0.663531,-0.120963,0.576654,0.56957,0.10664,1.151855,-1.103009,-0.884516,0.19526,0.108763,0.498841,0
0.612751,1.441729,-0.362205,0.699414,-0.475739,1.447434,-0.569605,0.204485,-0.117815,-0.308531,0.083711,1.217068,1.107937,1.516952,-1.566981,-0.443109,-0.854356,0.443004,0.65556,-0.075993,-0.861928,-0.540182,0.008497,-0.052033,0.231722,1
-4.7281,-2.488834,0.890751,0.969949,1.123848,1.768031,0.312683,0.74287,-0.313452,0.477029,-0.29551,-1.463065,2.018212,-0.495191,0.082809,0.20008,-0.831955,1.009221,-0.582652,-0.171605,-0.828634,0.611165,0.393732,-0.033145,0.477571,0
1.389482,-0.536322,1.129975,-0.595576,0.859238,-0.631734,0.536561,-0.480055,0.409055,-0.193981,-1.107692,1.134015,0.473734,1.006583,-0.255456,0.312097,1.216849,0.964845,-1.625786,-0.248886,0.675887,-0.313169,0.305605,0.06114,0.571936,0
1.140583,1.310161,0.566597,0.168074,-0.567556,0.536738,0.364467,0.128298,0.743228,-0.418151,-0.688304,-0.198998,-1.540647,0.508829,-0.881281,-0.858449,0.823692,0.32724,0.194885,-0.926319,1.475752,-0.995191,0.76369,-0.230866,0.333289,0
-0.093271,0.031826,0.367239,-0.040406,0.245371,0.451737,-0.384641,-0.598666,0.373932,-0.273259,-0.629596,1.048321,-0.143621,-2.311418,1.917988,-0.682944,1.429036,-1.484834,-0.590732,0.499378,-1.585668,-0.893924,-0.572114,0.147045,-0.00597,0
0.238427,0.165881,0.254641,-0.200279,0.229666,0.214605,0.02192,-0.310994,0.855446,-0.598825,-0.34824,0.582123,-0.51567,-0.141753,-0.836825,-0.968893,-1.331284,-0.640163,-0.069495,0.037025,-0.282186,-0.766862,-0.019353,0.01808,-0.153456,0
-2.310202,-1.082581,-1.266105,-1.142466,0.260473,1.404518,-0.395906,0.953093,-0.446178,-0.023502,-0.343434,-1.428226,0.28998,1.6172,0.557735,0.180323,0.780649,0.135452,-1.148365,-0.592815,0.663576,0.105868,-0.548904,0.141772,0.080956,0
0.689217,-0.562547,0.694237,-0.661737,0.288707,-0.142359,-0.087226,-0.153105,-0.177795,0.501577,-0.042602,0.631474,-1.12004,-0.737894,0.956887,1.1837,-1.634141,-1.312421,-0.770146,1.340851,-0.057199,0.407836,0.575506,0.139103,-0.962026,0
-1.216603,-0.541102,0.83508,-2.58666,-1.188277,0.747153,0.751353,-1.713605,-0.089496,0.678262,1.532148,-1.462612,0.356103,-2.057781,-0.838884,-1.101455,0.054367,0.811115,0.225522,1.495547,1.225819,1.177587,-0.314767,2.434042,1.748984,0
1.344972,-1.440064,0.562525,0.92398,-0.723334,-0.429193,-0.717171,1.344489,-0.313279,0.333964,0.815995,-1.786723,0.629564,-1.406339,0.636008,-0.848447,0.325497,1.165715,-0.335545,0.738856,-1.271924,-0.010861,0.075113,0.719289,-1.000134,0
0.25771,1.000818,0.456609,0.234879,1.648722,1.323782,0.827138,1.142138,-0.720574,-0.122971,-0.447687,-0.728093,0.221168,0.832316,0.8562,-0.158422,-1.963072,-0.770808,0.109282,-1.436299,0.197031,0.590418,0.547296,-0.413982,0.163001,0
-4.200772,0.782849,-0.741846,1.450883,1.967962,-0.21865,-0.556459,-0.098404,0.313605,0.819088,0.373245,-0.716386,0.24139,0.460577,0.340453,-0.526896,-0.337174,0.40655,1.213025,0.266245,1.09087,-0.19415,0.143325,-0.656585,0.487744,0
0.910224,-0.069289,-1.052976,-0.097713,0.642248,1.371415,0.736904,0.477336,-0.005579,1.02914,-0.352179,-1.701859,-1.565227,0.200479,-0.056057,0.118948,1.208827,0.24631,0.028012,1.961208,0.032031,-1.751705,-2.544779,0.626179,-0.619327,0
1.201278,0.045563,0.021824,0.516737,0.33179,0.743621,-0.070976,-0.141876,0.488466,1.310851,0.94355,-1.198196,-1.449741,0.659362,-0.300369,0.781668,0.232257,-0.828694,-0.522468,1.06054,0.376998,-0.71812,0.204794,-0.615879,0.280382,0
0.99266,1.231945,-1.287409,1.561961,-0.53138,0.642217,-0.744899,-0.005657,-0.584276,-0.008117,-0.600334,-0.020106,0.333076,0.863029,-0.599604,0.526315,0.093354,-1.21283,1.029632,-0.178658,1.120962,0.324506,-0.185969,-0.679616,0.957769,1
1.351642,-0.522181,-0.506902,0.558506,-0.416963,0.462736,-0.717134,0.800952,-1.077527,0.125238,-0.23612,1.115722,0.173679,1.246932,-1.302727,-0.878841,0.863528,0.005503,-0.498826,-0.776105,-0.151538,0.333733,-0.036416,0.340432,-0.047681,0
1.832935,-0.88173,-0.906956,0.450446,-0.699979,-2.21462,0.03382,-1.070598,0.788493,0.322348,1.324162,1.558885,-0.174153,-1.853988,0.49758,-0.159021,-0.638868,-0.674402,0.484175,1.091158,-2.111976,-0.309517,-0.63715,0.365248,-0.961479,0
0.846325,-0.309405,0.377245,-0.646615,0.40718,0.395556,-0.120207,1.115149,-0.905806,0.883719,0.268163,0.561295,-1.11442,-0.009695,0.34144,0.286871,-1.548228,-0.03983,1.765466,-0.07422,1.785665,0.760392,0.562309,-0.061484,0.131667,0
1.273985,-0.307189,1.353983,-0.509553,0.83944,0.219327,-0.049616,-0.506818,0.779792,-1.679744,0.278447,0.010781,-0.271145,-2.383964,1.517522,-0.12276,1.787862,0.556741,0.760444,0.186923,-0.854856,-1.285583,-0.821258,-0.209208,0.650276,0
-0.992896,0.262089,0.428852,1.258758,2.092222,-0.456897,-0.007799,-0.487996,-0.539045,-0.293635,0.85453,-1.052159,-0.826468,0.051991,-0.560931,1.964194,0.818776,1.332769,0.282586,0.165841,0.733711,-0.890316,0.50642,-0.591132,0.992082,1
1.1635,0.23662,0.059598,0.474957,-0.107577,1.626665,-0.733375,0.116742,-0.542322,-1.386091,0.203657,-1.02363,0.002602,0.350535,0.679175,0.46054,0.422233,0.238818,0.092834,0.334453,0.792058,-0.076462,0.004105,-0.296223,0.744505,0
-3.579738,6.800343,2.571545,1.182241,-2.244194,-0.966165,2.395955,1.084293,-0.079216,-0.729229,-0.283589,0.173999,-1.201555,1.54231,-0.149344,0.740243,-1.17666,-1.255346,-0.522033,0.375875,-1.326452,-0.97259,-2.451277,-0.192629,0.683253,1
0.282786,1.721862,-1.704224,0.613671,-0.196913,0.874976,-0.220089,0.234025,-0.97161,-0.242674,-0.413552,0.954687,1.28863,1.24828,0.279791,-0.541644,0.717543,1.057509,-1.220055,-0.629566,0.172056,1.474382,-0.588013,0.163809,0.339876,0
-2.230464,1.177396,-0.574873,-3.13932,0.727879,0.462128,-1.48243,-0.870455,-0.154125,0.829512,-0.374919,-0.545098,-0.085623,-2.539998,1.12678,-1.34942,0.572526,0.896553,-0.071809,0.840191,0.814536,0.437814,-0.74978,1.159579,-0.761068,0
1.390956,-0.447442,1.254809,-0.413437,0.588205,-0.024919,-0.083457,-0.097743,0.027488,-0.316411,-0.691293,-0.74681,-0.624152,0.35328,0.389276,-0.181381,0.755564,-1.905477,-0.114594,0.499282,0.928201,-0.51827,0.623582,-0.230978,-0.072524,0
1.803448,-0.814812,0.415853,0.241707,-0.650488,0.116619,-0.474612,0.791257,-0.008684,1.098427,0.359857,-1.444603,1.128378,0.400541,0.911898,-0.614791,0.649298,-0.129461,-0.713438,0.057218,-1.582015,-1.024989,1.133407,0.397386,-0.54809,0
0.608855,-0.982264,0.208658,0.946906,-0.311318,0.215029,-0.748001,0.463331,-0.782165,-1.969927,-0.259441,1.484884,-0.3866,-2.040795,-0.437725,1.109296,2.251779,1.890456,0.280648,-0.106724,0.620535,0.20801,-1.318889,0.272957,0.124005,0
0.602337,0.152495,0.537245,-0.242319,0.429298,-0.182385,0.730296,-0.084445,0.401213,-1.343434,-1.237522,2.02041,-1.98494,-2.13395,-0.633734,-1.009638,-2.086118,-0.622656,0.328848,-0.918015,0.064233,-0.328861,-0.422969,0.616973,-0.790628,0
1.187112,-0.563513,-0.325353,0.647664,-0.107179,0.910849,-1.231983,0.370886,-1.051481,0.365623,-0.212271,0.260547,-0.460427,-0.121694,0.65364,0.134504,-0.278628,-1.081354,-0.651964,-0.246869,0.182519,0.627127,0.035326,-0.19344,0.065068,0
-0.441741,0.746669,-0.628784,2.352589,1.017984,0.163878,-0.830061,-1.004668,0.209718,0.513798,0.627436,0.433652,-0.283531,0.357213,1.362932,-1.556595,-0.13642,-0.463532,0.362088,0.197583,-1.41588,0.184394,-0.070422,1.12905,-1.230205,1
-0.223939,1.334601,2.591525,0.943882,1.425625,2.594454,1.61392,0.947659,1.543876,0.084913,0.523114,-1.017057,-1.624983,-0.751215,-0.218895,-0.408778,-0.590784,1.102687,-0.464599,1.464519,-0.267026,-0.168419,1.352315,-0.723153,-0.490422,0
0.244462,0.15167,0.054163,-0.033805,0.2481,0.368499,0.043257,-0.124485,0.89101,-0.071864,0.901824,0.418596,-0.234297,1.44557,-0.814134,-0.707326,0.151622,1.564305,-0.48268,0.119018,0.169662,-0.584299,0.346706,-0.263223,0.23522,1
0.06807,0.23291,-0.776897,0.412186,-0.078764,-1.580991,0.93778,-1.221983,1.290687,-0.636913,0.461186,3.93469,-0.921097,-0.747522,2.028036,-0.950198,-0.349182,-0.2146,-0.276416,0.687953,-0.837887,0.017628,-0.89819,0.124531,-0.974408,0
1.507599,-0.408007,1.523915,-1.035262,0.89335,0.106132,0.170123,0.436391,1.306434,-1.300491,0.543807,-0.627978,-1.212549,0.566846,1.35168,-1.336315,-1.126437,0.304514,-0.297659,-1.375147,0.438449,0.720876,-0.569166,-1.215228,-0.374686,0
0.288878,0.07684,0.126201,-0.085047,0.107183,-0.008786,-0.401554,-0.219513,0.049196,0.64056,0.360812,-0.705213,-0.416727,0.834251,0.060353,0.898213,-0.100383,-0.39803,1.160153,1.864175,1.133663,-0.560427,0.85304,-0.282136,0.17834,0
0.403625,3.187281,-2.470961,1.739052,-1.489191,-1.474101,1.538963,-0.715816,0.816086,1.398021,0.368638,-1.453218,1.505495,-0.266617,0.6089,0.29365,-0.906442,-0.790252,-0.095611,-0.462324,-0.967103,0.291614,0.07791,-0.038465,-0.121762,1
-4.687338,3.557839,1.255008,1.35417,-0.467082,-1.371433,-0.330972,0.348873,-0.599218,0.023933,0.31742,-0.652051,1.014399,-0.901292,0.466865,0.607082,-0.528174,-0.216628,0.479687,-0.143079,-0.521535,0.80378,1.017283,-0.284973,-0.013462,0
0.406713,0.885866,-1.195876,-0.384815,-0.234388,-0.244181,0.138654,-0.622966,0.560041,-1.437085,-0.561714,1.679987,0.901853,1.775538,-1.498905,1.035941,0.685814,1.962063,-1.076461,0.102084,-0.219621,-0.750801,-0.380055,0.107738,-0.075116,0
-0.256368,-0.150517,0.283791,-0.926866,-0.562869,0.347113,-0.879035,0.062451,0.258085,1.063949,-1.900069,-0.716612,0.752174,-0.096565,0.305196,-0.38693,-1.801085,0.967649,-1.863691,0.545176,1.228303,0.892798,0.27692,0.04525,-0.77596,0
0.043139,-0.076556,-0.108706,0.210941,-0.141301,0.73596,-0.398633,0.71262,-0.6523,1.154947,1.082387,-0.772799,0.482916,0.823199,-0.764393,0.24736,0.425363,-0.388541,-0.936576,-0.922899,-0.515246,0.826224,0.283995,-0.200906,0.230399,0
1.873925,-0.883455,1.500462,-0.810043,0.890265,0.106213,-0.08921,0.23963,0.003835,0.157299,0.224559,-0.946808,1.310205,-0.684558,-0.466085,-0.469374,1.615149,-0.588248,-0.209141,-1.640008,-0.987944,-0.492625,-0.178239,0.177961,1.410202,0
1.846093,-0.607206,0.802772,-0.233977,0.687401,-0.218013,-0.223207,-0.585114,0.55662,0.679192,0.693558,1.218331,-1.323628,0.466211,-0.004739,1.892816,0.303113,0.323153,0.460857,0.809762,1.269812,-0.316604,0.415323,-1.262497,0.472431,0
0.744191,-0.490733,-0.74257,-0.473834,-0.074947,-3.304557,1.722389,-0.193705,0.138032,-0.479416,0.703517,0.314849,0.154389,-0.066083,-0.320235,0.934127,-0.573693,1.718186,2.638106,1.113799,1.451414,0.078323,0.074131,0.916972,-0.611777,0
1.080809,-0.425946,0.941942,-1.125827,0.520566,-0.734339,-0.244464,0.157121,0.876922,1.06334,0.579206,-1.439247,0.58392,1.346854,0.883121,-0.335016,0.81546,-0.493645,-0.904676,0.410839,0.231307,0.048486,0.780681,-0.201808,0.342145,0
-0.355111,1.421383,-0.776545,1.358359,-0.674882,0.304291,-0.425686,0.180467,-0.673103,-0.537541,-0.22304,0.450266,-0.237703,-1.146466,-1.335699,-0.148414,-2.348333,-1.611239,1.331997,-1.123452,-0.635859,0.563046,-0.84311,-0.281289,0.177858,1
0.897823,-0.306929,0.19693,-0.300277,0.233824,0.856274,-1.095535,0.146849,-0.352867,-0.554435,0.504042,-0.804353,0.661885,1.002749,0.068719,0.494542,0.122895,-1.360987,1.229147,0.677221,0.466073,-0.171966,-0.156553,-0.61995,0.700896,0
0.022223,0.071185,0.123126,0.047433,-0.024552,-0.002198,0.076416,0.210185,0.548745,1.026507,0.957686,-0.770228,-1.335141,0.186809,-0.896199,-0.093117,0.436681,0.191595,-0.147345,-0.619079,1.251345,-0.085684,0.680403,-0.491224,0.302301,0
1.205739,-1.006894,0.378073,-0.781273,0.324668,-0.512046,0.416023,1.268419,-1.822355,-1.244804,1.329323,-0.432414,0.659419,-0.239953,-0.488585,0.743871,0.725082,1.174476,0.387842,-0.420246,-1.194128,0.700179,-0.146381,1.598216,-0.720732,0
1.801678,-0.977235,0.832752,-1.663823,0.385097,-1.934039,1.267508,1.403166,-0.497327,0.488262,-0.151929,0.558401,-1.033771,-0.468871,1.096715,-1.49498,-0.131316,0.601365,-0.730905,-2.109636,0.18288,0.874856,0.289392,1.572576,-0.959257,0
1.282935,-0.250175,0.4282,0.08867,0.46869,-0.069679,-0.348656,-0.831192,0.164399,1.139029,-0.540437,0.983624,-0.31296,-1.027805,-0.661709,0.954321,1.456609,-0.161502,0.181302,0.283244,0.305711,-1.147589,0.427522,-0.468755,0.777506,0
0.260472,0.020999,0.025894,-0.20895,0.1887,0.015698,0.037093,0.338106,-0.082742,1.66292,0.353715,0.267972,0.016864,0.287801,0.396213,0.199338,-1.222737,0.944697,-0.033311,0.676966,0.075811,0.128431,0.688688,0.069761,-0.374572,0
1.332651,0.455129,0.026523,0.287041,-0.138808,1.62115,-0.693198,0.167201,-1.083235,0.186287,-1.386546,-0.491713,-0.358132,-1.346341,1.42214,1.102708,-0.239552,0.027243,0.896081,-0.005622,1.855061,0.018277,0.145707,-0.273906,0.848345,0
-0.081699,-0.018378,0.108884,-0.08306,0.012228,0.267929,-0.310838,0.331615,0.426471,1.088689,1.551357,-0.5082,0.035087,-1.100359,0.903224,-1.059286,0.664131,-0.501819,-0.097416,0.211919,-1.912701,-0.545589,0.154101,0.084797,-0.196354,0
0.039012,0.026588,0.091443,0.107446,0.017561,-0.079265,-0.127161,-0.140268,-0.03376,0.610627,-0.454747,0.528439,-0.145238,1.230473,0.515823,0.12973,0.455369,-0.767033,-1.117093,0.696545,0.563758,0.078588,0.549758,-0.083242,-0.247026,0
2.469888,-2.992412,1.862736,0.076806,0.64504,-1.113489,-1.465904,0.091932,0.291318,-0.762916,0.264972,1.281779,2.535401,1.352307,-1.803238,0.043137,-0.230844,1.256704,1.998822,1.147148,-1.397565,0.385455,-2.216976,-0.780038,0.900563,0
-0.492364,0.761855,-0.495343,-0.180265,1.25267,0.480948,-0.789072,-0.695048,0.048743,0.659314,-0.198042,0.362582,-1.930006,-0.35589,0.552275,-0.741269,0.071474,-1.807697,0.216261,0.794049,1.236025,-0.47988,0.345014,-0.677736,0.561234,0
0.070615,0.110575,-0.702189,0.536926,-0.115887,-1.850133,0.895905,-1.430305,0.500018,0.071302,-0.478297,0.586919,0.398072,-2.023881,1.25951,0.725868,2.268192,0.562069,0.536214,0.399506,0.591721,-0.635388,-0.630299,0.174366,0.34885,0
0.529069,0.849904,-1.215067,-0.306336,0.199814,1.347038,-0.871645,-0.042676,-1.4716,2.345163,-0.519084,1.573559,0.370616,0.146212,1.657103,1.18777,0.99674,0.95457,-0.829725,-0.241292,0.525463,0.80083,0.118737,-0.328157,0.741365,1
0.88116,-0.6813,0.939591,-1.062665,0.555979,-0.460593,0.678802,0.542605,0.667949,-0.890711,0.385312,-0.630461,-0.624576,0.882382,-1.030697,-1.527677,-0.081299,1.184611,-0.357244,-1.148511,0.784157,-0.547956,0.432244,0.525748,-0.008913,0
0.168818,0.050236,0.186724,-0.123782,0.379805,0.578977,-0.249502,-0.134732,-0.141957,1.725626,-0.807356,0.516697,1.053976,-0.922267,1.815983,-0.553009,0.492442,1.133173,-0.238555,0.580081,-1.023463,-0.662095,0.23394,0.167137,0.215007,0
1.283687,-0.588546,0.509292,-0.569789,0.392387,-0.407247,0.451787,-0.111984,0.549444,-0.693003,1.648904,0.49305,0.330369,-1.748109,-1.136475,0.698712,-2.310219,1.49521,-0.21593,0.198966,-2.66054,-0.081621,-0.352662,0.432329,-0.745689,0
-6.566965,-0.686028,-1.381529,-3.193062,0.507316,0.523671,-1.41386,0.184224,0.396298,-0.607469,1.476075,0.944061,-0.591431,0.154287,-0.057667,0.932518,-0.989809,0.825037,0.376569,-0.424986,0.493135,0.539045,-1.307735,-0.575447,0.492507,1
