N_id,mvar_10
DV_ID_17892,0
DV_ID_17893,0
DV_ID_17894,
DV_ID_17895,
DV_ID_17896,0
DV_ID_17897,
DV_ID_17898,
DV_ID_17899,0
DV_ID_17900,
DV_ID_17901,0
DV_ID_17902,
DV_ID_17903,0
DV_ID_17904,0
DV_ID_17905,0
DV_ID_17906,0
DV_ID_17907,0
DV_ID_17908,
DV_ID_17909,
DV_ID_17910,0
DV_ID_17911,0
DV_ID_17912,0
DV_ID_17913,
DV_ID_17914,0
DV_ID_17915,0
DV_ID_17916,0
DV_ID_17917,0
DV_ID_17918,0
DV_ID_17919,0
DV_ID_17920,
DV_ID_17921,0
DV_ID_17922,0
DV_ID_17923,
DV_ID_17924,0
DV_ID_17925,0
DV_ID_17926,0
DV_ID_17927,0
DV_ID_17928,0
DV_ID_17929,0
DV_ID_17930,0
DV_ID_17931,0
DV_ID_17932,0
DV_ID_17933,0
DV_ID_17934,0
DV_ID_17935,0
DV_ID_17936,
DV_ID_17937,
DV_ID_17938,0
DV_ID_17939,0
DV_ID_17940,
DV_ID_17941,0
DV_ID_17942,0
DV_ID_17943,0
DV_ID_17944,
DV_ID_17945,0
DV_ID_17946,0
DV_ID_17947,
DV_ID_17948,
DV_ID_17949,
DV_ID_17950,0
DV_ID_17951,1
DV_ID_17952,0
DV_ID_17953,0
DV_ID_17954,0
DV_ID_17955,
DV_ID_17956,0
DV_ID_17957,
DV_ID_17958,0
DV_ID_17959,0
DV_ID_17960,
DV_ID_17961,
DV_ID_17962,0
DV_ID_17963,0
DV_ID_17964,0
DV_ID_17965,0
DV_ID_17966,0
DV_ID_17967,0
DV_ID_17968,0
DV_ID_17969,0
DV_ID_17970,
DV_ID_17971,
DV_ID_17972,0
DV_ID_17973,0
DV_ID_17974,1
DV_ID_17975,0
DV_ID_17976,
DV_ID_17977,
DV_ID_17978,0
DV_ID_17979,0
DV_ID_17980,0
DV_ID_17981,0
DV_ID_17982,0
DV_ID_17983,
DV_ID_17984,0
DV_ID_17985,
DV_ID_17986,0
DV_ID_17987,0
DV_ID_17988,0
DV_ID_17989,0
DV_ID_17990,0
DV_ID_17991,0
DV_ID_17992,0
DV_ID_17993,0
DV_ID_17994,0
DV_ID_17995,0
DV_ID_17996,0
DV_ID_17997,
DV_ID_17998,0
DV_ID_17999,0
DV_ID_18000,
DV_ID_18001,0
DV_ID_18002,0
DV_ID_18003,0
DV_ID_18004,0
DV_ID_18005,0
DV_ID_18006,0
DV_ID_18007,
DV_ID_18008,
DV_ID_18009,0
DV_ID_18010,0
DV_ID_18011,0
DV_ID_18012,
DV_ID_18013,0
DV_ID_18014,0
DV_ID_18015,
DV_ID_18016,0
DV_ID_18017,
DV_ID_18018,0
DV_ID_18019,
DV_ID_18020,
DV_ID_18021,0
DV_ID_18022,0
DV_ID_18023,0
DV_ID_18024,0
DV_ID_18025,0
DV_ID_18026,0
DV_ID_18027,0
DV_ID_18028,
DV_ID_18029,
DV_ID_18030,
DV_ID_18031,0
DV_ID_18032,0
DV_ID_18033,0
DV_ID_18034,
DV_ID_18035,
DV_ID_18036,0
DV_ID_18037,0
DV_ID_18038,
DV_ID_18039,
DV_ID_18040,
DV_ID_18041,0
DV_ID_18042,0
DV_ID_18043,0
DV_ID_18044,0
DV_ID_18045,0
DV_ID_18046,0
DV_ID_18047,
DV_ID_18048,
DV_ID_18049,0
DV_ID_18050,0
DV_ID_18051,
DV_ID_18052,0
DV_ID_18053,0
DV_ID_18054,0
DV_ID_18055,
DV_ID_18056,0
DV_ID_18057,
DV_ID_18058,0
DV_ID_18059,0
DV_ID_18060,0
DV_ID_18061,0
DV_ID_18062,0
DV_ID_18063,
DV_ID_18064,0
DV_ID_18065,0
DV_ID_18066,
DV_ID_18067,0
DV_ID_18068,0
DV_ID_18069,0
DV_ID_18070,0
DV_ID_18071,0
DV_ID_18072,0
DV_ID_18073,0
DV_ID_18074,0
DV_ID_18075,0
DV_ID_18076,
DV_ID_18077,0
DV_ID_18078,
DV_ID_18079,
DV_ID_18080,0
DV_ID_18081,
DV_ID_18082,0
DV_ID_18083,
DV_ID_18084,
DV_ID_18085,0
DV_ID_18086,0
DV_ID_18087,0
DV_ID_18088,0
DV_ID_18089,0
DV_ID_18090,
DV_ID_18091,
DV_ID_18092,0
DV_ID_18093,0
DV_ID_18094,0
DV_ID_18095,0
DV_ID_18096,0
DV_ID_18097,
DV_ID_18098,
DV_ID_18099,
DV_ID_18100,0
DV_ID_18101,0
DV_ID_18102,0
DV_ID_18103,0
DV_ID_18104,0
DV_ID_18105,0
DV_ID_18106,
DV_ID_18107,
DV_ID_18108,0
DV_ID_18109,0
DV_ID_18110,0
DV_ID_18111,
DV_ID_18112,0
DV_ID_18113,0
DV_ID_18114,0
DV_ID_18115,0
DV_ID_18116,0
DV_ID_18117,0
DV_ID_18118,0
DV_ID_18119,
DV_ID_18120,0
DV_ID_18121,0
DV_ID_18122,0
DV_ID_18123,0
DV_ID_18124,
DV_ID_18125,0
DV_ID_18126,0
DV_ID_18127,0
DV_ID_18128,0
DV_ID_18129,0
DV_ID_18130,0
DV_ID_18131,
DV_ID_18132,0
DV_ID_18133,0
DV_ID_18134,0
DV_ID_18135,0
DV_ID_18136,0
DV_ID_18137,
DV_ID_18138,0
DV_ID_18139,0
DV_ID_18140,
DV_ID_18141,
DV_ID_18142,0
DV_ID_18143,
DV_ID_18144,0
DV_ID_18145,0
DV_ID_18146,
DV_ID_18147,
DV_ID_18148,0
DV_ID_18149,0
DV_ID_18150,0
DV_ID_18151,0
DV_ID_18152,0
DV_ID_18153,
DV_ID_18154,0
DV_ID_18155,
DV_ID_18156,0
DV_ID_18157,0
DV_ID_18158,
DV_ID_18159,0
DV_ID_18160,
DV_ID_18161,0
DV_ID_18162,
DV_ID_18163,0
DV_ID_18164,0
DV_ID_18165,1
DV_ID_18166,0
DV_ID_18167,
DV_ID_18168,0
DV_ID_18169,
DV_ID_18170,0
DV_ID_18171,0
DV_ID_18172,0
DV_ID_18173,0
DV_ID_18174,0
DV_ID_18175,0
DV_ID_18176,0
DV_ID_18177,0
DV_ID_18178,0
DV_ID_18179,0
DV_ID_18180,
DV_ID_18181,0
DV_ID_18182,0
DV_ID_18183,
DV_ID_18184,0
DV_ID_18185,0
DV_ID_18186,
DV_ID_18187,
DV_ID_18188,
DV_ID_18189,0
DV_ID_18190,0
DV_ID_18191,0
DV_ID_18192,
DV_ID_18193,0
DV_ID_18194,0
DV_ID_18195,0
DV_ID_18196,0
DV_ID_18197,
DV_ID_18198,
DV_ID_18199,
DV_ID_18200,0
DV_ID_18201,
DV_ID_18202,0
DV_ID_18203,0
DV_ID_18204,
DV_ID_18205,0
DV_ID_18206,
DV_ID_18207,0
DV_ID_18208,0
DV_ID_18209,0
DV_ID_18210,0
DV_ID_18211,
DV_ID_18212,0
DV_ID_18213,
DV_ID_18214,
DV_ID_18215,
DV_ID_18216,
DV_ID_18217,
DV_ID_18218,0
DV_ID_18219,
DV_ID_18220,0
DV_ID_18221,0
DV_ID_18222,
DV_ID_18223,
DV_ID_18224,0
DV_ID_18225,
DV_ID_18226,0
DV_ID_18227,0
DV_ID_18228,0
DV_ID_18229,0
DV_ID_18230,0
DV_ID_18231,0
DV_ID_18232,
DV_ID_18233,0
DV_ID_18234,0
DV_ID_18235,
DV_ID_18236,0
DV_ID_18237,
DV_ID_18238,0
DV_ID_18239,0
DV_ID_18240,0
DV_ID_18241,
DV_ID_18242,0
DV_ID_18243,1
DV_ID_18244,
DV_ID_18245,0
DV_ID_18246,0
DV_ID_18247,
DV_ID_18248,0
DV_ID_18249,
DV_ID_18250,0
DV_ID_18251,
DV_ID_18252,0
DV_ID_18253,
DV_ID_18254,0
DV_ID_18255,0
DV_ID_18256,
DV_ID_18257,0
DV_ID_18258,0
DV_ID_18259,0
DV_ID_18260,0
DV_ID_18261,0
DV_ID_18262,0
DV_ID_18263,
DV_ID_18264,0
DV_ID_18265,
DV_ID_18266,
DV_ID_18267,0
DV_ID_18268,0
DV_ID_18269,0
DV_ID_18270,0
DV_ID_18271,0
DV_ID_18272,0
DV_ID_18273,0
DV_ID_18274,0
DV_ID_18275,0
DV_ID_18276,
DV_ID_18277,0
DV_ID_18278,
DV_ID_18279,0
DV_ID_18280,0
DV_ID_18281,0
DV_ID_18282,0
DV_ID_18283,0
DV_ID_18284,0
DV_ID_18285,0
DV_ID_18286,0
DV_ID_18287,0
DV_ID_18288,
DV_ID_18289,0
DV_ID_18290,
DV_ID_18291,0
DV_ID_18292,
DV_ID_18293,
DV_ID_18294,0
DV_ID_18295,0
DV_ID_18296,
DV_ID_18297,0
DV_ID_18298,
DV_ID_18299,
DV_ID_18300,
DV_ID_18301,0
DV_ID_18302,
DV_ID_18303,
DV_ID_18304,0
DV_ID_18305,0
DV_ID_18306,0
DV_ID_18307,
DV_ID_18308,0
DV_ID_18309,0
DV_ID_18310,0
DV_ID_18311,0
DV_ID_18312,
DV_ID_18313,0
DV_ID_18314,0
DV_ID_18315,
DV_ID_18316,0
DV_ID_18317,
DV_ID_18318,
DV_ID_18319,0
DV_ID_18320,0
DV_ID_18321,
DV_ID_18322,0
DV_ID_18323,0
DV_ID_18324,0
DV_ID_18325,0
DV_ID_18326,0
DV_ID_18327,0
DV_ID_18328,0
DV_ID_18329,0
DV_ID_18330,
DV_ID_18331,0
DV_ID_18332,0
DV_ID_18333,0
DV_ID_18334,
DV_ID_18335,0
DV_ID_18336,0
DV_ID_18337,
DV_ID_18338,0
DV_ID_18339,0
DV_ID_18340,
DV_ID_18341,0
DV_ID_18342,0
DV_ID_18343,0
DV_ID_18344,0
DV_ID_18345,
DV_ID_18346,0
DV_ID_18347,
DV_ID_18348,0
DV_ID_18349,0
DV_ID_18350,
DV_ID_18351,0
DV_ID_18352,0
DV_ID_18353,0
DV_ID_18354,0
DV_ID_18355,0
DV_ID_18356,0
DV_ID_18357,0
DV_ID_18358,0
DV_ID_18359,0
DV_ID_18360,0
DV_ID_18361,
DV_ID_18362,0
DV_ID_18363,0
DV_ID_18364,0
DV_ID_18365,0
DV_ID_18366,0
DV_ID_18367,
DV_ID_18368,0
DV_ID_18369,
DV_ID_18370,0
DV_ID_18371,0
DV_ID_18372,
DV_ID_18373,0
DV_ID_18374,0
DV_ID_18375,0
DV_ID_18376,
DV_ID_18377,
DV_ID_18378,0
DV_ID_18379,0
DV_ID_18380,0
DV_ID_18381,0
DV_ID_18382,0
DV_ID_18383,
DV_ID_18384,0
DV_ID_18385,0
DV_ID_18386,0
DV_ID_18387,0
DV_ID_18388,0
DV_ID_18389,0
DV_ID_18390,
DV_ID_18391,0
DV_ID_18392,0
DV_ID_18393,0
DV_ID_18394,0
DV_ID_18395,
DV_ID_18396,0
DV_ID_18397,0
DV_ID_18398,0
DV_ID_18399,0
DV_ID_18400,0
DV_ID_18401,0
DV_ID_18402,0
DV_ID_18403,0
DV_ID_18404,0
DV_ID_18405,0
DV_ID_18406,0
DV_ID_18407,0
DV_ID_18408,0
DV_ID_18409,0
DV_ID_18410,
DV_ID_18411,
DV_ID_18412,1
DV_ID_18413,
DV_ID_18414,0
DV_ID_18415,0
DV_ID_18416,
DV_ID_18417,0
DV_ID_18418,0
DV_ID_18419,0
DV_ID_18420,0
DV_ID_18421,0
DV_ID_18422,0
DV_ID_18423,0
DV_ID_18424,0
DV_ID_18425,0
DV_ID_18426,0
DV_ID_18427,0
DV_ID_18428,0
DV_ID_18429,0
DV_ID_18430,0
DV_ID_18431,
DV_ID_18432,0
DV_ID_18433,
DV_ID_18434,0
DV_ID_18435,0
DV_ID_18436,0
DV_ID_18437,0
DV_ID_18438,
DV_ID_18439,0
DV_ID_18440,0
DV_ID_18441,
DV_ID_18442,0
DV_ID_18443,
DV_ID_18444,0
DV_ID_18445,
DV_ID_18446,0
DV_ID_18447,0
DV_ID_18448,0
DV_ID_18449,
DV_ID_18450,0
DV_ID_18451,
DV_ID_18452,0
DV_ID_18453,0
DV_ID_18454,0
DV_ID_18455,0
DV_ID_18456,
DV_ID_18457,0
DV_ID_18458,0
DV_ID_18459,0
DV_ID_18460,
DV_ID_18461,
DV_ID_18462,0
DV_ID_18463,
DV_ID_18464,
DV_ID_18465,
DV_ID_18466,
DV_ID_18467,
DV_ID_18468,
DV_ID_18469,0
DV_ID_18470,0
DV_ID_18471,0
DV_ID_18472,0
DV_ID_18473,0
DV_ID_18474,0
DV_ID_18475,0
DV_ID_18476,
DV_ID_18477,
DV_ID_18478,0
DV_ID_18479,0
DV_ID_18480,0
DV_ID_18481,0
DV_ID_18482,0
DV_ID_18483,0
DV_ID_18484,0
DV_ID_18485,0
DV_ID_18486,0
DV_ID_18487,0
DV_ID_18488,0
DV_ID_18489,0
DV_ID_18490,
DV_ID_18491,0
DV_ID_18492,0
DV_ID_18493,0
DV_ID_18494,0
DV_ID_18495,0
DV_ID_18496,0
DV_ID_18497,0
DV_ID_18498,0
DV_ID_18499,0
DV_ID_18500,0
DV_ID_18501,0
DV_ID_18502,0
DV_ID_18503,0
DV_ID_18504,0
DV_ID_18505,0
DV_ID_18506,0
DV_ID_18507,0
DV_ID_18508,0
DV_ID_18509,0
DV_ID_18510,0
DV_ID_18511,0
DV_ID_18512,0
DV_ID_18513,
DV_ID_18514,0
DV_ID_18515,0
DV_ID_18516,0
DV_ID_18517,0
DV_ID_18518,
DV_ID_18519,0
DV_ID_18520,0
DV_ID_18521,
DV_ID_18522,0
DV_ID_18523,
DV_ID_18524,
DV_ID_18525,
DV_ID_18526,0
DV_ID_18527,0
DV_ID_18528,
DV_ID_18529,0
DV_ID_18530,
DV_ID_18531,
DV_ID_18532,0
DV_ID_18533,0
DV_ID_18534,0
DV_ID_18535,0
DV_ID_18536,0
DV_ID_18537,0
DV_ID_18538,0
DV_ID_18539,0
DV_ID_18540,
DV_ID_18541,0
DV_ID_18542,0
DV_ID_18543,0
DV_ID_18544,0
DV_ID_18545,
DV_ID_18546,0
DV_ID_18547,
DV_ID_18548,0
DV_ID_18549,
DV_ID_18550,0
DV_ID_18551,0
DV_ID_18552,0
DV_ID_18553,0
DV_ID_18554,
DV_ID_18555,0
DV_ID_18556,0
DV_ID_18557,
DV_ID_18558,0
DV_ID_18559,
DV_ID_18560,
DV_ID_18561,
DV_ID_18562,0
DV_ID_18563,0
DV_ID_18564,0
DV_ID_18565,0
DV_ID_18566,0
DV_ID_18567,0
DV_ID_18568,
DV_ID_18569,0
DV_ID_18570,
DV_ID_18571,0
DV_ID_18572,0
DV_ID_18573,0
DV_ID_18574,
DV_ID_18575,0
DV_ID_18576,0
DV_ID_18577,0
DV_ID_18578,
DV_ID_18579,0
DV_ID_18580,0
DV_ID_18581,0
DV_ID_18582,
DV_ID_18583,
DV_ID_18584,0
DV_ID_18585,0
DV_ID_18586,0
DV_ID_18587,0
DV_ID_18588,0
DV_ID_18589,
DV_ID_18590,
DV_ID_18591,0
DV_ID_18592,0
DV_ID_18593,0
DV_ID_18594,
DV_ID_18595,
DV_ID_18596,0
DV_ID_18597,0
DV_ID_18598,0
DV_ID_18599,0
DV_ID_18600,0
DV_ID_18601,0
DV_ID_18602,
DV_ID_18603,0
DV_ID_18604,0
DV_ID_18605,
DV_ID_18606,0
DV_ID_18607,0
DV_ID_18608,0
DV_ID_18609,
DV_ID_18610,
DV_ID_18611,
DV_ID_18612,0
DV_ID_18613,
DV_ID_18614,0
DV_ID_18615,0
DV_ID_18616,0
DV_ID_18617,0
DV_ID_18618,
DV_ID_18619,0
DV_ID_18620,0
DV_ID_18621,
DV_ID_18622,0
DV_ID_18623,0
DV_ID_18624,0
DV_ID_18625,
DV_ID_18626,
DV_ID_18627,0
DV_ID_18628,0
DV_ID_18629,0
DV_ID_18630,0
DV_ID_18631,0
DV_ID_18632,0
DV_ID_18633,
DV_ID_18634,0
DV_ID_18635,0
DV_ID_18636,0
DV_ID_18637,0
DV_ID_18638,
DV_ID_18639,0
DV_ID_18640,0
DV_ID_18641,
DV_ID_18642,0
DV_ID_18643,
DV_ID_18644,0
DV_ID_18645,0
DV_ID_18646,0
DV_ID_18647,0
DV_ID_18648,0
DV_ID_18649,
DV_ID_18650,0
DV_ID_18651,0
DV_ID_18652,
DV_ID_18653,0
DV_ID_18654,0
DV_ID_18655,
DV_ID_18656,0
DV_ID_18657,0
DV_ID_18658,0
DV_ID_18659,
DV_ID_18660,0
DV_ID_18661,0
DV_ID_18662,0
DV_ID_18663,
DV_ID_18664,0
DV_ID_18665,0
DV_ID_18666,0
DV_ID_18667,0
DV_ID_18668,0
DV_ID_18669,0
DV_ID_18670,0
DV_ID_18671,0
DV_ID_18672,0
DV_ID_18673,
DV_ID_18674,0
DV_ID_18675,0
DV_ID_18676,
DV_ID_18677,0
DV_ID_18678,
DV_ID_18679,
DV_ID_18680,0
DV_ID_18681,0
DV_ID_18682,
DV_ID_18683,0
DV_ID_18684,0
DV_ID_18685,
DV_ID_18686,
DV_ID_18687,
DV_ID_18688,
DV_ID_18689,0
DV_ID_18690,0
DV_ID_18691,0
DV_ID_18692,
DV_ID_18693,0
DV_ID_18694,0
DV_ID_18695,
DV_ID_18696,0
DV_ID_18697,
DV_ID_18698,0
DV_ID_18699,0
DV_ID_18700,0
DV_ID_18701,0
DV_ID_18702,0
DV_ID_18703,0
DV_ID_18704,
DV_ID_18705,
DV_ID_18706,0
DV_ID_18707,0
DV_ID_18708,
DV_ID_18709,
DV_ID_18710,0
DV_ID_18711,
DV_ID_18712,0
DV_ID_18713,0
DV_ID_18714,
DV_ID_18715,0
DV_ID_18716,0
DV_ID_18717,0
DV_ID_18718,0
DV_ID_18719,0
DV_ID_18720,0
DV_ID_18721,0
DV_ID_18722,0
DV_ID_18723,0
DV_ID_18724,0
DV_ID_18725,0
DV_ID_18726,0
DV_ID_18727,0
DV_ID_18728,
DV_ID_18729,0
DV_ID_18730,0
DV_ID_18731,0
DV_ID_18732,0
DV_ID_18733,0
DV_ID_18734,0
DV_ID_18735,
DV_ID_18736,0
DV_ID_18737,0
DV_ID_18738,0
DV_ID_18739,0
DV_ID_18740,
DV_ID_18741,0
DV_ID_18742,0
DV_ID_18743,0
DV_ID_18744,
DV_ID_18745,0
DV_ID_18746,0
DV_ID_18747,0
DV_ID_18748,0
DV_ID_18749,0
DV_ID_18750,0
DV_ID_18751,0
DV_ID_18752,0
DV_ID_18753,0
DV_ID_18754,0
DV_ID_18755,
DV_ID_18756,0
DV_ID_18757,0
DV_ID_18758,0
DV_ID_18759,0
DV_ID_18760,
DV_ID_18761,0
DV_ID_18762,
DV_ID_18763,0
DV_ID_18764,0
DV_ID_18765,1
DV_ID_18766,0
DV_ID_18767,0
DV_ID_18768,0
DV_ID_18769,0
DV_ID_18770,0
DV_ID_18771,0
DV_ID_18772,0
DV_ID_18773,0
DV_ID_18774,0
DV_ID_18775,0
DV_ID_18776,0
DV_ID_18777,0
DV_ID_18778,0
DV_ID_18779,0
DV_ID_18780,0
DV_ID_18781,0
DV_ID_18782,0
DV_ID_18783,
DV_ID_18784,0
DV_ID_18785,0
DV_ID_18786,
DV_ID_18787,0
DV_ID_18788,0
DV_ID_18789,0
DV_ID_18790,0
DV_ID_18791,0
DV_ID_18792,0
DV_ID_18793,0
DV_ID_18794,
DV_ID_18795,
DV_ID_18796,0
DV_ID_18797,0
DV_ID_18798,0
DV_ID_18799,
DV_ID_18800,
DV_ID_18801,
DV_ID_18802,0
DV_ID_18803,0
DV_ID_18804,
DV_ID_18805,
DV_ID_18806,0
DV_ID_18807,0
DV_ID_18808,0
DV_ID_18809,
DV_ID_18810,
DV_ID_18811,0
DV_ID_18812,
DV_ID_18813,0
DV_ID_18814,0
DV_ID_18815,0
DV_ID_18816,0
DV_ID_18817,
DV_ID_18818,0
DV_ID_18819,0
DV_ID_18820,0
DV_ID_18821,0
DV_ID_18822,
DV_ID_18823,0
DV_ID_18824,0
DV_ID_18825,0
DV_ID_18826,0
DV_ID_18827,0
DV_ID_18828,0
DV_ID_18829,0
DV_ID_18830,
DV_ID_18831,0
DV_ID_18832,0
DV_ID_18833,0
DV_ID_18834,0
DV_ID_18835,
DV_ID_18836,0
DV_ID_18837,0
DV_ID_18838,0
DV_ID_18839,0
DV_ID_18840,0
DV_ID_18841,
DV_ID_18842,
DV_ID_18843,0
DV_ID_18844,0
DV_ID_18845,
DV_ID_18846,0
DV_ID_18847,0
DV_ID_18848,0
DV_ID_18849,0
DV_ID_18850,0
DV_ID_18851,0
DV_ID_18852,0
DV_ID_18853,0
DV_ID_18854,
DV_ID_18855,0
DV_ID_18856,0
DV_ID_18857,
DV_ID_18858,0
DV_ID_18859,0
DV_ID_18860,0
DV_ID_18861,0
DV_ID_18862,0
DV_ID_18863,
DV_ID_18864,0
DV_ID_18865,0
DV_ID_18866,0
DV_ID_18867,0
DV_ID_18868,0
DV_ID_18869,
DV_ID_18870,0
DV_ID_18871,0
DV_ID_18872,
DV_ID_18873,0
DV_ID_18874,0
DV_ID_18875,
DV_ID_18876,
DV_ID_18877,0
DV_ID_18878,0
DV_ID_18879,0
DV_ID_18880,
DV_ID_18881,0
DV_ID_18882,0
DV_ID_18883,0
DV_ID_18884,
DV_ID_18885,0
DV_ID_18886,0
DV_ID_18887,
DV_ID_18888,
DV_ID_18889,0
DV_ID_18890,0
DV_ID_18891,
DV_ID_18892,
DV_ID_18893,
DV_ID_18894,0
DV_ID_18895,0
DV_ID_18896,0
DV_ID_18897,0
DV_ID_18898,0
DV_ID_18899,
DV_ID_18900,
DV_ID_18901,0
DV_ID_18902,0
DV_ID_18903,0
DV_ID_18904,0
DV_ID_18905,0
DV_ID_18906,
DV_ID_18907,0
DV_ID_18908,0
DV_ID_18909,
DV_ID_18910,0
DV_ID_18911,0
DV_ID_18912,0
DV_ID_18913,0
DV_ID_18914,
DV_ID_18915,
DV_ID_18916,
DV_ID_18917,0
DV_ID_18918,0
DV_ID_18919,0
DV_ID_18920,0
DV_ID_18921,0
DV_ID_18922,0
DV_ID_18923,0
DV_ID_18924,
DV_ID_18925,0
DV_ID_18926,0
DV_ID_18927,0
DV_ID_18928,0
DV_ID_18929,0
DV_ID_18930,
DV_ID_18931,0
DV_ID_18932,0
DV_ID_18933,0
DV_ID_18934,0
DV_ID_18935,0
DV_ID_18936,0
DV_ID_18937,0
DV_ID_18938,
DV_ID_18939,0
DV_ID_18940,0
DV_ID_18941,
DV_ID_18942,
DV_ID_18943,
DV_ID_18944,0
DV_ID_18945,0
DV_ID_18946,0
DV_ID_18947,
DV_ID_18948,0
DV_ID_18949,0
DV_ID_18950,
DV_ID_18951,0
DV_ID_18952,0
DV_ID_18953,0
DV_ID_18954,0
DV_ID_18955,0
DV_ID_18956,0
DV_ID_18957,0
DV_ID_18958,
DV_ID_18959,0
DV_ID_18960,
DV_ID_18961,0
DV_ID_18962,0
DV_ID_18963,0
DV_ID_18964,0
DV_ID_18965,
DV_ID_18966,0
DV_ID_18967,
DV_ID_18968,0
DV_ID_18969,
DV_ID_18970,0
DV_ID_18971,
DV_ID_18972,0
DV_ID_18973,
DV_ID_18974,0
DV_ID_18975,
DV_ID_18976,0
DV_ID_18977,0
DV_ID_18978,0
DV_ID_18979,0
DV_ID_18980,
DV_ID_18981,
DV_ID_18982,0
DV_ID_18983,0
DV_ID_18984,0
DV_ID_18985,0
DV_ID_18986,
DV_ID_18987,0
DV_ID_18988,0
DV_ID_18989,
DV_ID_18990,
DV_ID_18991,0
DV_ID_18992,
DV_ID_18993,0
DV_ID_18994,
DV_ID_18995,0
DV_ID_18996,0
DV_ID_18997,0
DV_ID_18998,0
DV_ID_18999,0
DV_ID_19000,0
DV_ID_19001,
DV_ID_19002,0
DV_ID_19003,
DV_ID_19004,0
DV_ID_19005,0
DV_ID_19006,
DV_ID_19007,0
DV_ID_19008,
DV_ID_19009,0
DV_ID_19010,0
DV_ID_19011,0
DV_ID_19012,0
DV_ID_19013,0
DV_ID_19014,
DV_ID_19015,
DV_ID_19016,0
DV_ID_19017,0
DV_ID_19018,0
DV_ID_19019,0
DV_ID_19020,0
DV_ID_19021,
DV_ID_19022,0
DV_ID_19023,0
DV_ID_19024,
DV_ID_19025,0
DV_ID_19026,0
DV_ID_19027,1
DV_ID_19028,0
DV_ID_19029,0
DV_ID_19030,
DV_ID_19031,0
DV_ID_19032,0
DV_ID_19033,0
DV_ID_19034,0
DV_ID_19035,0
DV_ID_19036,0
DV_ID_19037,
DV_ID_19038,0
DV_ID_19039,
DV_ID_19040,0
DV_ID_19041,0
DV_ID_19042,0
DV_ID_19043,
DV_ID_19044,0
DV_ID_19045,0
DV_ID_19046,0
DV_ID_19047,0
DV_ID_19048,0
DV_ID_19049,0
DV_ID_19050,
DV_ID_19051,0
DV_ID_19052,
DV_ID_19053,0
DV_ID_19054,
DV_ID_19055,0
DV_ID_19056,0
DV_ID_19057,0
DV_ID_19058,
DV_ID_19059,0
DV_ID_19060,0
DV_ID_19061,
DV_ID_19062,
DV_ID_19063,
DV_ID_19064,0
DV_ID_19065,0
DV_ID_19066,
DV_ID_19067,0
DV_ID_19068,
DV_ID_19069,
DV_ID_19070,0
DV_ID_19071,
DV_ID_19072,
DV_ID_19073,0
DV_ID_19074,0
DV_ID_19075,
DV_ID_19076,0
DV_ID_19077,0
DV_ID_19078,
DV_ID_19079,0
DV_ID_19080,0
DV_ID_19081,
DV_ID_19082,0
DV_ID_19083,
DV_ID_19084,
DV_ID_19085,
DV_ID_19086,0
DV_ID_19087,0
DV_ID_19088,0
DV_ID_19089,0
DV_ID_19090,0
DV_ID_19091,0
DV_ID_19092,
DV_ID_19093,
DV_ID_19094,0
DV_ID_19095,0
DV_ID_19096,0
DV_ID_19097,
DV_ID_19098,0
DV_ID_19099,0
DV_ID_19100,0
DV_ID_19101,0
DV_ID_19102,0
DV_ID_19103,0
DV_ID_19104,
DV_ID_19105,0
DV_ID_19106,0
DV_ID_19107,
DV_ID_19108,0
DV_ID_19109,
DV_ID_19110,0
DV_ID_19111,
DV_ID_19112,
DV_ID_19113,0
DV_ID_19114,0
DV_ID_19115,0
DV_ID_19116,0
DV_ID_19117,
DV_ID_19118,0
DV_ID_19119,0
DV_ID_19120,0
DV_ID_19121,
DV_ID_19122,0
DV_ID_19123,0
DV_ID_19124,0
DV_ID_19125,0
DV_ID_19126,0
DV_ID_19127,0
DV_ID_19128,
DV_ID_19129,0
DV_ID_19130,
DV_ID_19131,
DV_ID_19132,
DV_ID_19133,0
DV_ID_19134,
DV_ID_19135,0
DV_ID_19136,0
DV_ID_19137,
DV_ID_19138,0
DV_ID_19139,
DV_ID_19140,0
DV_ID_19141,0
DV_ID_19142,
DV_ID_19143,
DV_ID_19144,
DV_ID_19145,
DV_ID_19146,
DV_ID_19147,0
DV_ID_19148,0
DV_ID_19149,0
DV_ID_19150,0
DV_ID_19151,0
DV_ID_19152,0
DV_ID_19153,
DV_ID_19154,0
DV_ID_19155,0
DV_ID_19156,0
DV_ID_19157,
DV_ID_19158,0
DV_ID_19159,0
DV_ID_19160,
DV_ID_19161,
DV_ID_19162,0
DV_ID_19163,0
DV_ID_19164,0
DV_ID_19165,
DV_ID_19166,0
DV_ID_19167,
DV_ID_19168,0
DV_ID_19169,0
DV_ID_19170,0
DV_ID_19171,0
DV_ID_19172,
DV_ID_19173,0
DV_ID_19174,
DV_ID_19175,0
DV_ID_19176,0
DV_ID_19177,0
DV_ID_19178,0
DV_ID_19179,0
DV_ID_19180,
DV_ID_19181,0
DV_ID_19182,0
DV_ID_19183,0
DV_ID_19184,0
DV_ID_19185,0
DV_ID_19186,0
DV_ID_19187,
DV_ID_19188,0
DV_ID_19189,0
DV_ID_19190,0
DV_ID_19191,0
DV_ID_19192,0
DV_ID_19193,0
DV_ID_19194,0
DV_ID_19195,
DV_ID_19196,0
